session,region,state,freq_hz,psd
dec4,LEC,post,13.5625,144.21921
dec4,LEC,post,13.625,117.00008
dec4,LEC,post,13.6875,151.03276
dec4,LEC,post,13.75,158.33658
dec4,LEC,post,13.8125,132.0235
dec4,LEC,post,13.875,121.70922
dec4,LEC,post,13.9375,123.63616
dec4,LEC,post,14.0,131.15746
dec4,LEC,post,14.0625,133.80693
dec4,LEC,post,14.125,147.85504
dec4,LEC,post,14.1875,129.70792
dec4,LEC,post,14.25,122.06723
dec4,LEC,post,14.3125,118.696846
dec4,LEC,post,14.375,115.766624
dec4,LEC,post,14.4375,118.15977
dec4,LEC,post,14.5,107.26219
dec4,LEC,post,14.5625,117.33248
dec4,LEC,post,14.625,105.205666
dec4,LEC,post,14.6875,121.05021
dec4,LEC,post,14.75,142.65143
dec4,LEC,post,14.8125,123.173615
dec4,LEC,post,14.875,115.81135
dec4,LEC,post,14.9375,104.38592
dec4,LEC,post,15.0,121.25548
dec4,LEC,post,15.0625,104.420166
dec4,LEC,post,15.125,94.44633
dec4,LEC,post,15.1875,106.32037
dec4,LEC,post,15.25,122.4239
dec4,LEC,post,15.3125,101.400536
dec4,LEC,post,15.375,115.04383
dec4,LEC,post,15.4375,130.107
dec4,LEC,post,15.5,125.65728
dec4,LEC,post,15.5625,110.246216
dec4,LEC,post,15.625,99.08206
dec4,LEC,post,15.6875,103.79954
dec4,LEC,post,15.75,105.31314
dec4,LEC,post,15.8125,92.20366
dec4,LEC,post,15.875,114.523926
dec4,LEC,post,15.9375,112.78911
dec4,LEC,post,16.0,98.6554
dec4,LEC,post,16.0625,95.61753
dec4,LEC,post,16.125,95.50839
dec4,LEC,post,16.1875,101.19598
dec4,LEC,post,16.25,90.38731
dec4,LEC,post,16.3125,76.903206
dec4,LEC,post,16.375,88.84079
dec4,LEC,post,16.4375,90.688354
dec4,LEC,post,16.5,93.322876
dec4,LEC,post,16.5625,93.1726
dec4,LEC,post,16.625,90.505615
dec4,LEC,post,16.6875,101.76206
dec4,LEC,post,16.75,79.519844
dec4,LEC,post,16.8125,84.334045
dec4,LEC,post,16.875,88.53937
dec4,LEC,post,16.9375,86.67472
dec4,LEC,post,17.0,87.17252
dec4,LEC,post,17.0625,81.339836
dec4,LEC,post,17.125,79.28014
dec4,LEC,post,17.1875,86.46792
dec4,LEC,post,17.25,76.706726
dec4,LEC,post,17.3125,77.662415
dec4,LEC,post,17.375,81.69257
dec4,LEC,post,17.4375,66.69389
dec4,LEC,post,17.5,74.95192
dec4,LEC,post,17.5625,87.98481
dec4,LEC,post,17.625,88.765305
dec4,LEC,post,17.6875,74.13497
dec4,LEC,post,17.75,70.994995
dec4,LEC,post,17.8125,76.61435
dec4,LEC,post,17.875,84.71883
dec4,LEC,post,17.9375,69.49932
dec4,LEC,post,18.0,66.35491
dec4,LEC,post,18.0625,64.77165
dec4,LEC,post,18.125,69.23703
dec4,LEC,post,18.1875,84.64707
dec4,LEC,post,18.25,81.20815
dec4,LEC,post,18.3125,76.22124
dec4,LEC,post,18.375,75.41137
dec4,LEC,post,18.4375,72.668686
dec4,LEC,post,18.5,80.94655
dec4,LEC,post,18.5625,81.19657
dec4,LEC,post,18.625,71.09719
dec4,LEC,post,18.6875,64.0088
dec4,LEC,post,18.75,57.13074
dec4,LEC,post,18.8125,63.707317
dec4,LEC,post,18.875,65.81048
dec4,LEC,post,18.9375,59.66741
dec4,LEC,post,19.0,76.30954
dec4,LEC,post,19.0625,77.27323
dec4,LEC,post,19.125,73.38158
dec4,LEC,post,19.1875,73.52661
dec4,LEC,post,19.25,67.5329
dec4,LEC,post,19.3125,67.4127
dec4,LEC,post,19.375,69.47239
dec4,LEC,post,19.4375,68.13001
dec4,LEC,post,19.5,66.03068
dec4,LEC,post,19.5625,72.9738
dec4,LEC,post,19.625,70.21008
dec4,LEC,post,19.6875,64.30869
dec4,LEC,post,19.75,57.746662
dec4,LEC,post,19.8125,57.82692
dec4,LEC,post,19.875,59.671787
dec4,LEC,post,19.9375,65.889366
dec4,LEC,post,20.0,56.83175
dec4,LEC,post,20.0625,53.51092
dec4,LEC,post,20.125,66.020515
dec4,LEC,post,20.1875,65.514984
dec4,LEC,post,20.25,63.236115
dec4,LEC,post,20.3125,62.95897
dec4,LEC,post,20.375,63.558365
dec4,LEC,post,20.4375,64.58854
dec4,LEC,post,20.5,64.23185
dec4,LEC,post,20.5625,72.277824
dec4,LEC,post,20.625,77.49281
dec4,LEC,post,20.6875,69.95397
dec4,LEC,post,20.75,58.123444
dec4,LEC,post,20.8125,52.596397
dec4,LEC,post,20.875,55.218075
dec4,LEC,post,20.9375,62.920578
dec4,LEC,post,21.0,62.49528
dec4,LEC,post,21.0625,52.891167
dec4,LEC,post,21.125,53.555836
dec4,LEC,post,21.1875,65.18336
dec4,LEC,post,21.25,64.13768
dec4,LEC,post,21.3125,52.15572
dec4,LEC,post,21.375,50.13067
dec4,LEC,post,21.4375,54.829433
dec4,LEC,post,21.5,58.166092
dec4,LEC,post,21.5625,59.33093
dec4,LEC,post,21.625,53.66866
dec4,LEC,post,21.6875,50.497623
dec4,LEC,post,21.75,53.336914
dec4,LEC,post,21.8125,57.970592
dec4,LEC,post,21.875,59.20227
dec4,LEC,post,21.9375,60.82204
dec4,LEC,post,22.0,51.95398
dec4,LEC,post,22.0625,50.05985
dec4,LEC,post,22.125,48.847004
dec4,LEC,post,22.1875,47.667603
dec4,LEC,post,22.25,45.590355
dec4,LEC,post,22.3125,44.456074
dec4,LEC,post,22.375,57.122845
dec4,LEC,post,22.4375,63.46521
dec4,LEC,post,22.5,58.074757
dec4,LEC,post,22.5625,54.422787
dec4,LEC,post,22.625,49.435276
dec4,LEC,post,22.6875,51.104366
dec4,LEC,post,22.75,51.24117
dec4,LEC,post,22.8125,53.89457
dec4,LEC,post,22.875,51.881874
dec4,LEC,post,22.9375,54.88968
dec4,LEC,post,23.0,57.1227
dec4,LEC,post,23.0625,48.561634
dec4,LEC,post,23.125,49.91964
dec4,LEC,post,23.1875,48.457245
dec4,LEC,post,23.25,50.8058
dec4,LEC,post,23.3125,49.349834
dec4,LEC,post,23.375,46.6358
dec4,LEC,post,23.4375,51.16265
dec4,LEC,post,23.5,49.41928
dec4,LEC,post,23.5625,50.683884
dec4,LEC,post,23.625,46.737072
dec4,LEC,post,23.6875,47.808342
dec4,LEC,post,23.75,54.33791
dec4,LEC,post,23.8125,59.879906
dec4,LEC,post,23.875,55.356804
dec4,LEC,post,23.9375,56.12421
dec4,LEC,post,24.0,55.358154
dec4,LEC,post,24.0625,49.104286
dec4,LEC,post,24.125,48.125465
dec4,LEC,post,24.1875,57.77103
dec4,LEC,post,24.25,61.339714
dec4,LEC,post,24.3125,52.92254
dec4,LEC,post,24.375,43.69025
dec4,LEC,post,24.4375,47.2495
dec4,LEC,post,24.5,47.86782
dec4,LEC,post,24.5625,42.14532
dec4,LEC,post,24.625,44.571762
dec4,LEC,post,24.6875,42.63107
dec4,LEC,post,24.75,47.0712
dec4,LEC,post,24.8125,53.202583
dec4,LEC,post,24.875,45.817947
dec4,LEC,post,24.9375,49.397278
dec4,LEC,post,25.0,45.68798
dec4,LEC,post,25.0625,39.165596
dec4,LEC,post,25.125,45.98882
dec4,LEC,post,25.1875,40.735905
dec4,LEC,post,25.25,44.79724
dec4,LEC,post,25.3125,44.81731
dec4,LEC,post,25.375,42.26622
dec4,LEC,post,25.4375,42.801502
dec4,LEC,post,25.5,47.797035
dec4,LEC,post,25.5625,46.899994
dec4,LEC,post,25.625,48.629726
dec4,LEC,post,25.6875,45.740215
dec4,LEC,post,25.75,51.88178
dec4,LEC,post,25.8125,50.130646
dec4,LEC,post,25.875,39.807537
dec4,LEC,post,25.9375,45.838055
dec4,LEC,post,26.0,50.845123
dec4,LEC,post,26.0625,49.396137
dec4,LEC,post,26.125,54.461727
dec4,LEC,post,26.1875,53.417908
dec4,LEC,post,26.25,42.158733
dec4,LEC,post,26.3125,42.13376
dec4,LEC,post,26.375,39.362705
dec4,LEC,post,26.4375,33.63166
dec4,LEC,post,26.5,38.653027
dec4,LEC,post,26.5625,42.951096
dec4,LEC,post,26.625,43.358078
dec4,LEC,post,26.6875,48.341717
dec4,LEC,post,26.75,51.824207
dec4,LEC,post,26.8125,42.10315
dec4,LEC,post,26.875,39.52974
dec4,LEC,post,26.9375,42.17329
dec4,LEC,post,27.0,43.173836
dec4,LEC,post,27.0625,43.092655
dec4,LEC,post,27.125,44.539574
dec4,LEC,post,27.1875,37.365948
dec4,LEC,post,27.25,39.913494
dec4,LEC,post,27.3125,44.220375
dec4,LEC,post,27.375,50.213978
dec4,LEC,post,27.4375,49.421913
dec4,LEC,post,27.5,45.95853
dec4,LEC,post,27.5625,42.46609
dec4,LEC,post,27.625,45.360382
dec4,LEC,post,27.6875,41.791504
dec4,LEC,post,27.75,40.17432
dec4,LEC,post,27.8125,38.821335
dec4,LEC,post,27.875,41.663933
dec4,LEC,post,27.9375,42.259563
dec4,LEC,post,28.0,35.923065
dec4,LEC,post,28.0625,39.118286
dec4,LEC,post,28.125,48.07945
dec4,LEC,post,28.1875,37.44918
dec4,LEC,post,28.25,36.314816
dec4,LEC,post,28.3125,36.926964
dec4,LEC,post,28.375,42.046227
dec4,LEC,post,28.4375,44.322487
dec4,LEC,post,28.5,45.691357
dec4,LEC,post,28.5625,42.726383
dec4,LEC,post,28.625,40.04659
dec4,LEC,post,28.6875,43.20425
dec4,LEC,post,28.75,43.60706
dec4,LEC,post,28.8125,43.78947
dec4,LEC,post,28.875,42.846485
dec4,LEC,post,28.9375,43.606037
dec4,LEC,post,29.0,47.979618
dec4,LEC,post,29.0625,47.63495
dec4,LEC,post,29.125,47.45564
dec4,LEC,post,29.1875,47.928497
dec4,LEC,post,29.25,45.84481
dec4,LEC,post,29.3125,44.20552
dec4,LEC,post,29.375,49.239796
dec4,LEC,post,29.4375,47.034554
dec4,LEC,post,29.5,38.963585
dec4,LEC,post,29.5625,36.376747
dec4,LEC,post,29.625,40.466812
dec4,LEC,post,29.6875,42.76871
dec4,LEC,post,29.75,44.636795
dec4,LEC,post,29.8125,39.46182
dec4,LEC,post,29.875,40.013233
dec4,LEC,post,29.9375,36.43189
dec4,LEC,post,30.0,37.979343
dec4,LEC,post,30.0625,38.67262
dec4,LEC,post,30.125,37.241024
dec4,LEC,post,30.1875,39.331024
dec4,LEC,post,30.25,42.81756
dec4,LEC,post,30.3125,41.28494
dec4,LEC,post,30.375,41.12021
dec4,LEC,post,30.4375,42.660282
dec4,LEC,post,30.5,44.285873
dec4,LEC,post,30.5625,44.66313
dec4,LEC,post,30.625,40.81104
dec4,LEC,post,30.6875,40.118366
dec4,LEC,post,30.75,48.288998
dec4,LEC,post,30.8125,44.19775
dec4,LEC,post,30.875,42.730007
dec4,LEC,post,30.9375,44.1209
dec4,LEC,post,31.0,45.44876
dec4,LEC,post,31.0625,52.16671
dec4,LEC,post,31.125,56.381763
dec4,LEC,post,31.1875,49.832188
dec4,LEC,post,31.25,41.736977
dec4,LEC,post,31.3125,49.085865
dec4,LEC,post,31.375,48.637978
dec4,LEC,post,31.4375,39.47748
dec4,LEC,post,31.5,40.42421
dec4,LEC,post,31.5625,45.85121
dec4,LEC,post,31.625,47.08892
dec4,LEC,post,31.6875,40.644455
dec4,LEC,post,31.75,48.846355
dec4,LEC,post,31.8125,58.48457
dec4,LEC,post,31.875,45.075153
dec4,LEC,post,31.9375,42.75908
dec4,LEC,post,32.0,46.371254
dec4,LEC,post,32.0625,45.072918
dec4,LEC,post,32.125,45.63714
dec4,LEC,post,32.1875,52.265366
dec4,LEC,post,32.25,47.40365
dec4,LEC,post,32.3125,41.385475
dec4,LEC,post,32.375,47.602093
dec4,LEC,post,32.4375,46.707417
dec4,LEC,post,32.5,46.967438
dec4,LEC,post,32.5625,51.19864
dec4,LEC,post,32.625,43.838173
dec4,LEC,post,32.6875,36.656933
dec4,LEC,post,32.75,38.8671
dec4,LEC,post,32.8125,39.761272
dec4,LEC,post,32.875,45.13958
dec4,LEC,post,32.9375,54.154892
dec4,LEC,post,33.0,53.030945
dec4,LEC,post,33.0625,46.96189
dec4,LEC,post,33.125,49.434914
dec4,LEC,post,33.1875,40.782764
dec4,LEC,post,33.25,37.66788
dec4,LEC,post,33.3125,46.637558
dec4,LEC,post,33.375,47.231663
dec4,LEC,post,33.4375,47.621056
dec4,LEC,post,33.5,45.83495
dec4,LEC,post,33.5625,41.431828
dec4,LEC,post,33.625,42.57348
dec4,LEC,post,33.6875,41.014698
dec4,LEC,post,33.75,41.32345
dec4,LEC,post,33.8125,44.862453
dec4,LEC,post,33.875,45.141766
dec4,LEC,post,33.9375,46.292004
dec4,LEC,post,34.0,47.83496
dec4,LEC,post,34.0625,48.74058
dec4,LEC,post,34.125,39.80447
dec4,LEC,post,34.1875,38.107597
dec4,LEC,post,34.25,49.612316
dec4,LEC,post,34.3125,49.2068
dec4,LEC,post,34.375,45.47386
dec4,LEC,post,34.4375,44.84371
dec4,LEC,post,34.5,48.385162
dec4,LEC,post,34.5625,43.648376
dec4,LEC,post,34.625,36.275677
dec4,LEC,post,34.6875,38.5437
dec4,LEC,post,34.75,48.150482
dec4,LEC,post,34.8125,44.090363
dec4,LEC,post,34.875,45.90177
dec4,LEC,post,34.9375,43.936058
dec4,LEC,post,35.0,47.111145
dec4,LEC,post,35.0625,50.392284
dec4,LEC,post,35.125,45.929222
dec4,LEC,post,35.1875,41.633266
dec4,LEC,post,35.25,46.012924
dec4,LEC,post,35.3125,40.516075
dec4,LEC,post,35.375,48.67357
dec4,LEC,post,35.4375,51.556614
dec4,LEC,post,35.5,44.901726
dec4,LEC,post,35.5625,51.11392
dec4,LEC,post,35.625,50.861942
dec4,LEC,post,35.6875,46.648182
dec4,LEC,post,35.75,47.903187
dec4,LEC,post,35.8125,49.837322
dec4,LEC,post,35.875,47.414513
dec4,LEC,post,35.9375,43.988567
dec4,LEC,post,36.0,50.204155
dec4,LEC,post,36.0625,42.821537
dec4,LEC,post,36.125,38.43059
dec4,LEC,post,36.1875,43.4001
dec4,LEC,post,36.25,51.07445
dec4,LEC,post,36.3125,46.763744
dec4,LEC,post,36.375,47.63606
dec4,LEC,post,36.4375,45.054153
dec4,LEC,post,36.5,51.297646
dec4,LEC,post,36.5625,47.991127
dec4,LEC,post,36.625,49.636444
dec4,LEC,post,36.6875,49.14952
dec4,LEC,post,36.75,46.14813
dec4,LEC,post,36.8125,49.138287
dec4,LEC,post,36.875,61.072685
dec4,LEC,post,36.9375,57.69781
dec4,LEC,post,37.0,62.122517
dec4,LEC,post,37.0625,50.58148
dec4,LEC,post,37.125,44.158073
dec4,LEC,post,37.1875,44.134716
dec4,LEC,post,37.25,42.476295
dec4,LEC,post,37.3125,45.279476
dec4,LEC,post,37.375,48.890495
dec4,LEC,post,37.4375,55.974678
dec4,LEC,post,37.5,46.204964
dec4,LEC,post,37.5625,45.9463
dec4,LEC,post,37.625,50.12001
dec4,LEC,post,37.6875,51.911957
dec4,LEC,post,37.75,51.934795
dec4,LEC,post,37.8125,47.188377
dec4,LEC,post,37.875,48.275654
dec4,LEC,post,37.9375,48.31772
dec4,LEC,post,38.0,52.789917
dec4,LEC,post,38.0625,55.01322
dec4,LEC,post,38.125,53.797188
dec4,LEC,post,38.1875,44.05528
dec4,LEC,post,38.25,45.75125
dec4,LEC,post,38.3125,54.79722
dec4,LEC,post,38.375,49.609123
dec4,LEC,post,38.4375,49.98595
dec4,LEC,post,38.5,44.855595
dec4,LEC,post,38.5625,45.864655
dec4,LEC,post,38.625,44.67588
dec4,LEC,post,38.6875,45.827892
dec4,LEC,post,38.75,52.368786
dec4,LEC,post,38.8125,52.10275
dec4,LEC,post,38.875,45.264397
dec4,LEC,post,38.9375,50.375008
dec4,LEC,post,39.0,52.707394
dec4,LEC,post,39.0625,47.035965
dec4,LEC,post,39.125,47.32819
dec4,LEC,post,39.1875,49.946293
dec4,LEC,post,39.25,45.973026
dec4,LEC,post,39.3125,40.405724
dec4,LEC,post,39.375,47.406567
dec4,LEC,post,39.4375,46.558502
dec4,LEC,post,39.5,48.41063
dec4,LEC,post,39.5625,50.200756
dec4,LEC,post,39.625,57.675335
dec4,LEC,post,39.6875,46.611217
dec4,LEC,post,39.75,41.9554
dec4,LEC,post,39.8125,54.65464
dec4,LEC,post,39.875,48.98419
dec4,LEC,post,39.9375,46.301243
dec4,LEC,post,40.0,44.593815
dec4,LEC,post,40.0625,46.76632
dec4,LEC,post,40.125,43.495247
dec4,LEC,post,40.1875,45.18955
dec4,LEC,post,40.25,51.346058
dec4,LEC,post,40.3125,43.694202
dec4,LEC,post,40.375,39.051273
dec4,LEC,post,40.4375,38.718594
dec4,LEC,post,40.5,45.295742
dec4,LEC,post,40.5625,52.10269
dec4,LEC,post,40.625,46.378716
dec4,LEC,post,40.6875,42.099293
dec4,LEC,post,40.75,43.897087
dec4,LEC,post,40.8125,48.623585
dec4,LEC,post,40.875,51.446247
dec4,LEC,post,40.9375,51.06774
dec4,LEC,post,41.0,47.097054
dec4,LEC,post,41.0625,44.727856
dec4,LEC,post,41.125,46.463055
dec4,LEC,post,41.1875,49.70245
dec4,LEC,post,41.25,53.172554
dec4,LEC,post,41.3125,49.96425
dec4,LEC,post,41.375,47.93434
dec4,LEC,post,41.4375,50.390396
dec4,LEC,post,41.5,51.624622
dec4,LEC,post,41.5625,48.03426
dec4,LEC,post,41.625,43.31243
dec4,LEC,post,41.6875,44.5208
dec4,LEC,post,41.75,49.391014
dec4,LEC,post,41.8125,45.77243
dec4,LEC,post,41.875,42.428185
dec4,LEC,post,41.9375,44.247383
dec4,LEC,post,42.0,41.763607
dec4,LEC,post,42.0625,44.73326
dec4,LEC,post,42.125,49.11539
dec4,LEC,post,42.1875,50.979416
dec4,LEC,post,42.25,43.46958
dec4,LEC,post,42.3125,40.98787
dec4,LEC,post,42.375,46.263176
dec4,LEC,post,42.4375,44.626938
dec4,LEC,post,42.5,41.813232
dec4,LEC,post,42.5625,52.169586
dec4,LEC,post,42.625,51.248787
dec4,LEC,post,42.6875,42.47018
dec4,LEC,post,42.75,41.76991
dec4,LEC,post,42.8125,44.615204
dec4,LEC,post,42.875,40.595657
dec4,LEC,post,42.9375,40.290237
dec4,LEC,post,43.0,40.300014
dec4,LEC,post,43.0625,42.475006
dec4,LEC,post,43.125,44.69204
dec4,LEC,post,43.1875,53.23454
dec4,LEC,post,43.25,46.52863
dec4,LEC,post,43.3125,44.708195
dec4,LEC,post,43.375,45.877895
dec4,LEC,post,43.4375,48.324066
dec4,LEC,post,43.5,46.5349
dec4,LEC,post,43.5625,45.53066
dec4,LEC,post,43.625,43.757645
dec4,LEC,post,43.6875,48.954372
dec4,LEC,post,43.75,47.140747
dec4,LEC,post,43.8125,43.583454
dec4,LEC,post,43.875,47.19025
dec4,LEC,post,43.9375,42.488724
dec4,LEC,post,44.0,43.3293
dec4,LEC,post,44.0625,43.26924
dec4,LEC,post,44.125,41.603077
dec4,LEC,post,44.1875,39.08965
dec4,LEC,post,44.25,41.095245
dec4,LEC,post,44.3125,41.476048
dec4,LEC,post,44.375,39.891907
dec4,LEC,post,44.4375,42.44966
dec4,LEC,post,44.5,45.9365
dec4,LEC,post,44.5625,43.215126
dec4,LEC,post,44.625,35.700855
dec4,LEC,post,44.6875,35.91181
dec4,LEC,post,44.75,38.15688
dec4,LEC,post,44.8125,40.32636
dec4,LEC,post,44.875,37.81957
dec4,LEC,post,44.9375,37.97246
dec4,LEC,post,45.0,41.32858
dec4,LEC,post,45.0625,40.362984
dec4,LEC,post,45.125,40.625824
dec4,LEC,post,45.1875,35.306828
dec4,LEC,post,45.25,33.379185
dec4,LEC,post,45.3125,45.076912
dec4,LEC,post,45.375,46.286434
dec4,LEC,post,45.4375,38.44468
dec4,LEC,post,45.5,39.679585
dec4,LEC,post,45.5625,41.622044
dec4,LEC,post,45.625,40.63453
dec4,LEC,post,45.6875,39.56428
dec4,LEC,post,45.75,39.023853
dec4,LEC,post,45.8125,39.050564
dec4,LEC,post,45.875,42.87301
dec4,LEC,post,45.9375,37.57905
dec4,LEC,post,46.0,36.8904
dec4,LEC,post,46.0625,37.399662
dec4,LEC,post,46.125,35.14304
dec4,LEC,post,46.1875,37.865887
dec4,LEC,post,46.25,47.1379
dec4,LEC,post,46.3125,39.373928
dec4,LEC,post,46.375,31.321692
dec4,LEC,post,46.4375,29.680593
dec4,LEC,post,46.5,38.23699
dec4,LEC,post,46.5625,42.986362
dec4,LEC,post,46.625,34.962734
dec4,LEC,post,46.6875,28.931309
dec4,LEC,post,46.75,36.15974
dec4,LEC,post,46.8125,31.798067
dec4,LEC,post,46.875,38.192448
dec4,LEC,post,46.9375,38.686333
dec4,LEC,post,47.0,37.204308
dec4,LEC,post,47.0625,42.005314
dec4,LEC,post,47.125,38.631416
dec4,LEC,post,47.1875,36.60924
dec4,LEC,post,47.25,38.967606
dec4,LEC,post,47.3125,37.339767
dec4,LEC,post,47.375,33.740524
dec4,LEC,post,47.4375,37.09489
dec4,LEC,post,47.5,36.22904
dec4,LEC,post,47.5625,35.504498
dec4,LEC,post,47.625,31.688656
dec4,LEC,post,47.6875,32.581303
dec4,LEC,post,47.75,32.22517
dec4,LEC,post,47.8125,38.506603
dec4,LEC,post,47.875,37.658985
dec4,LEC,post,47.9375,40.233006
dec4,LEC,post,48.0,41.46833
dec4,LEC,post,48.0625,38.42802
dec4,LEC,post,48.125,42.689953
dec4,LEC,post,48.1875,37.42033
dec4,LEC,post,48.25,38.493553
dec4,LEC,post,48.3125,35.431957
dec4,LEC,post,48.375,36.958447
dec4,LEC,post,48.4375,36.405716
dec4,LEC,post,48.5,38.24134
dec4,LEC,post,48.5625,33.796124
dec4,LEC,post,48.625,31.975628
dec4,LEC,post,48.6875,31.99591
dec4,LEC,post,48.75,35.449326
dec4,LEC,post,48.8125,36.70913
dec4,LEC,post,48.875,36.9476
dec4,LEC,post,48.9375,38.20573
dec4,LEC,post,49.0,37.786324
dec4,LEC,post,49.0625,36.155514
dec4,LEC,post,49.125,33.314724
dec4,LEC,post,49.1875,25.671122
dec4,LEC,post,49.25,32.105743
dec4,LEC,post,49.3125,34.646473
dec4,LEC,post,49.375,34.508026
dec4,LEC,post,49.4375,34.43339
dec4,LEC,post,49.5,30.152924
dec4,LEC,post,49.5625,28.781492
dec4,LEC,post,49.625,31.140152
dec4,LEC,post,49.6875,29.641766
dec4,LEC,post,49.75,33.751278
dec4,LEC,post,49.8125,27.726046
dec4,LEC,post,49.875,32.274544
dec4,LEC,post,49.9375,33.493538
dec4,LEC,post,50.0,33.9279
dec4,LEC,post,50.0625,32.091114
dec4,LEC,post,50.125,33.499104
dec4,LEC,post,50.1875,39.197807
dec4,LEC,post,50.25,35.871883
dec4,LEC,post,50.3125,31.910349
dec4,LEC,post,50.375,29.559166
dec4,LEC,post,50.4375,40.92921
dec4,LEC,post,50.5,35.002148
dec4,LEC,post,50.5625,30.740093
dec4,LEC,post,50.625,29.199848
dec4,LEC,post,50.6875,31.210875
dec4,LEC,post,50.75,30.756544
dec4,LEC,post,50.8125,28.028776
dec4,LEC,post,50.875,37.028244
dec4,LEC,post,50.9375,36.546116
dec4,LEC,post,51.0,31.346714
dec4,LEC,post,51.0625,27.804369
dec4,LEC,post,51.125,31.15552
dec4,LEC,post,51.1875,35.93734
dec4,LEC,post,51.25,34.565514
dec4,LEC,post,51.3125,28.734756
dec4,LEC,post,51.375,34.751625
dec4,LEC,post,51.4375,36.12069
dec4,LEC,post,51.5,34.01628
dec4,LEC,post,51.5625,29.485388
dec4,LEC,post,51.625,30.796715
dec4,LEC,post,51.6875,30.499987
dec4,LEC,post,51.75,28.65832
dec4,LEC,post,51.8125,26.943308
dec4,LEC,post,51.875,27.82689
dec4,LEC,post,51.9375,31.18735
dec4,LEC,post,52.0,29.443438
dec4,LEC,post,52.0625,28.857975
dec4,LEC,post,52.125,30.898325
dec4,LEC,post,52.1875,28.786364
dec4,LEC,post,52.25,28.670391
dec4,LEC,post,52.3125,33.378902
dec4,LEC,post,52.375,32.79584
dec4,LEC,post,52.4375,28.300343
dec4,LEC,post,52.5,28.031263
dec4,LEC,post,52.5625,27.80708
dec4,LEC,post,52.625,26.874367
dec4,LEC,post,52.6875,26.47168
dec4,LEC,post,52.75,27.134731
dec4,LEC,post,52.8125,28.34791
dec4,LEC,post,52.875,27.129068
dec4,LEC,post,52.9375,30.700657
dec4,LEC,post,53.0,35.46855
dec4,LEC,post,53.0625,28.234543
dec4,LEC,post,53.125,25.856617
dec4,LEC,post,53.1875,30.439808
dec4,LEC,post,53.25,31.279917
dec4,LEC,post,53.3125,29.902124
dec4,LEC,post,53.375,29.635574
dec4,LEC,post,53.4375,28.481188
dec4,LEC,post,53.5,29.995708
dec4,LEC,post,53.5625,27.637821
dec4,LEC,post,53.625,24.920856
dec4,LEC,post,53.6875,31.324205
dec4,LEC,post,53.75,29.785604
dec4,LEC,post,53.8125,24.108755
dec4,LEC,post,53.875,24.088112
dec4,LEC,post,53.9375,27.126265
dec4,LEC,post,54.0,25.859306
dec4,LEC,post,54.0625,27.654428
dec4,LEC,post,54.125,28.001038
dec4,LEC,post,54.1875,25.980103
dec4,LEC,post,54.25,24.584917
dec4,LEC,post,54.3125,26.676727
dec4,LEC,post,54.375,25.14641
dec4,LEC,post,54.4375,26.703245
dec4,LEC,post,54.5,30.081026
dec4,LEC,post,54.5625,28.046364
dec4,LEC,post,54.625,26.267393
dec4,LEC,post,54.6875,22.283035
dec4,LEC,post,54.75,24.411203
dec4,LEC,post,54.8125,29.60726
dec4,LEC,post,54.875,32.377987
dec4,LEC,post,54.9375,29.265804
dec4,LEC,post,55.0,28.393032
dec4,LEC,post,55.0625,28.913963
dec4,LEC,post,55.125,31.248777
dec4,LEC,post,55.1875,30.795532
dec4,LEC,post,55.25,23.70642
dec4,LEC,post,55.3125,27.205448
dec4,LEC,post,55.375,27.856625
dec4,LEC,post,55.4375,29.303604
dec4,LEC,post,55.5,24.492046
dec4,LEC,post,55.5625,22.439627
dec4,LEC,post,55.625,26.610886
dec4,LEC,post,55.6875,24.65316
dec4,LEC,post,55.75,26.14582
dec4,LEC,post,55.8125,22.945623
dec4,LEC,post,55.875,24.359537
dec4,LEC,post,55.9375,24.523396
dec4,LEC,post,56.0,25.264093
dec4,LEC,post,56.0625,29.329567
dec4,LEC,post,56.125,30.482046
dec4,LEC,post,56.1875,28.38668
dec4,LEC,post,56.25,27.391966
dec4,LEC,post,56.3125,25.675665
dec4,LEC,post,56.375,28.001297
dec4,LEC,post,56.4375,21.992767
dec4,LEC,post,56.5,23.172781
dec4,LEC,post,56.5625,26.440592
dec4,LEC,post,56.625,25.62513
dec4,LEC,post,56.6875,24.96817
dec4,LEC,post,56.75,22.79191
dec4,LEC,post,56.8125,23.775723
dec4,LEC,post,56.875,24.253033
dec4,LEC,post,56.9375,27.834656
dec4,LEC,post,57.0,26.135511
dec4,LEC,post,57.0625,21.702372
dec4,LEC,post,57.125,21.34289
dec4,LEC,post,57.1875,23.078709
dec4,LEC,post,57.25,21.758808
dec4,LEC,post,57.3125,25.811802
dec4,LEC,post,57.375,28.382402
dec4,LEC,post,57.4375,27.347178
dec4,LEC,post,57.5,23.108852
dec4,LEC,post,57.5625,22.734398
dec4,LEC,post,57.625,21.573257
dec4,LEC,post,57.6875,25.601639
dec4,LEC,post,57.75,25.63305
dec4,LEC,post,57.8125,24.267853
dec4,LEC,post,57.875,24.38703
dec4,LEC,post,57.9375,25.753443
dec4,LEC,post,58.0,24.289957
dec4,LEC,post,58.0625,25.71856
dec4,LEC,post,58.125,23.67309
dec4,LEC,post,58.1875,21.45295
dec4,LEC,post,58.25,22.884401
dec4,LEC,post,58.3125,23.271484
