session,region,state,event_type,time_s,amplitude_z
dec4,LEC,post,positive_slow_deflection,126.096,1.9872026880820775
dec4,LEC,post,positive_slow_deflection,127.376,1.5153391789531965
dec4,LEC,post,negative_slow_deflection,130.58,-1.794500401844356
dec4,LEC,post,positive_slow_deflection,130.792,1.8924231079092588
dec4,LEC,post,negative_slow_deflection,131.896,-1.7255476031821801
dec4,LEC,post,negative_slow_deflection,134.132,-2.7954973517980637
dec4,LEC,post,positive_slow_deflection,134.348,2.577871403046397
dec4,LEC,post,positive_slow_deflection,136.12,1.6591451185943293
dec4,LEC,post,negative_slow_deflection,137.168,-1.572134215329942
dec4,LEC,post,positive_slow_deflection,137.392,1.7060876584533415
dec4,LEC,post,negative_slow_deflection,137.624,-1.9121910988606552
dec4,LEC,post,positive_slow_deflection,137.876,2.2435222129720427
dec4,LEC,post,positive_slow_deflection,140.364,1.5442078654214741
dec4,LEC,post,negative_slow_deflection,140.636,-2.6365048290905744
dec4,LEC,post,positive_slow_deflection,140.88,1.8006382590763477
dec4,LEC,post,negative_slow_deflection,141.096,-1.5305974571455065
dec4,LEC,post,positive_slow_deflection,141.316,2.000445032902628
dec4,LEC,post,negative_slow_deflection,144.072,-1.8347967809714885
dec4,LEC,post,positive_slow_deflection,144.288,1.7103409411354744
dec4,LEC,post,negative_slow_deflection,144.944,-1.6296389861347549
dec4,LEC,post,positive_slow_deflection,147.336,1.5371640181230077
dec4,LEC,post,negative_slow_deflection,147.556,-1.8403640234406176
dec4,LEC,post,positive_slow_deflection,148.304,1.6876366441756534
dec4,LEC,post,negative_slow_deflection,148.936,-1.5930680362392775
dec4,LEC,post,negative_slow_deflection,149.728,-1.7804506899276016
dec4,LEC,post,positive_slow_deflection,150.056,1.5934988184738328
dec4,LEC,post,negative_slow_deflection,152.032,-1.5889708649117822
dec4,LEC,post,positive_slow_deflection,152.26,2.408508921706339
dec4,LEC,post,negative_slow_deflection,152.48,-1.6241392557367909
dec4,LEC,post,negative_slow_deflection,153.764,-1.7285106514195865
dec4,LEC,post,positive_slow_deflection,154.484,1.7138248298623706
dec4,LEC,post,negative_slow_deflection,154.696,-1.5272724500475512
dec4,LEC,post,positive_slow_deflection,155.852,2.2409760575323623
dec4,LEC,post,negative_slow_deflection,158.708,-1.5881268730755986
dec4,LEC,post,negative_slow_deflection,162.72,-1.5452577138488999
dec4,LEC,post,negative_slow_deflection,164.084,-1.507016936482476
dec4,LEC,post,positive_slow_deflection,164.292,1.6383567837173807
dec4,LEC,post,negative_slow_deflection,165.788,-1.798637973707885
dec4,LEC,post,positive_slow_deflection,166.424,1.678880794867318
dec4,LEC,post,negative_slow_deflection,166.644,-1.5509468461430491
dec4,LEC,post,negative_slow_deflection,170.024,-1.6309780382433658
dec4,LEC,post,positive_slow_deflection,170.272,1.5595833624619335
dec4,LEC,post,positive_slow_deflection,173.728,1.9751086013024546
dec4,LEC,post,negative_slow_deflection,173.96,-1.862273334345012
dec4,LEC,post,positive_slow_deflection,174.216,1.8749741000635922
dec4,LEC,post,positive_slow_deflection,175.492,1.5026415029452875
dec4,LEC,post,negative_slow_deflection,175.704,-1.5451772926026122
dec4,LEC,post,negative_slow_deflection,177.556,-1.513019904063077
dec4,LEC,post,negative_slow_deflection,181.112,-1.9580869274233
dec4,LEC,post,negative_slow_deflection,184.188,-1.6575141884277194
dec4,LEC,post,negative_slow_deflection,186.884,-1.5377364694489313
dec4,LEC,post,negative_slow_deflection,187.316,-1.6619717227064212
dec4,LEC,post,negative_slow_deflection,189.064,-1.653403683040634
dec4,LEC,post,negative_slow_deflection,190.004,-1.6415389263923628
dec4,LEC,post,positive_slow_deflection,191.168,1.609470357004135
dec4,LEC,post,negative_slow_deflection,191.408,-1.7563232875922576
dec4,LEC,post,positive_slow_deflection,191.652,2.015154999980566
dec4,LEC,post,positive_slow_deflection,193.524,1.6021248437670477
dec4,LEC,post,positive_slow_deflection,195.732,1.5113227611623166
dec4,LEC,post,negative_slow_deflection,197.672,-1.7249506965099768
dec4,LEC,post,negative_slow_deflection,198.996,-1.7358643784028043
dec4,LEC,post,positive_slow_deflection,199.664,1.739087738439161
dec4,LEC,post,negative_slow_deflection,200.344,-1.8080165644193942
dec4,LEC,post,negative_slow_deflection,202.988,-1.7730520449426852
dec4,LEC,post,positive_slow_deflection,203.62,1.852256038573866
dec4,LEC,post,positive_slow_deflection,209.82,1.515822325223811
dec4,LEC,post,negative_slow_deflection,210.908,-1.6516447034685549
dec4,LEC,post,positive_slow_deflection,211.144,1.8562208521124082
dec4,LEC,post,negative_slow_deflection,211.768,-1.5024660793008295
dec4,LEC,post,positive_slow_deflection,212.468,1.5033103970783748
dec4,LEC,post,negative_slow_deflection,212.684,-2.284611682903423
dec4,LEC,post,positive_slow_deflection,212.916,2.354614101056405
dec4,LEC,post,negative_slow_deflection,214.868,-1.5129358828418205
dec4,LEC,post,positive_slow_deflection,215.076,1.749375119025812
dec4,LEC,post,positive_slow_deflection,216.024,1.6782590379942308
dec4,LEC,post,negative_slow_deflection,216.244,-1.5537152406051036
dec4,LEC,post,positive_slow_deflection,218.624,1.5864015576062902
dec4,LEC,post,negative_slow_deflection,220.94,-1.6974017072764316
dec4,LEC,post,positive_slow_deflection,221.152,1.5162880922582793
dec4,LEC,post,negative_slow_deflection,222.548,-1.6470960979116076
dec4,LEC,post,positive_slow_deflection,223.3,2.519538294650979
dec4,LEC,post,negative_slow_deflection,223.524,-1.559331822042421
dec4,LEC,post,negative_slow_deflection,224.072,-1.836105961593825
dec4,LEC,post,positive_slow_deflection,224.652,1.826081257909979
dec4,LEC,post,negative_slow_deflection,227.988,-1.6071352024334247
dec4,LEC,post,positive_slow_deflection,234.84,1.6582275605954528
dec4,LEC,post,negative_slow_deflection,235.108,-2.1846688051408614
dec4,LEC,post,positive_slow_deflection,235.328,1.5647381123322421
dec4,LEC,post,negative_slow_deflection,235.564,-1.666770498361557
dec4,LEC,post,negative_slow_deflection,239.564,-1.883362829496467
dec4,LEC,post,negative_slow_deflection,240.472,-1.536675352159824
dec4,LEC,post,positive_slow_deflection,241.176,1.70431579907025
dec4,LEC,post,positive_slow_deflection,242.568,2.2696313866208024
dec4,LEC,post,negative_slow_deflection,244.62,-2.5166964796442244
dec4,LEC,post,positive_slow_deflection,244.856,2.5819705978930334
dec4,LEC,post,negative_slow_deflection,245.564,-1.613714632654708
dec4,LEC,post,negative_slow_deflection,247.22,-1.576279848690187
dec4,LEC,post,positive_slow_deflection,248.808,1.5333978092591733
dec4,LEC,post,negative_slow_deflection,252.064,-2.348005548673571
dec4,LEC,post,positive_slow_deflection,252.292,1.7914714093794484
dec4,LEC,post,positive_slow_deflection,257.128,1.5383285661533492
dec4,LEC,post,negative_slow_deflection,265.328,-1.5567383951444935
dec4,LEC,post,positive_slow_deflection,266.004,1.823324651226319
dec4,LEC,post,negative_slow_deflection,266.244,-1.8718392398835293
dec4,LEC,post,negative_slow_deflection,273.784,-1.9239710654105233
dec4,LEC,post,positive_slow_deflection,274.008,2.288415720349129
dec4,LEC,post,negative_slow_deflection,274.228,-1.559779352205716
dec4,LEC,post,negative_slow_deflection,275.588,-1.7527013998957788
dec4,LEC,post,negative_slow_deflection,276.908,-1.610940571123262
dec4,LEC,post,negative_slow_deflection,278.26,-1.9334390928828988
dec4,LEC,post,positive_slow_deflection,278.504,2.3784626194815623
dec4,LEC,post,negative_slow_deflection,279.156,-1.7042080313145123
dec4,LEC,post,negative_slow_deflection,280.056,-2.135501571991445
dec4,LEC,post,positive_slow_deflection,280.244,2.1535924842842693
dec4,LEC,post,positive_slow_deflection,281.248,1.6519779212718517
dec4,LEC,post,negative_slow_deflection,284.228,-1.6613929387305972
dec4,LEC,post,positive_slow_deflection,284.448,2.255964305383092
dec4,LEC,post,positive_slow_deflection,285.0,1.7238433026044462
dec4,LEC,post,negative_slow_deflection,285.276,-1.837195924569238
dec4,LEC,post,negative_slow_deflection,285.74,-1.9539397718009888
dec4,LEC,post,positive_slow_deflection,285.984,1.9416300166226836
dec4,LEC,post,negative_slow_deflection,286.212,-1.9739598878879354
dec4,LEC,post,positive_slow_deflection,286.416,2.1860909320919455
dec4,LEC,post,positive_slow_deflection,287.772,2.190561704869025
dec4,LEC,post,negative_slow_deflection,287.972,-1.5366842539314634
dec4,LEC,post,positive_slow_deflection,289.508,1.5191633578321813
dec4,LEC,post,positive_slow_deflection,292.868,1.5431424524084494
dec4,LEC,post,negative_slow_deflection,296.264,-1.9888443760804742
dec4,LEC,post,positive_slow_deflection,296.512,1.6397299539475527
dec4,LEC,post,positive_slow_deflection,300.048,1.7471094771877778
dec4,LEC,post,negative_slow_deflection,300.28,-1.8439920539308687
dec4,LEC,post,negative_slow_deflection,301.232,-2.089104634068834
dec4,LEC,post,positive_slow_deflection,301.44,2.2461083089495504
dec4,LEC,post,negative_slow_deflection,301.696,-1.7004085794169659
dec4,LEC,post,negative_slow_deflection,302.172,-2.2920478004568694
dec4,LEC,post,positive_slow_deflection,302.388,1.7197345133431177
dec4,LEC,post,positive_slow_deflection,304.088,1.5555668203906179
dec4,LEC,post,negative_slow_deflection,304.284,-2.047971786735763
dec4,LEC,post,positive_slow_deflection,304.54,1.7632742888073825
dec4,LEC,post,negative_slow_deflection,304.772,-1.5785161998398434
dec4,LEC,post,positive_slow_deflection,306.736,1.6921589225717957
dec4,LEC,post,negative_slow_deflection,306.956,-1.8136054149445977
dec4,LEC,post,positive_slow_deflection,307.656,2.587585466353749
dec4,LEC,post,positive_slow_deflection,309.316,1.5198241888543405
dec4,LEC,post,positive_slow_deflection,311.572,2.0124216931117496
dec4,LEC,post,positive_slow_deflection,313.284,1.7553098940355787
dec4,LEC,post,negative_slow_deflection,315.184,-2.118080882840656
dec4,LEC,post,positive_slow_deflection,315.392,2.302143980961442
dec4,LEC,post,negative_slow_deflection,317.852,-2.0299021940404716
dec4,LEC,post,positive_slow_deflection,318.06,2.2414371732337885
dec4,LEC,post,positive_slow_deflection,318.584,1.7645037914901545
dec4,LEC,post,positive_slow_deflection,331.208,1.7000974661989463
dec4,LEC,post,negative_slow_deflection,332.328,-1.5104344379923107
dec4,LEC,post,negative_slow_deflection,333.584,-1.5276634905242459
dec4,LEC,post,positive_slow_deflection,333.808,1.689397557342273
dec4,LEC,post,positive_slow_deflection,335.092,1.5023430043689354
dec4,LEC,post,negative_slow_deflection,338.908,-1.5216997471111418
dec4,LEC,post,positive_slow_deflection,339.112,1.8606455392892338
dec4,LEC,post,positive_slow_deflection,345.272,1.5297944056330848
dec4,LEC,post,negative_slow_deflection,345.88,-1.6310449790552686
dec4,LEC,post,positive_slow_deflection,346.884,1.7447418568948116
dec4,LEC,post,negative_slow_deflection,347.612,-1.8669136992245745
dec4,LEC,post,positive_slow_deflection,347.84,1.6499316489206768
dec4,LEC,post,negative_slow_deflection,348.028,-2.3639100931661994
dec4,LEC,post,positive_slow_deflection,348.256,2.018139880261018
dec4,LEC,post,negative_slow_deflection,348.928,-1.6533229312411128
dec4,LEC,post,positive_slow_deflection,350.0,1.749009439197616
dec4,LEC,post,negative_slow_deflection,350.224,-1.5878439370442705
dec4,LEC,post,negative_slow_deflection,350.74,-2.053612105905993
dec4,LEC,post,positive_slow_deflection,350.944,2.488256504782835
dec4,LEC,post,positive_slow_deflection,351.828,1.7130443187246536
dec4,LEC,post,negative_slow_deflection,352.06,-2.523241633392589
dec4,LEC,post,positive_slow_deflection,352.292,2.3410831935456575
dec4,LEC,post,positive_slow_deflection,352.812,1.5817201966112109
dec4,LEC,post,negative_slow_deflection,353.028,-2.4062252224813663
dec4,LEC,post,positive_slow_deflection,353.236,2.428053552839876
dec4,LEC,post,negative_slow_deflection,353.46,-1.6188996623936605
dec4,LEC,post,positive_slow_deflection,354.072,1.8023962136301788
dec4,LEC,post,negative_slow_deflection,354.332,-1.9693814857320777
dec4,LEC,post,negative_slow_deflection,354.824,-1.9193840228363608
dec4,LEC,post,positive_slow_deflection,355.052,2.9019917402831066
dec4,LEC,post,positive_slow_deflection,357.684,1.9485075931733093
dec4,LEC,post,negative_slow_deflection,357.904,-2.1815751430324157
dec4,LEC,post,positive_slow_deflection,358.212,1.5226439996566858
dec4,LEC,post,negative_slow_deflection,360.612,-1.5052756301074348
dec4,LEC,post,positive_slow_deflection,360.836,1.548852902401461
dec4,LEC,post,negative_slow_deflection,362.772,-2.0875286045694885
dec4,LEC,post,positive_slow_deflection,363.012,2.5453620795447494
dec4,LEC,post,negative_slow_deflection,363.692,-1.6160125603289712
dec4,LEC,post,negative_slow_deflection,365.96,-1.765554800550371
dec4,LEC,post,positive_slow_deflection,366.2,2.0774040515955194
dec4,LEC,post,negative_slow_deflection,367.136,-1.6525057806353398
dec4,LEC,post,positive_slow_deflection,367.448,1.649468180220547
dec4,LEC,post,negative_slow_deflection,368.076,-1.572747321925801
dec4,LEC,post,negative_slow_deflection,369.444,-2.086528390685869
dec4,LEC,post,positive_slow_deflection,369.672,1.6428532508040343
dec4,LEC,post,positive_slow_deflection,370.076,1.7640257398141466
dec4,LEC,post,positive_slow_deflection,371.016,1.838707220763869
dec4,LEC,post,positive_slow_deflection,372.412,1.5300428765475844
dec4,LEC,post,positive_slow_deflection,375.056,1.7850946742426688
dec4,LEC,post,negative_slow_deflection,375.284,-1.804701847213586
dec4,LEC,post,positive_slow_deflection,375.552,2.3170384681928864
dec4,LEC,post,positive_slow_deflection,376.432,1.7152832855788995
dec4,LEC,post,negative_slow_deflection,381.504,-1.618238610378298
dec4,LEC,post,positive_slow_deflection,382.116,1.5880471553568345
dec4,LEC,post,negative_slow_deflection,384.096,-2.8226395008767335
dec4,LEC,post,positive_slow_deflection,384.308,2.3339184130004265
dec4,LEC,post,positive_slow_deflection,385.216,1.5878237189630247
dec4,LEC,post,negative_slow_deflection,389.36,-2.237802334160479
dec4,LEC,post,positive_slow_deflection,389.612,1.9729751943913991
dec4,LEC,post,negative_slow_deflection,390.356,-1.8664536684894388
dec4,LEC,post,positive_slow_deflection,390.928,1.6629750965901695
dec4,LEC,post,positive_slow_deflection,392.388,1.6559323414531284
dec4,LEC,post,negative_slow_deflection,392.588,-1.517283617737528
dec4,LEC,post,positive_slow_deflection,393.22,1.9190142418758689
dec4,LEC,post,negative_slow_deflection,396.092,-2.39143193949931
dec4,LEC,post,negative_slow_deflection,396.572,-2.119107330328424
dec4,LEC,post,positive_slow_deflection,396.768,1.9205599164394458
dec4,LEC,post,negative_slow_deflection,399.732,-1.7006736915226353
dec4,LEC,post,negative_slow_deflection,401.424,-1.517244307349993
dec4,LEC,post,positive_slow_deflection,402.56,1.7432900568632326
dec4,LEC,post,negative_slow_deflection,402.84,-1.8818549016562678
dec4,LEC,post,positive_slow_deflection,403.064,1.7548643693464698
dec4,LEC,post,negative_slow_deflection,403.752,-1.8516582473689576
dec4,LEC,post,positive_slow_deflection,403.968,1.800645238527053
dec4,LEC,post,positive_slow_deflection,405.7,1.9035517813894676
dec4,LEC,post,negative_slow_deflection,406.824,-1.6109350754284748
dec4,LEC,post,negative_slow_deflection,409.992,-1.8044300114179754
dec4,LEC,post,positive_slow_deflection,410.624,1.6143757332163713
dec4,LEC,post,negative_slow_deflection,410.94,-1.7678222084034256
dec4,LEC,post,positive_slow_deflection,411.148,1.6139323203067881
dec4,LEC,post,negative_slow_deflection,412.268,-1.9134902460983292
dec4,LEC,post,positive_slow_deflection,413.82,1.8760647402986574
dec4,LEC,post,positive_slow_deflection,414.324,1.6638200251289994
dec4,LEC,post,negative_slow_deflection,417.624,-1.9000541483030489
dec4,LEC,post,positive_slow_deflection,417.84,2.152217080642786
dec4,LEC,post,negative_slow_deflection,418.896,-1.6790581470290145
dec4,LEC,post,negative_slow_deflection,421.092,-1.779426688084063
dec4,LEC,post,negative_slow_deflection,422.52,-1.6551772158357996
dec4,LEC,post,positive_slow_deflection,422.736,1.6136933851134156
dec4,LEC,post,positive_slow_deflection,424.144,1.9348134901017802
dec4,LEC,post,negative_slow_deflection,424.38,-1.7919221573145794
dec4,LEC,post,negative_slow_deflection,425.664,-1.7637436952014292
dec4,LEC,post,positive_slow_deflection,425.924,1.7786478860059283
dec4,LEC,post,negative_slow_deflection,426.144,-2.395815893388297
dec4,LEC,post,positive_slow_deflection,426.38,1.7916726969473455
dec4,LEC,post,positive_slow_deflection,429.896,1.5717339484270119
dec4,LEC,post,negative_slow_deflection,430.576,-1.908775569409396
dec4,LEC,post,positive_slow_deflection,430.776,1.5017236510789125
dec4,LEC,post,negative_slow_deflection,434.528,-2.211290557214384
dec4,LEC,post,positive_slow_deflection,434.736,1.8089772280162995
dec4,LEC,post,negative_slow_deflection,436.252,-1.96773627454171
dec4,LEC,post,positive_slow_deflection,436.464,1.7392630700961533
dec4,LEC,post,positive_slow_deflection,438.32,1.9016135812778987
dec4,LEC,post,negative_slow_deflection,438.56,-2.042930750386936
dec4,LEC,post,negative_slow_deflection,439.028,-1.9008075784298673
dec4,LEC,post,positive_slow_deflection,439.28,2.116618491176294
dec4,LEC,post,negative_slow_deflection,443.852,-1.5609853929124309
dec4,LEC,post,negative_slow_deflection,444.756,-1.6564306691767596
dec4,LEC,post,positive_slow_deflection,445.096,1.823624621869103
dec4,LEC,post,negative_slow_deflection,445.312,-1.5704573816943377
dec4,LEC,post,negative_slow_deflection,446.548,-1.63004717206474
dec4,LEC,post,negative_slow_deflection,447.424,-1.9494291075636676
dec4,LEC,post,negative_slow_deflection,450.36,-1.5867552142038261
dec4,LEC,post,positive_slow_deflection,450.548,1.8500816784776108
dec4,LEC,post,negative_slow_deflection,452.512,-1.5409266867089046
dec4,LEC,post,positive_slow_deflection,453.596,2.355096692900613
dec4,LEC,post,negative_slow_deflection,453.792,-1.9540107159734914
dec4,LEC,post,positive_slow_deflection,454.012,1.5181391858120683
dec4,LEC,post,negative_slow_deflection,454.232,-2.1140822993887696
dec4,LEC,post,positive_slow_deflection,454.464,2.1018535685571704
dec4,LEC,post,negative_slow_deflection,454.664,-1.9911882319516052
dec4,LEC,post,negative_slow_deflection,456.924,-1.5509201862357096
dec4,LEC,post,negative_slow_deflection,457.772,-1.578591885261218
dec4,LEC,post,positive_slow_deflection,457.992,2.142715391800733
dec4,LEC,post,negative_slow_deflection,458.228,-2.4266828171488504
dec4,LEC,post,positive_slow_deflection,459.372,1.5655269265108291
dec4,LEC,post,negative_slow_deflection,459.56,-2.172512583721974
dec4,LEC,post,negative_slow_deflection,459.956,-1.9962412848671198
dec4,LEC,post,positive_slow_deflection,460.172,2.2578330325887936
dec4,LEC,post,positive_slow_deflection,461.976,1.6323867239711454
dec4,LEC,post,negative_slow_deflection,462.212,-2.071233800173591
dec4,LEC,post,positive_slow_deflection,462.424,1.7350599287403838
dec4,LEC,post,negative_slow_deflection,462.624,-2.1287713754738533
dec4,LEC,post,positive_slow_deflection,462.932,1.9531974878013498
dec4,LEC,post,positive_slow_deflection,463.784,2.0514655965667843
dec4,LEC,post,negative_slow_deflection,463.964,-1.7484063105766596
dec4,LEC,post,positive_slow_deflection,464.616,1.8602246173808517
dec4,LEC,post,negative_slow_deflection,464.812,-1.7602559501377402
dec4,LEC,post,positive_slow_deflection,465.012,1.6063533295807129
dec4,LEC,post,negative_slow_deflection,467.412,-1.6943121634093408
dec4,LEC,post,positive_slow_deflection,470.34,1.5843339963862504
dec4,LEC,post,negative_slow_deflection,470.956,-1.507641083172321
dec4,LEC,post,positive_slow_deflection,472.148,1.513137472913661
dec4,LEC,post,negative_slow_deflection,472.376,-2.019865938864082
dec4,LEC,post,positive_slow_deflection,472.62,1.7842392745174727
dec4,LEC,post,negative_slow_deflection,472.928,-1.6529778463345188
dec4,LEC,post,positive_slow_deflection,473.632,1.7339366564165526
dec4,LEC,post,negative_slow_deflection,473.82,-1.7285458870075152
dec4,LEC,post,negative_slow_deflection,474.748,-1.540245079971899
dec4,LEC,post,positive_slow_deflection,474.956,1.6240073243426643
dec4,LEC,post,negative_slow_deflection,477.868,-1.5946215764471885
dec4,LEC,post,positive_slow_deflection,478.088,1.7874363818068708
dec4,LEC,post,positive_slow_deflection,478.584,2.3517645219487076
dec4,LEC,post,negative_slow_deflection,478.816,-2.2620184538928854
dec4,LEC,post,positive_slow_deflection,479.016,1.6823567322601418
dec4,LEC,post,negative_slow_deflection,481.404,-1.5589846438842734
dec4,LEC,post,positive_slow_deflection,481.596,1.9874895561562764
dec4,LEC,post,negative_slow_deflection,482.184,-1.742061032955346
dec4,LEC,post,positive_slow_deflection,482.436,2.1445627842888455
dec4,LEC,post,negative_slow_deflection,482.652,-2.761580230565939
dec4,LEC,post,positive_slow_deflection,482.876,2.0734064483164945
dec4,LEC,post,positive_slow_deflection,484.06,2.3519042344530994
dec4,LEC,post,negative_slow_deflection,484.708,-1.9891619537861913
dec4,LEC,post,positive_slow_deflection,487.032,2.1059722078459675
dec4,LEC,post,negative_slow_deflection,487.756,-1.7151412637878531
dec4,LEC,post,positive_slow_deflection,489.428,1.8334065750532476
dec4,LEC,post,negative_slow_deflection,489.696,-1.5424438776258014
dec4,LEC,post,negative_slow_deflection,493.612,-1.578123846240967
dec4,LEC,post,positive_slow_deflection,493.828,1.6140414903151172
dec4,LEC,post,negative_slow_deflection,494.072,-1.6066374744694916
dec4,LEC,post,positive_slow_deflection,496.532,1.694327314685854
dec4,LEC,post,positive_slow_deflection,497.484,1.638837107475554
dec4,LEC,post,negative_slow_deflection,498.156,-1.5457907036191014
dec4,LEC,post,positive_slow_deflection,498.8,1.513427474296101
dec4,LEC,post,negative_slow_deflection,499.48,-1.5720228897394506
dec4,LEC,post,positive_slow_deflection,500.692,1.6967295309766979
dec4,LEC,post,negative_slow_deflection,500.94,-1.8929687332973297
dec4,LEC,post,positive_slow_deflection,501.212,1.572089544257891
dec4,LEC,post,negative_slow_deflection,507.576,-2.803059299700115
dec4,LEC,post,positive_slow_deflection,507.8,2.7241036532772163
dec4,LEC,post,negative_slow_deflection,508.42,-1.5205243573008587
dec4,LEC,post,positive_slow_deflection,512.604,1.5554714210021336
dec4,LEC,post,positive_slow_deflection,514.36,1.9223339039828824
dec4,LEC,post,negative_slow_deflection,514.548,-1.609861922180569
dec4,LEC,post,positive_slow_deflection,515.072,1.7265627624737316
dec4,LEC,post,positive_slow_deflection,517.792,1.7466945880217548
dec4,LEC,post,negative_slow_deflection,518.036,-2.725037928235845
dec4,LEC,post,positive_slow_deflection,518.256,2.276562161161471
dec4,LEC,post,negative_slow_deflection,520.944,-1.6856172285595126
dec4,LEC,post,positive_slow_deflection,521.168,1.6746402827249207
dec4,LEC,post,negative_slow_deflection,521.376,-1.8089140210682433
dec4,LEC,post,positive_slow_deflection,521.624,2.2854397838641227
dec4,LEC,post,negative_slow_deflection,521.844,-2.1692993871154895
dec4,LEC,post,positive_slow_deflection,522.064,1.7169509157850467
dec4,LEC,post,negative_slow_deflection,522.268,-1.5068168641501365
dec4,LEC,post,positive_slow_deflection,522.876,1.5947913693040532
dec4,LEC,post,negative_slow_deflection,523.088,-2.64300403360464
dec4,LEC,post,positive_slow_deflection,523.748,2.160424796424618
dec4,LEC,post,negative_slow_deflection,523.988,-1.7398538855943335
dec4,LEC,post,positive_slow_deflection,524.204,1.529916594735728
dec4,LEC,post,negative_slow_deflection,527.1,-1.8330142975859416
dec4,LEC,post,positive_slow_deflection,528.16,1.6247336148251619
dec4,LEC,post,negative_slow_deflection,528.42,-1.8537168021173414
dec4,LEC,post,negative_slow_deflection,528.804,-1.5117196548036822
dec4,LEC,post,positive_slow_deflection,529.44,1.6053165255328112
dec4,LEC,post,negative_slow_deflection,532.176,-1.9004510168154702
dec4,LEC,post,positive_slow_deflection,532.372,2.210011399187384
dec4,LEC,post,negative_slow_deflection,533.068,-2.0335733721036924
dec4,LEC,post,negative_slow_deflection,534.904,-3.051889340963561
dec4,LEC,post,positive_slow_deflection,535.148,2.6669905773114477
dec4,LEC,post,negative_slow_deflection,535.404,-1.5301060417787473
dec4,LEC,post,positive_slow_deflection,535.672,1.8113760305453392
dec4,LEC,post,negative_slow_deflection,537.56,-1.8169842384575807
dec4,LEC,post,positive_slow_deflection,537.764,1.9011506326315992
dec4,LEC,post,negative_slow_deflection,538.344,-1.5847417542140059
dec4,LEC,post,negative_slow_deflection,540.008,-1.695719628684195
dec4,LEC,post,positive_slow_deflection,540.236,1.7578573257394623
dec4,LEC,post,negative_slow_deflection,540.44,-1.8882026584375373
dec4,LEC,post,positive_slow_deflection,541.052,1.5248205525807481
dec4,LEC,post,positive_slow_deflection,541.948,1.5120894000234009
dec4,LEC,post,positive_slow_deflection,542.764,1.5919683163310594
dec4,LEC,post,negative_slow_deflection,545.504,-2.0440043915523387
dec4,LEC,post,positive_slow_deflection,545.708,1.6547496060556568
dec4,LEC,post,positive_slow_deflection,546.548,1.8101000636201865
dec4,LEC,post,negative_slow_deflection,546.748,-1.6250758802161425
dec4,LEC,post,positive_slow_deflection,546.98,1.6266285813057686
dec4,LEC,post,negative_slow_deflection,547.196,-2.0294700895501463
dec4,LEC,post,negative_slow_deflection,548.172,-1.8012313949357617
dec4,LEC,post,positive_slow_deflection,548.368,1.8821235787287682
dec4,LEC,post,negative_slow_deflection,548.568,-1.8053532679572666
dec4,LEC,post,negative_slow_deflection,549.456,-1.8277062156729837
dec4,LEC,post,positive_slow_deflection,550.136,2.2121267985659134
dec4,LEC,post,negative_slow_deflection,550.344,-2.346112751936387
dec4,LEC,post,positive_slow_deflection,550.556,1.947199711811245
dec4,LEC,post,negative_slow_deflection,550.772,-3.1268957098638004
dec4,LEC,post,positive_slow_deflection,551.028,1.8608953040296856
dec4,LEC,post,positive_slow_deflection,551.476,2.279324070761636
dec4,LEC,post,negative_slow_deflection,553.436,-1.61950129900521
dec4,LEC,post,negative_slow_deflection,553.824,-1.506820030825646
dec4,LEC,post,positive_slow_deflection,554.048,1.8688556920798343
dec4,LEC,post,negative_slow_deflection,556.436,-1.917509927023545
dec4,LEC,post,positive_slow_deflection,556.632,2.4860926227247044
dec4,LEC,post,positive_slow_deflection,560.108,2.5494576980435775
dec4,LEC,post,positive_slow_deflection,561.896,1.6154087093140066
dec4,LEC,post,negative_slow_deflection,562.112,-2.0104364350715658
dec4,LEC,post,positive_slow_deflection,562.344,2.4592346982124207
dec4,LEC,post,negative_slow_deflection,562.58,-2.6303485415568058
dec4,LEC,post,positive_slow_deflection,562.792,1.7396699303903629
dec4,LEC,post,positive_slow_deflection,563.244,2.7896795141507416
dec4,LEC,post,negative_slow_deflection,563.476,-2.6373196998061665
dec4,LEC,post,positive_slow_deflection,563.732,1.6569069814654882
dec4,LEC,post,positive_slow_deflection,566.384,1.740141290841764
dec4,LEC,post,negative_slow_deflection,566.62,-2.658443374884286
dec4,LEC,post,positive_slow_deflection,566.84,3.013594662937343
dec4,LEC,post,negative_slow_deflection,567.028,-1.5966578902801845
dec4,LEC,post,negative_slow_deflection,567.496,-2.250503467322006
dec4,LEC,post,positive_slow_deflection,567.776,2.3204439876666556
dec4,LEC,post,positive_slow_deflection,569.672,1.8141738707194857
dec4,LEC,post,positive_slow_deflection,570.16,1.805588510297893
dec4,LEC,post,negative_slow_deflection,572.46,-1.5883173569173363
dec4,LEC,post,positive_slow_deflection,572.664,2.135379192307356
dec4,LEC,post,negative_slow_deflection,572.864,-1.5198589403430316
dec4,LEC,post,positive_slow_deflection,573.9,1.7514074251107046
dec4,LEC,post,negative_slow_deflection,574.092,-1.7960684123765411
dec4,LEC,post,negative_slow_deflection,575.768,-1.8315032317341917
dec4,LEC,post,positive_slow_deflection,575.988,2.0072405149051584
dec4,LEC,post,negative_slow_deflection,576.22,-1.671904790952699
dec4,LEC,post,negative_slow_deflection,577.564,-1.9248326371537676
dec4,LEC,post,positive_slow_deflection,579.888,1.8476311638336154
