trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
1038,amp250_freq5,250,5,Group 64-95,30,141.46006774902344,124.31910705566406,149.69068908691406,-17.140960693359375,8.230621337890625,-25.37158203125
1038,amp250_freq5,250,5,Group 32-63,28,120.19913482666016,125.224609375,151.43389892578125,5.025474548339844,31.234764099121094,-26.20928955078125
1038,amp250_freq5,250,5,Group 0-31,29,187.70777893066406,193.2362823486328,192.7240753173828,5.52850341796875,5.01629638671875,0.51220703125
1039,amp100_freq26,100,26,Group 96-127,32,96.64237213134766,131.96778869628906,104.14962768554688,35.325416564941406,7.507255554199219,27.818161010742188
1039,amp100_freq26,100,26,Group 64-95,30,116.79812622070312,184.32479858398438,155.41802978515625,67.52667236328125,38.619903564453125,28.906768798828125
1039,amp100_freq26,100,26,Group 32-63,28,138.43142700195312,178.04403686523438,158.3811798095703,39.61260986328125,19.949752807617188,19.662857055664062
1039,amp100_freq26,100,26,Group 0-31,29,200.70953369140625,257.6368103027344,232.4571075439453,56.927276611328125,31.747573852539062,25.179702758789062
1040,amp180_freq5,180,5,Group 96-127,32,108.85244750976562,112.89705657958984,86.32672119140625,4.044609069824219,-22.525726318359375,26.570335388183594
1040,amp180_freq5,180,5,Group 64-95,30,157.01324462890625,141.67225646972656,122.72673034667969,-15.340988159179688,-34.28651428222656,18.945526123046875
1040,amp180_freq5,180,5,Group 32-63,28,167.79307556152344,125.25033569335938,111.50759887695312,-42.54273986816406,-56.28547668457031,13.74273681640625
1040,amp180_freq5,180,5,Group 0-31,29,229.5314483642578,174.67637634277344,188.02012634277344,-54.855072021484375,-41.511322021484375,-13.34375
1041,amp180_freq5,180,5,Group 96-127,32,87.8134765625,100.1188735961914,108.40736389160156,12.305397033691406,20.593887329101562,-8.288490295410156
1041,amp180_freq5,180,5,Group 64-95,30,116.76519775390625,132.48748779296875,169.9174346923828,15.7222900390625,53.15223693847656,-37.42994689941406
1041,amp180_freq5,180,5,Group 32-63,28,119.04940032958984,125.54967498779297,150.58815002441406,6.500274658203125,31.53874969482422,-25.038475036621094
1041,amp180_freq5,180,5,Group 0-31,29,183.17889404296875,180.93251037597656,213.35150146484375,-2.2463836669921875,30.172607421875,-32.41899108886719
1042,amp100_freq5,100,5,Group 96-127,32,95.67256164550781,126.3607406616211,106.08432006835938,30.68817901611328,10.411758422851562,20.27642059326172
1042,amp100_freq5,100,5,Group 64-95,30,183.06614685058594,175.307861328125,145.83267211914062,-7.7582855224609375,-37.23347473144531,29.475189208984375
1042,amp100_freq5,100,5,Group 32-63,28,137.90020751953125,172.5408935546875,137.270263671875,34.64068603515625,-0.62994384765625,35.2706298828125
1042,amp100_freq5,100,5,Group 0-31,29,239.55870056152344,252.6746826171875,211.8397216796875,13.115982055664062,-27.718978881835938,40.8349609375
1043,amp180_freq5,180,5,Group 96-127,32,123.11015319824219,76.8582534790039,110.3093490600586,-46.25189971923828,-12.800804138183594,-33.45109558105469
1043,amp180_freq5,180,5,Group 64-95,30,193.4370880126953,107.30494689941406,170.94039916992188,-86.13214111328125,-22.496688842773438,-63.63545227050781
1043,amp180_freq5,180,5,Group 32-63,28,167.84115600585938,103.0023422241211,160.15512084960938,-64.83881378173828,-7.68603515625,-57.15277862548828
1043,amp180_freq5,180,5,Group 0-31,29,252.2218017578125,150.66604614257812,220.8902130126953,-101.55575561523438,-31.331588745117188,-70.22416687011719
1044,amp250_freq26,250,26,Group 96-127,32,112.9749526977539,98.59596252441406,89.78141021728516,-14.378990173339844,-23.19354248046875,8.814552307128906
1044,amp250_freq26,250,26,Group 64-95,30,196.53570556640625,137.74754333496094,134.65232849121094,-58.78816223144531,-61.88337707519531,3.09521484375
1044,amp250_freq26,250,26,Group 32-63,28,161.64064025878906,134.62008666992188,123.13316345214844,-27.020553588867188,-38.507476806640625,11.486923217773438
1044,amp250_freq26,250,26,Group 0-31,29,207.54962158203125,199.26747131347656,172.6661834716797,-8.282150268554688,-34.88343811035156,26.601287841796875
1045,amp180_freq5,180,5,Group 96-127,32,82.3583984375,99.5815658569336,114.33294677734375,17.223167419433594,31.97454833984375,-14.751380920410156
1045,amp180_freq5,180,5,Group 64-95,30,92.0391845703125,131.92088317871094,148.02529907226562,39.88169860839844,55.986114501953125,-16.104415893554688
1045,amp180_freq5,180,5,Group 32-63,28,92.6963119506836,117.79177856445312,144.27198791503906,25.09546661376953,51.57567596435547,-26.480209350585938
1045,amp180_freq5,180,5,Group 0-31,29,146.68714904785156,182.8295135498047,231.81153869628906,36.142364501953125,85.1243896484375,-48.982025146484375
1046,amp100_freq26,100,26,Group 96-127,32,92.03887176513672,92.59364318847656,96.69450378417969,0.5547714233398438,4.655632019042969,-4.100860595703125
1046,amp100_freq26,100,26,Group 64-95,30,146.5831756591797,142.7905731201172,142.79933166503906,-3.7926025390625,-3.783843994140625,-0.008758544921875
1046,amp100_freq26,100,26,Group 32-63,28,116.52925872802734,124.5307388305664,130.3605194091797,8.001480102539062,13.831260681152344,-5.829780578613281
1046,amp100_freq26,100,26,Group 0-31,29,210.8124542236328,183.14071655273438,194.21124267578125,-27.671737670898438,-16.601211547851562,-11.070526123046875
1047,amp180_freq5,180,5,Group 96-127,32,103.52245330810547,98.38814544677734,115.94526672363281,-5.134307861328125,12.422813415527344,-17.55712127685547
1047,amp180_freq5,180,5,Group 64-95,30,135.48052978515625,143.7399139404297,150.660400390625,8.259384155273438,15.17987060546875,-6.9204864501953125
1047,amp180_freq5,180,5,Group 32-63,28,151.2452850341797,136.4092254638672,169.44561767578125,-14.8360595703125,18.200332641601562,-33.03639221191406
1047,amp180_freq5,180,5,Group 0-31,29,195.7044677734375,180.33201599121094,210.03892517089844,-15.372451782226562,14.334457397460938,-29.7069091796875
1048,amp100_freq26,100,26,Group 96-127,32,110.87774658203125,128.3496551513672,82.01614379882812,17.471908569335938,-28.861602783203125,46.33351135253906
1048,amp100_freq26,100,26,Group 64-95,30,179.50706481933594,193.28909301757812,126.1808090209961,13.782028198242188,-53.326255798339844,67.10828399658203
1048,amp100_freq26,100,26,Group 32-63,28,184.01602172851562,188.2436981201172,121.51786041259766,4.2276763916015625,-62.49816131591797,66.72583770751953
1048,amp100_freq26,100,26,Group 0-31,29,233.6466064453125,264.2560119628906,174.50103759765625,30.609405517578125,-59.14556884765625,89.75497436523438
1049,amp180_freq26,180,26,Group 96-127,32,105.49244689941406,131.29556274414062,126.32430267333984,25.803115844726562,20.83185577392578,4.971260070800781
1049,amp180_freq26,180,26,Group 64-95,30,162.85317993164062,158.06814575195312,196.98867797851562,-4.7850341796875,34.135498046875,-38.9205322265625
1049,amp180_freq26,180,26,Group 32-63,28,164.9877166748047,176.39356994628906,218.57061767578125,11.405853271484375,53.58290100097656,-42.17704772949219
1049,amp180_freq26,180,26,Group 0-31,29,196.17025756835938,255.52598571777344,271.3082580566406,59.35572814941406,75.13800048828125,-15.782272338867188
1050,amp180_freq5,180,5,Group 96-127,32,163.2435760498047,81.5081787109375,85.10350799560547,-81.73539733886719,-78.14006805419922,-3.5953292846679688
1050,amp180_freq5,180,5,Group 64-95,30,202.39637756347656,100.86206817626953,135.94503784179688,-101.53430938720703,-66.45133972167969,-35.082969665527344
1050,amp180_freq5,180,5,Group 32-63,28,236.1313934326172,114.41253662109375,149.45233154296875,-121.71885681152344,-86.67906188964844,-35.039794921875
1050,amp180_freq5,180,5,Group 0-31,29,297.7466735839844,154.67491149902344,175.6607666015625,-143.07176208496094,-122.08590698242188,-20.985855102539062
1051,amp180_freq5,180,5,Group 96-127,32,94.09130096435547,99.73152160644531,102.5276870727539,5.640220642089844,8.436386108398438,-2.7961654663085938
1051,amp180_freq5,180,5,Group 64-95,30,155.0909423828125,140.3996124267578,159.447998046875,-14.691329956054688,4.3570556640625,-19.048385620117188
1051,amp180_freq5,180,5,Group 32-63,28,179.72344970703125,145.73049926757812,156.30674743652344,-33.992950439453125,-23.416702270507812,-10.576248168945312
1051,amp180_freq5,180,5,Group 0-31,29,189.366943359375,192.27391052246094,208.99964904785156,2.9069671630859375,19.632705688476562,-16.725738525390625
1052,amp100_freq26,100,26,Group 96-127,32,104.1500015258789,101.22278594970703,115.68436431884766,-2.927215576171875,11.53436279296875,-14.461578369140625
1052,amp100_freq26,100,26,Group 64-95,30,168.34222412109375,135.33432006835938,160.35647583007812,-33.007904052734375,-7.985748291015625,-25.02215576171875
1052,amp100_freq26,100,26,Group 32-63,28,162.0695343017578,117.36125183105469,148.41409301757812,-44.708282470703125,-13.655441284179688,-31.052841186523438
1052,amp100_freq26,100,26,Group 0-31,29,235.10049438476562,169.12796020507812,236.4232177734375,-65.9725341796875,1.322723388671875,-67.29525756835938
1053,amp100_freq5,100,5,Group 96-127,32,85.7844467163086,106.42208862304688,109.03450012207031,20.63764190673828,23.25005340576172,-2.6124114990234375
1053,amp100_freq5,100,5,Group 64-95,30,137.94920349121094,158.43350219726562,160.3045654296875,20.484298706054688,22.355361938476562,-1.871063232421875
1053,amp100_freq5,100,5,Group 32-63,28,109.51478576660156,157.23085021972656,158.70892333984375,47.716064453125,49.19413757324219,-1.4780731201171875
1053,amp100_freq5,100,5,Group 0-31,29,184.7886199951172,230.94558715820312,208.89210510253906,46.15696716308594,24.103485107421875,22.053482055664062
1054,amp180_freq5,180,5,Group 96-127,32,95.9009017944336,130.30018615722656,112.8569107055664,34.39928436279297,16.956008911132812,17.443275451660156
1054,amp180_freq5,180,5,Group 64-95,30,128.76315307617188,183.40513610839844,149.4193115234375,54.64198303222656,20.656158447265625,33.98582458496094
1054,amp180_freq5,180,5,Group 32-63,28,100.05171966552734,202.7710723876953,156.9666748046875,102.71935272216797,56.914955139160156,45.80439758300781
1054,amp180_freq5,180,5,Group 0-31,29,165.6395721435547,270.026611328125,235.00311279296875,104.38703918457031,69.36354064941406,35.02349853515625
1055,amp180_freq5,180,5,Group 96-127,32,129.72723388671875,111.12744903564453,129.4263153076172,-18.59978485107422,-0.3009185791015625,-18.298866271972656
1055,amp180_freq5,180,5,Group 64-95,30,164.9751434326172,184.68798828125,165.0679168701172,19.712844848632812,0.0927734375,19.620071411132812
1055,amp180_freq5,180,5,Group 32-63,28,168.15122985839844,200.80079650878906,176.3915252685547,32.649566650390625,8.24029541015625,24.409271240234375
1055,amp180_freq5,180,5,Group 0-31,29,278.7881164550781,225.26271057128906,233.7727508544922,-53.52540588378906,-45.01536560058594,-8.510040283203125
1056,amp180_freq26,180,26,Group 96-127,32,98.4635009765625,88.9881591796875,133.0382537841797,-9.475341796875,34.57475280761719,-44.05009460449219
1056,amp180_freq26,180,26,Group 64-95,30,111.61865997314453,142.23672485351562,181.02304077148438,30.618064880371094,69.40438079833984,-38.78631591796875
1056,amp180_freq26,180,26,Group 32-63,28,112.65431213378906,132.98086547851562,171.17449951171875,20.326553344726562,58.52018737792969,-38.193634033203125
1056,amp180_freq26,180,26,Group 0-31,29,182.4822540283203,198.34844970703125,280.6184387207031,15.866195678710938,98.13618469238281,-82.26998901367188
1057,amp250_freq5,250,5,Group 96-127,32,114.06559753417969,107.50043487548828,91.94622039794922,-6.565162658691406,-22.11937713623047,15.554214477539062
1057,amp250_freq5,250,5,Group 64-95,30,171.34571838378906,162.35035705566406,143.6967010498047,-8.995361328125,-27.649017333984375,18.653656005859375
1057,amp250_freq5,250,5,Group 32-63,28,164.5184326171875,172.29443359375,148.24710083007812,7.7760009765625,-16.271331787109375,24.047332763671875
1057,amp250_freq5,250,5,Group 0-31,29,293.8858642578125,218.72622680664062,209.95436096191406,-75.15963745117188,-83.93150329589844,8.771865844726562
1058,amp180_freq5,180,5,Group 96-127,32,80.8780746459961,78.47215270996094,104.15544128417969,-2.4059219360351562,23.277366638183594,-25.68328857421875
1058,amp180_freq5,180,5,Group 64-95,30,111.4266128540039,112.95770263671875,174.32699584960938,1.5310897827148438,62.90038299560547,-61.369293212890625
1058,amp180_freq5,180,5,Group 32-63,28,95.48714447021484,110.51083374023438,172.5017547607422,15.023689270019531,77.01461029052734,-61.99092102050781
1058,amp180_freq5,180,5,Group 0-31,29,132.7074432373047,165.6091766357422,220.972412109375,32.9017333984375,88.26496887207031,-55.36323547363281
1059,amp100_freq26,100,26,Group 96-127,32,95.70997619628906,104.20621490478516,110.65750122070312,8.496238708496094,14.947525024414062,-6.451286315917969
1059,amp100_freq26,100,26,Group 64-95,30,198.2696990966797,176.83799743652344,157.17681884765625,-21.43170166015625,-41.09288024902344,19.661178588867188
1059,amp100_freq26,100,26,Group 32-63,28,178.28553771972656,156.04403686523438,154.33587646484375,-22.241500854492188,-23.949661254882812,1.708160400390625
1059,amp100_freq26,100,26,Group 0-31,29,251.6715545654297,229.28688049316406,255.74180603027344,-22.384674072265625,4.07025146484375,-26.454925537109375
1060,amp180_freq5,180,5,Group 96-127,32,105.24886322021484,97.52545166015625,126.20897674560547,-7.723411560058594,20.960113525390625,-28.68352508544922
1060,amp180_freq5,180,5,Group 64-95,30,142.8991241455078,145.646484375,185.03395080566406,2.7473602294921875,42.13482666015625,-39.38746643066406
1060,amp180_freq5,180,5,Group 32-63,28,151.5449676513672,138.28082275390625,196.60317993164062,-13.264144897460938,45.05821228027344,-58.322357177734375
1060,amp180_freq5,180,5,Group 0-31,29,259.0555114746094,192.3796844482422,277.59368896484375,-66.67582702636719,18.538177490234375,-85.21400451660156
1061,amp100_freq5,100,5,Group 96-127,32,111.52942657470703,152.58053588867188,119.91632080078125,41.051109313964844,8.386894226074219,32.664215087890625
1061,amp100_freq5,100,5,Group 64-95,30,147.3690185546875,221.0998992919922,157.96292114257812,73.73088073730469,10.593902587890625,63.13697814941406
1061,amp100_freq5,100,5,Group 32-63,28,185.53785705566406,233.73721313476562,175.90968322753906,48.19935607910156,-9.628173828125,57.82752990722656
1061,amp100_freq5,100,5,Group 0-31,29,197.58741760253906,278.3233642578125,214.23497009277344,80.73594665527344,16.647552490234375,64.08839416503906
1062,amp250_freq5,250,5,Group 96-127,32,143.98936462402344,127.83744812011719,114.24397277832031,-16.15191650390625,-29.745391845703125,13.593475341796875
1062,amp250_freq5,250,5,Group 64-95,30,202.88726806640625,189.0069122314453,153.30799865722656,-13.880355834960938,-49.57926940917969,35.69891357421875
1062,amp250_freq5,250,5,Group 32-63,28,238.0611572265625,182.29701232910156,173.99798583984375,-55.76414489746094,-64.06317138671875,8.299026489257812
1062,amp250_freq5,250,5,Group 0-31,29,253.81809997558594,249.42025756835938,243.4902801513672,-4.3978424072265625,-10.32781982421875,5.9299774169921875
1063,amp250_freq26,250,26,Group 96-127,32,130.9379425048828,136.59628295898438,151.92408752441406,5.6583404541015625,20.98614501953125,-15.327804565429688
1063,amp250_freq26,250,26,Group 64-95,30,191.3622283935547,205.9953155517578,221.39312744140625,14.633087158203125,30.030899047851562,-15.397811889648438
1063,amp250_freq26,250,26,Group 32-63,28,223.35079956054688,228.70057678222656,230.61968994140625,5.3497772216796875,7.268890380859375,-1.9191131591796875
1063,amp250_freq26,250,26,Group 0-31,29,305.1940002441406,268.2891540527344,300.62298583984375,-36.90484619140625,-4.571014404296875,-32.333831787109375
1064,amp180_freq26,180,26,Group 96-127,32,198.1080322265625,92.9319076538086,105.16607666015625,-105.1761245727539,-92.94195556640625,-12.234169006347656
1064,amp180_freq26,180,26,Group 64-95,30,255.02890014648438,149.55502319335938,164.12677001953125,-105.473876953125,-90.90213012695312,-14.571746826171875
1064,amp180_freq26,180,26,Group 32-63,28,275.88238525390625,157.5548858642578,165.7257080078125,-118.32749938964844,-110.15667724609375,-8.170822143554688
1064,amp180_freq26,180,26,Group 0-31,29,344.06396484375,223.53546142578125,241.70697021484375,-120.52850341796875,-102.35699462890625,-18.1715087890625
1065,amp180_freq5,180,5,Group 96-127,32,118.51532745361328,114.29190063476562,101.40284729003906,-4.223426818847656,-17.11248016357422,12.889053344726562
1065,amp180_freq5,180,5,Group 64-95,30,170.87583923339844,158.5573272705078,150.5580596923828,-12.318511962890625,-20.317779541015625,7.999267578125
1065,amp180_freq5,180,5,Group 32-63,28,160.35382080078125,188.38882446289062,156.96717834472656,28.035003662109375,-3.3866424560546875,31.421646118164062
1065,amp180_freq5,180,5,Group 0-31,29,279.83966064453125,240.20660400390625,221.26808166503906,-39.633056640625,-58.57157897949219,18.938522338867188
1066,amp100_freq5,100,5,Group 96-127,32,82.7720718383789,94.428466796875,115.75569915771484,11.656394958496094,32.98362731933594,-21.327232360839844
1066,amp100_freq5,100,5,Group 64-95,30,114.68728637695312,148.1607208251953,204.5714569091797,33.47343444824219,89.88417053222656,-56.410736083984375
1066,amp100_freq5,100,5,Group 32-63,28,107.73280334472656,164.11431884765625,195.60775756835938,56.38151550292969,87.87495422363281,-31.493438720703125
1066,amp100_freq5,100,5,Group 0-31,29,185.75531005859375,220.4641571044922,240.97901916503906,34.70884704589844,55.22370910644531,-20.514862060546875
1067,amp250_freq5,250,5,Group 96-127,32,131.29367065429688,109.87966918945312,104.736328125,-21.41400146484375,-26.557342529296875,5.143341064453125
1067,amp250_freq5,250,5,Group 64-95,30,223.23316955566406,148.9541473388672,171.4263916015625,-74.27902221679688,-51.80677795410156,-22.472244262695312
1067,amp250_freq5,250,5,Group 32-63,28,213.79664611816406,157.107421875,155.2540740966797,-56.68922424316406,-58.542572021484375,1.8533477783203125
1067,amp250_freq5,250,5,Group 0-31,29,274.5013122558594,216.05050659179688,217.5604248046875,-58.4508056640625,-56.940887451171875,-1.509918212890625
1068,amp180_freq26,180,26,Group 96-127,32,100.19701385498047,103.42849731445312,121.61095428466797,3.2314834594726562,21.4139404296875,-18.182456970214844
1068,amp180_freq26,180,26,Group 64-95,30,143.85533142089844,142.9842071533203,169.05369567871094,-0.871124267578125,25.1983642578125,-26.069488525390625
1068,amp180_freq26,180,26,Group 32-63,28,129.2899932861328,156.8216094970703,196.46925354003906,27.5316162109375,67.17926025390625,-39.64764404296875
1068,amp180_freq26,180,26,Group 0-31,29,194.33192443847656,219.87049865722656,236.2229461669922,25.53857421875,41.891021728515625,-16.352447509765625
1069,amp250_freq5,250,5,Group 96-127,32,89.03144073486328,91.54019927978516,123.32030487060547,2.508758544921875,34.28886413574219,-31.780105590820312
1069,amp250_freq5,250,5,Group 64-95,30,143.16290283203125,158.37698364257812,190.77088928222656,15.214080810546875,47.60798645019531,-32.39390563964844
1069,amp250_freq5,250,5,Group 32-63,28,154.89031982421875,138.2820281982422,191.740478515625,-16.608291625976562,36.85015869140625,-53.45845031738281
1069,amp250_freq5,250,5,Group 0-31,29,156.2870635986328,192.50209045410156,262.0309143066406,36.21502685546875,105.74385070800781,-69.52882385253906
1070,amp250_freq5,250,5,Group 96-127,32,124.95427703857422,105.17232513427734,123.99966430664062,-19.781951904296875,-0.9546127319335938,-18.82733917236328
1070,amp250_freq5,250,5,Group 64-95,30,194.16281127929688,145.9352569580078,184.5409698486328,-48.22755432128906,-9.621841430664062,-38.605712890625
1070,amp250_freq5,250,5,Group 32-63,28,174.28826904296875,140.97528076171875,202.25564575195312,-33.31298828125,27.967376708984375,-61.280364990234375
1070,amp250_freq5,250,5,Group 0-31,29,261.1324768066406,209.00750732421875,249.89056396484375,-52.124969482421875,-11.241912841796875,-40.883056640625
1071,amp100_freq26,100,26,Group 96-127,32,101.15982818603516,107.46038055419922,103.44328308105469,6.3005523681640625,2.2834548950195312,4.017097473144531
1071,amp100_freq26,100,26,Group 64-95,30,209.59945678710938,185.94874572753906,174.02999877929688,-23.650711059570312,-35.5694580078125,11.918746948242188
1071,amp100_freq26,100,26,Group 32-63,28,172.23350524902344,183.031982421875,162.97743225097656,10.798477172851562,-9.256072998046875,20.054550170898438
1071,amp100_freq26,100,26,Group 0-31,29,257.2293395996094,244.76712036132812,251.8844451904297,-12.46221923828125,-5.3448944091796875,-7.1173248291015625
1072,amp180_freq5,180,5,Group 96-127,32,93.57988739013672,104.1315689086914,104.77046203613281,10.551681518554688,11.190574645996094,-0.6388931274414062
1072,amp180_freq5,180,5,Group 64-95,30,162.12559509277344,151.19578552246094,146.90103149414062,-10.9298095703125,-15.224563598632812,4.2947540283203125
1072,amp180_freq5,180,5,Group 32-63,28,145.27871704101562,162.5885009765625,171.15391540527344,17.309783935546875,25.875198364257812,-8.565414428710938
1072,amp180_freq5,180,5,Group 0-31,29,261.87939453125,238.6624298095703,217.20126342773438,-23.216964721679688,-44.678131103515625,21.461166381835938
1073,amp100_freq5,100,5,Group 96-127,32,116.03213500976562,103.10086822509766,92.15780639648438,-12.931266784667969,-23.87432861328125,10.943061828613281
1073,amp100_freq5,100,5,Group 64-95,30,174.14833068847656,150.47796630859375,152.77789306640625,-23.670364379882812,-21.370437622070312,-2.2999267578125
1073,amp100_freq5,100,5,Group 32-63,28,206.9577178955078,174.96640014648438,145.99635314941406,-31.991317749023438,-60.96136474609375,28.970046997070312
1073,amp100_freq5,100,5,Group 0-31,29,250.7200469970703,217.33949279785156,192.06971740722656,-33.38055419921875,-58.65032958984375,25.269775390625
1074,amp180_freq26,180,26,Group 96-127,32,116.1115493774414,105.10530090332031,101.28377532958984,-11.006248474121094,-14.827774047851562,3.8215255737304688
1074,amp180_freq26,180,26,Group 64-95,30,204.50668334960938,163.0084228515625,158.89028930664062,-41.498260498046875,-45.61639404296875,4.118133544921875
1074,amp180_freq26,180,26,Group 32-63,28,168.41941833496094,141.8321990966797,167.32373046875,-26.58721923828125,-1.0956878662109375,-25.491531372070312
1074,amp180_freq26,180,26,Group 0-31,29,208.88662719726562,224.3212890625,223.5792999267578,15.434661865234375,14.692672729492188,0.7419891357421875
1075,amp180_freq5,180,5,Group 96-127,32,82.65846252441406,118.74716186523438,121.0011215209961,36.08869934082031,38.34265899658203,-2.2539596557617188
1075,amp180_freq5,180,5,Group 64-95,30,153.40223693847656,179.85986328125,173.28839111328125,26.457626342773438,19.886154174804688,6.57147216796875
1075,amp180_freq5,180,5,Group 32-63,28,126.9531478881836,222.17408752441406,194.3151092529297,95.22093963623047,67.3619613647461,27.858978271484375
1075,amp180_freq5,180,5,Group 0-31,29,200.72720336914062,277.2758483886719,251.4663543701172,76.54864501953125,50.73915100097656,25.809494018554688
1076,amp250_freq26,250,26,Group 96-127,32,95.01294708251953,87.8866958618164,85.26447296142578,-7.126251220703125,-9.74847412109375,2.622222900390625
1076,amp250_freq26,250,26,Group 64-95,30,103.6685562133789,119.45072937011719,117.1185531616211,15.782173156738281,13.449996948242188,2.3321762084960938
1076,amp250_freq26,250,26,Group 32-63,28,137.23703002929688,119.87564086914062,104.95580291748047,-17.36138916015625,-32.281227111816406,14.919837951660156
1076,amp250_freq26,250,26,Group 0-31,29,181.2799530029297,173.11502075195312,163.5962371826172,-8.164932250976562,-17.6837158203125,9.518783569335938
1077,amp180_freq26,180,26,Group 96-127,32,82.69722747802734,77.85565948486328,101.62432098388672,-4.8415679931640625,18.927093505859375,-23.768661499023438
1077,amp180_freq26,180,26,Group 64-95,30,102.85498809814453,106.17994689941406,143.2242431640625,3.3249588012695312,40.36925506591797,-37.04429626464844
1077,amp180_freq26,180,26,Group 32-63,28,93.32669067382812,119.67666625976562,129.45858764648438,26.3499755859375,36.13189697265625,-9.78192138671875
1077,amp180_freq26,180,26,Group 0-31,29,158.0125732421875,175.94021606445312,191.6602783203125,17.927642822265625,33.647705078125,-15.720062255859375
1078,amp250_freq5,250,5,Group 96-127,32,121.65489959716797,144.49560546875,90.58901977539062,22.84070587158203,-31.065879821777344,53.906585693359375
1078,amp250_freq5,250,5,Group 64-95,30,162.78611755371094,158.74032592773438,140.17543029785156,-4.0457916259765625,-22.610687255859375,18.564895629882812
1078,amp250_freq5,250,5,Group 32-63,28,126.83451080322266,179.24664306640625,137.3472442626953,52.412132263183594,10.512733459472656,41.89939880371094
1078,amp250_freq5,250,5,Group 0-31,29,213.9727020263672,232.25778198242188,185.24378967285156,18.285079956054688,-28.728912353515625,47.01399230957031
1079,amp250_freq26,250,26,Group 96-127,32,97.58065032958984,102.67327117919922,81.67202758789062,5.092620849609375,-15.908622741699219,21.001243591308594
1079,amp250_freq26,250,26,Group 64-95,30,149.91534423828125,145.2187957763672,120.01048278808594,-4.6965484619140625,-29.904861450195312,25.20831298828125
1079,amp250_freq26,250,26,Group 32-63,28,138.65565490722656,163.87265014648438,98.29767608642578,25.216995239257812,-40.35797882080078,65.5749740600586
1079,amp250_freq26,250,26,Group 0-31,29,206.08900451660156,207.5377197265625,167.2129669189453,1.4487152099609375,-38.87603759765625,40.32475280761719
1080,amp100_freq26,100,26,Group 96-127,32,72.97257232666016,98.18544006347656,130.7903289794922,25.212867736816406,57.81775665283203,-32.604888916015625
1080,amp100_freq26,100,26,Group 64-95,30,116.2063980102539,130.8735809326172,157.2073516845703,14.667182922363281,41.000953674316406,-26.333770751953125
1080,amp100_freq26,100,26,Group 32-63,28,96.85989379882812,137.79428100585938,149.83303833007812,40.93438720703125,52.97314453125,-12.03875732421875
1080,amp100_freq26,100,26,Group 0-31,29,151.5870361328125,169.8351593017578,227.4713592529297,18.248123168945312,75.88432312011719,-57.636199951171875
1081,amp180_freq5,180,5,Group 96-127,32,125.21033477783203,122.58170318603516,129.45077514648438,-2.628631591796875,4.240440368652344,-6.869071960449219
1081,amp180_freq5,180,5,Group 64-95,30,119.94082641601562,168.70799255371094,188.4752197265625,48.76716613769531,68.53439331054688,-19.767227172851562
1081,amp180_freq5,180,5,Group 32-63,28,132.5582275390625,191.0828857421875,179.8489532470703,58.524658203125,47.29072570800781,11.233932495117188
1081,amp180_freq5,180,5,Group 0-31,29,192.54676818847656,248.29525756835938,272.010498046875,55.74848937988281,79.46372985839844,-23.715240478515625
1082,amp250_freq5,250,5,Group 96-127,32,158.0040740966797,94.44783782958984,105.22227478027344,-63.556236267089844,-52.78179931640625,-10.774436950683594
1082,amp250_freq5,250,5,Group 64-95,30,226.04647827148438,147.63279724121094,163.06137084960938,-78.41368103027344,-62.985107421875,-15.428573608398438
1082,amp250_freq5,250,5,Group 32-63,28,183.9483184814453,149.1863555908203,134.53488159179688,-34.761962890625,-49.41343688964844,14.651473999023438
1082,amp250_freq5,250,5,Group 0-31,29,308.7083435058594,200.8981475830078,197.32872009277344,-107.81019592285156,-111.37962341308594,3.569427490234375
1083,amp100_freq5,100,5,Group 96-127,32,95.4052505493164,124.08331298828125,123.96511840820312,28.678062438964844,28.55986785888672,0.118194580078125
1083,amp100_freq5,100,5,Group 64-95,30,132.06536865234375,171.5359344482422,175.71546936035156,39.47056579589844,43.65010070800781,-4.179534912109375
1083,amp100_freq5,100,5,Group 32-63,28,121.56336212158203,160.14495849609375,201.83445739746094,38.58159637451172,80.2710952758789,-41.68949890136719
1083,amp100_freq5,100,5,Group 0-31,29,186.07962036132812,262.8232116699219,260.8794860839844,76.74359130859375,74.79986572265625,1.9437255859375
1084,amp100_freq26,100,26,Group 96-127,32,102.05482482910156,92.88896942138672,115.9472427368164,-9.165855407714844,13.892417907714844,-23.058273315429688
1084,amp100_freq26,100,26,Group 64-95,30,160.28219604492188,142.11502075195312,168.07061767578125,-18.16717529296875,7.788421630859375,-25.955596923828125
1084,amp100_freq26,100,26,Group 32-63,28,153.83966064453125,139.77545166015625,195.60906982421875,-14.064208984375,41.7694091796875,-55.8336181640625
1084,amp100_freq26,100,26,Group 0-31,29,208.18182373046875,196.1114959716797,232.82174682617188,-12.070327758789062,24.639923095703125,-36.71025085449219
1085,amp180_freq26,180,26,Group 96-127,32,87.92675018310547,112.42220306396484,147.1326141357422,24.495452880859375,59.20586395263672,-34.710411071777344
1085,amp180_freq26,180,26,Group 64-95,30,103.53823852539062,148.45089721679688,211.7412872314453,44.91265869140625,108.20304870605469,-63.29039001464844
