trial_number,condition,amplitude,frequency,recording_start_time_s,movement
1637,amp180_freq5,180,5,12602.780025,43.57188055114591
1638,amp100_freq50,100,50,12608.780025,48.08657894894108
1639,amp100_freq50,100,50,12614.780025,48.46408810549046
1640,amp250_freq26,250,26,12620.780025,64.27139617454387
1641,amp180_freq10,180,10,12626.780025,44.67293209469225
1642,amp100_freq50,100,50,12632.780025,47.66601374978278
1643,amp250_freq10,250,10,12638.780025,46.48128752212862
1644,amp100_freq10,100,10,12644.780025,46.51742012899496
1645,amp250_freq10,250,10,12650.780025,129.98721043457564
1646,amp250_freq50,250,50,12656.780025,180.8107043593589
1647,amp100_freq50,100,50,12662.780025,78.15648208317285
1648,amp250_freq50,250,50,12668.780025,54.61266323510244
1649,amp250_freq50,250,50,12674.780025,55.27518354211871
1650,amp180_freq5,180,5,12680.780025,49.74084548379273
1651,amp250_freq10,250,10,12686.780025,50.75595238012415
1652,amp100_freq10,100,10,12692.780025,51.68989817025326
1653,amp250_freq5,250,5,12698.780025,48.75360483217671
1654,amp100_freq5,100,5,12704.780025,123.21385088413409
1655,amp100_freq50,100,50,12710.780025,46.75900853609919
1656,amp100_freq26,100,26,12716.780025,55.971541993767815
1657,amp180_freq26,180,26,12722.780025,48.679866693146046
1658,amp250_freq5,250,5,12728.780025,53.93343212636656
1659,amp100_freq10,100,10,12734.780025,53.61433927466325
1660,amp180_freq26,180,26,12740.780025,52.983891178717734
1661,amp250_freq26,250,26,12746.780025,130.91890327754177
1662,amp100_freq5,100,5,12752.780025,40.84083792132832
1663,amp180_freq10,180,10,12758.780025,49.77018527309139
1664,amp180_freq26,180,26,12764.780025,48.17969540638794
1665,amp250_freq26,250,26,12770.780025,62.105386340222374
1666,amp250_freq5,250,5,12776.780025,48.531165432865244
1667,amp250_freq10,250,10,12782.780025,50.7528546160353
1668,amp250_freq50,250,50,12788.780025,60.35276325578863
1669,amp100_freq5,100,5,12794.780025,53.44859591373927
1670,amp100_freq50,100,50,12800.780025,86.05238736733281
1671,amp250_freq50,250,50,12806.780025,89.20687068573179
1672,amp250_freq10,250,10,12812.780025,113.34165746441728
1673,amp250_freq50,250,50,12818.780025,62.80880816016061
1674,amp250_freq50,250,50,12824.780025,106.21584229007689
1675,amp180_freq50,180,50,12830.780025,64.08205042447175
1676,amp250_freq10,250,10,12836.780025,61.84310269755703
1677,amp250_freq26,250,26,12842.780025,49.788156215818994
1678,amp250_freq5,250,5,12848.780025,51.54804337682159
1679,amp180_freq10,180,10,12854.780025,45.51912343680375
1680,amp250_freq10,250,10,12860.780025,51.9416701156923
1681,amp100_freq26,100,26,12866.780025,61.37793371735235
1682,amp100_freq26,100,26,12872.780025,49.09862254424069
1683,amp250_freq5,250,5,12878.780025,46.07132733412637
1684,amp250_freq26,250,26,12884.780025,54.930421159155124
1685,amp180_freq26,180,26,12890.780025,52.49654687143471
1686,amp180_freq10,180,10,12896.780025,48.667606096999464
1687,amp250_freq50,250,50,12902.780025,53.57030668909581
1688,amp250_freq5,250,5,12908.780025,54.428770256262176
1689,amp180_freq10,180,10,12914.780025,47.77686953217761
1690,amp100_freq5,100,5,12920.780025,47.44401437161732
1691,amp100_freq26,100,26,12926.780025,51.395836222453994
1692,amp100_freq50,100,50,12932.780025,44.83258235111395
1693,amp250_freq10,250,10,12938.780025,52.558463421626705
1694,amp100_freq26,100,26,12944.780025,56.01150713677379
1695,amp180_freq10,180,10,12950.780025,49.62602901154034
1696,amp100_freq50,100,50,12956.780025,52.35141750972028
1697,amp250_freq26,250,26,12962.780025,48.90060994055791
1698,amp250_freq5,250,5,12968.780025,50.383524664852224
1699,amp100_freq50,100,50,12974.780025,57.64245475571634
1700,amp180_freq10,180,10,12980.780025,46.51570963244329
1701,amp100_freq10,100,10,12986.780025,49.03183842616611
1702,amp250_freq50,250,50,12992.780025,64.24584096554165
1703,amp250_freq10,250,10,12998.780025,148.42935472799263
1704,amp180_freq5,180,5,13004.780025,58.81494842028294
1705,amp180_freq50,180,50,13010.780025,54.28694902439722
1706,amp180_freq26,180,26,13016.780025,55.74107984618936
1707,amp100_freq26,100,26,13022.780025,55.82222983438817
1708,amp100_freq5,100,5,13028.780025,52.30702339884143
1709,amp100_freq10,100,10,13034.780025,50.78992433003394
1710,amp100_freq5,100,5,13040.780025,48.358076883805346
1711,amp180_freq5,180,5,13046.780025,47.06723825325133
1712,amp180_freq10,180,10,13052.780025,56.61822369950629
1713,amp180_freq5,180,5,13058.780025,44.01373107839248
1714,amp180_freq10,180,10,13064.780025,50.314923851459056
1715,amp250_freq10,250,10,13070.780025,80.10221592778183
1716,amp180_freq50,180,50,13076.780025,55.838022549310416
1717,amp250_freq5,250,5,13082.780025,49.45271961760137
1718,amp100_freq10,100,10,13088.780025,55.17221008687041
1719,amp250_freq50,250,50,13094.780025,54.08694308267327
1720,amp250_freq5,250,5,13100.780025,53.10203599296667
1721,amp250_freq50,250,50,13106.780025,61.27685717464288
1722,amp100_freq5,100,5,13112.780025,91.81717664127075
1723,amp100_freq26,100,26,13118.780025,123.42618424078753
1724,amp250_freq10,250,10,13124.780025,46.58704967422536
1725,amp250_freq10,250,10,13130.780025,50.84689744130704
1726,amp180_freq26,180,26,13136.780025,51.530875916811745
1727,amp100_freq50,100,50,13142.780025,49.741664853194656
1728,amp250_freq5,250,5,13148.780025,50.46220046665129
1729,amp250_freq5,250,5,13154.780025,53.359993949023874
1730,amp250_freq50,250,50,13160.780025,55.84325466386877
1731,amp100_freq10,100,10,13166.780025,49.46042325608983
1732,amp250_freq50,250,50,13172.780025,71.21173142441127
1733,amp100_freq26,100,26,13178.780025,50.66440636019832
1734,amp100_freq26,100,26,13184.780025,50.91898761117444
1735,amp250_freq5,250,5,13190.780025,49.91510456437778
1736,amp180_freq50,180,50,13196.780025,48.30437636469793
1737,amp250_freq5,250,5,13202.780025,55.18123818696786
1738,amp180_freq10,180,10,13208.780025,48.15670997139297
1739,amp180_freq5,180,5,13214.780025,50.814195529387
1740,amp250_freq10,250,10,13220.780025,53.125930379531006
1741,amp180_freq50,180,50,13226.780025,50.06653353877615
1742,amp250_freq50,250,50,13232.780025,54.0936675302969
1743,amp100_freq10,100,10,13238.780025,46.138994255468795
1744,amp100_freq26,100,26,13244.780025,48.829585823713906
1745,amp100_freq26,100,26,13250.780025,51.382043309689514
1746,amp100_freq26,100,26,13256.780025,52.51853773026147
1747,amp250_freq26,250,26,13262.780025,51.005734033220165
1748,amp180_freq5,180,5,13268.780025,54.23040667796691
1749,amp180_freq10,180,10,13274.780025,50.05234417722686
1750,amp250_freq26,250,26,13280.780025,50.19480546867639
