condition,amplitude,frequency,channel,shank,n_trials,pre_abs_lfp,onset_abs_lfp,sustained_abs_lfp,offset_abs_lfp,recovery_abs_lfp,onset_minus_pre_abs_lfp,sustained_minus_pre_abs_lfp,offset_minus_pre_abs_lfp,recovery_minus_pre_abs_lfp
amp180_freq26,180,26,65,Section 2 (64-95),100,1610.7115478515625,1642.04052734375,1703.7403564453125,1790.4615478515625,1720.60791015625,31.3289794921875,93.02880859375,179.75,109.8963623046875
amp180_freq26,180,26,66,Section 2 (64-95),100,1732.68212890625,1756.02587890625,1825.8739013671875,1912.722900390625,1842.1722412109375,23.34375,93.1917724609375,180.040771484375,109.4901123046875
amp180_freq26,180,26,67,Section 2 (64-95),100,1756.7542724609375,1769.891845703125,1840.4891357421875,1920.50146484375,1852.378173828125,13.1375732421875,83.73486328125,163.7471923828125,95.6239013671875
amp180_freq26,180,26,68,Section 2 (64-95),100,826.4577026367188,833.5490112304688,882.085205078125,937.5975952148438,881.6854858398438,7.09130859375,55.62750244140625,111.139892578125,55.227783203125
amp180_freq26,180,26,69,Section 2 (64-95),100,547.5364379882812,532.1832275390625,591.5155029296875,637.4155883789062,590.6945190429688,-15.35321044921875,43.97906494140625,89.879150390625,43.1580810546875
amp180_freq26,180,26,70,Section 2 (64-95),100,520.3934326171875,507.79669189453125,558.9616088867188,602.572998046875,557.8981323242188,-12.59674072265625,38.56817626953125,82.1795654296875,37.50469970703125
amp180_freq26,180,26,71,Section 2 (64-95),100,720.9657592773438,724.0391845703125,765.7941284179688,806.3941040039062,765.8128051757812,3.07342529296875,44.828369140625,85.4283447265625,44.8470458984375
amp180_freq26,180,26,72,Section 2 (64-95),100,1523.5848388671875,1518.7882080078125,1587.3826904296875,1648.048583984375,1589.65478515625,-4.796630859375,63.7978515625,124.4637451171875,66.0699462890625
amp180_freq26,180,26,73,Section 2 (64-95),100,713.319091796875,705.6199951171875,756.6082763671875,793.6902465820312,757.2567749023438,-7.6990966796875,43.2891845703125,80.37115478515625,43.93768310546875
amp180_freq26,180,26,74,Section 2 (64-95),100,500.63287353515625,484.7781677246094,546.6715087890625,583.5008544921875,539.2105712890625,-15.854705810546875,46.03863525390625,82.86798095703125,38.57769775390625
amp180_freq26,180,26,75,Section 2 (64-95),100,518.4945678710938,507.2576904296875,572.7653198242188,612.19287109375,565.4468383789062,-11.23687744140625,54.270751953125,93.69830322265625,46.9522705078125
amp180_freq26,180,26,76,Section 2 (64-95),100,746.402587890625,758.9343872070312,815.513671875,874.5119018554688,819.1784057617188,12.53179931640625,69.111083984375,128.10931396484375,72.77581787109375
amp180_freq26,180,26,77,Section 2 (64-95),100,1492.1627197265625,1538.715576171875,1596.928955078125,1684.890380859375,1623.1519775390625,46.5528564453125,104.7662353515625,192.7276611328125,130.9892578125
amp180_freq26,180,26,78,Section 2 (64-95),100,1205.80810546875,1243.2518310546875,1297.4876708984375,1367.8057861328125,1320.3507080078125,37.4437255859375,91.6795654296875,161.9976806640625,114.5426025390625
amp180_freq26,180,26,79,Section 2 (64-95),100,528.9739990234375,534.307373046875,568.5344848632812,594.2048950195312,575.9157104492188,5.3333740234375,39.56048583984375,65.23089599609375,46.94171142578125
amp180_freq26,180,26,80,Section 2 (64-95),100,299.51629638671875,280.71490478515625,315.5292663574219,339.64666748046875,318.9589538574219,-18.8013916015625,16.012969970703125,40.13037109375,19.442657470703125
amp180_freq26,180,26,81,Section 2 (64-95),100,616.4125366210938,580.4225463867188,652.911376953125,688.5673828125,676.024169921875,-35.989990234375,36.49884033203125,72.15484619140625,59.61163330078125
amp180_freq26,180,26,82,Section 2 (64-95),100,603.55126953125,566.1659545898438,641.3616943359375,679.08056640625,663.4124145507812,-37.38531494140625,37.8104248046875,75.529296875,59.86114501953125
amp180_freq26,180,26,83,Section 2 (64-95),100,590.3759765625,552.630615234375,627.81982421875,667.0496826171875,649.415283203125,-37.745361328125,37.44384765625,76.6737060546875,59.039306640625
amp180_freq26,180,26,84,Section 2 (64-95),100,553.270263671875,515.0228271484375,587.2411499023438,626.0772094726562,607.2178955078125,-38.2474365234375,33.97088623046875,72.80694580078125,53.9476318359375
amp180_freq26,180,26,85,Section 2 (64-95),100,489.849365234375,451.1189880371094,517.7553100585938,552.2229614257812,534.065185546875,-38.730377197265625,27.90594482421875,62.37359619140625,44.2158203125
amp180_freq26,180,26,86,Section 2 (64-95),100,447.531005859375,417.5058898925781,471.0068054199219,499.1915283203125,483.8312683105469,-30.025115966796875,23.475799560546875,51.6605224609375,36.300262451171875
amp180_freq26,180,26,87,Section 2 (64-95),100,434.81689453125,415.3061218261719,456.0009460449219,480.47320556640625,468.20550537109375,-19.510772705078125,21.184051513671875,45.65631103515625,33.38861083984375
amp180_freq26,180,26,88,Section 2 (64-95),100,232.6479034423828,225.40652465820312,247.74359130859375,252.6280059814453,250.52847290039062,-7.2413787841796875,15.095687866210938,19.9801025390625,17.880569458007812
amp180_freq26,180,26,89,Section 2 (64-95),100,183.65647888183594,178.68507385253906,197.10552978515625,207.34255981445312,194.6721649169922,-4.971405029296875,13.449050903320312,23.686080932617188,11.01568603515625
amp180_freq26,180,26,90,Section 2 (64-95),100,194.84732055664062,194.7024383544922,213.6322784423828,223.36111450195312,207.22262573242188,-0.1448822021484375,18.784957885742188,28.5137939453125,12.37530517578125
amp180_freq26,180,26,91,Section 2 (64-95),100,233.74693298339844,225.50436401367188,251.64500427246094,262.44500732421875,248.34332275390625,-8.242568969726562,17.8980712890625,28.698074340820312,14.596389770507812
amp180_freq26,180,26,92,Section 2 (64-95),100,309.6155700683594,307.8492126464844,331.7278747558594,349.9292297363281,329.3964538574219,-1.766357421875,22.1123046875,40.31365966796875,19.7808837890625
amp180_freq26,180,26,93,Section 2 (64-95),100,473.8865966796875,486.9209899902344,506.17626953125,534.6729736328125,509.5613098144531,13.034393310546875,32.2896728515625,60.786376953125,35.674713134765625
amp180_freq26,180,26,94,Section 2 (64-95),100,912.012451171875,944.7066650390625,968.0401611328125,1008.1061401367188,980.2380981445312,32.6942138671875,56.0277099609375,96.09368896484375,68.22564697265625
amp180_freq26,180,26,95,Section 2 (64-95),100,1104.0167236328125,1142.2353515625,1169.834716796875,1223.71044921875,1182.2900390625,38.2186279296875,65.8179931640625,119.6937255859375,78.2733154296875
amp180_freq26,180,26,96,Section 1 (96-127),100,588.81787109375,603.1497192382812,624.6084594726562,646.6956787109375,639.5592041015625,14.33184814453125,35.79058837890625,57.8778076171875,50.7413330078125
amp180_freq26,180,26,97,Section 1 (96-127),100,718.5506591796875,740.3052978515625,762.4598999023438,792.4150390625,778.7030029296875,21.754638671875,43.90924072265625,73.8643798828125,60.15234375
amp180_freq26,180,26,98,Section 1 (96-127),100,865.2833251953125,894.0433349609375,917.6614379882812,955.6017456054688,934.8544921875,28.760009765625,52.37811279296875,90.31842041015625,69.5711669921875
amp180_freq26,180,26,99,Section 1 (96-127),100,999.6390991210938,1031.8814697265625,1058.39990234375,1102.5103759765625,1077.19580078125,32.24237060546875,58.76080322265625,102.87127685546875,77.55670166015625
amp180_freq26,180,26,100,Section 1 (96-127),100,1133.793212890625,1170.2476806640625,1198.93603515625,1251.476318359375,1219.830810546875,36.4544677734375,65.142822265625,117.68310546875,86.03759765625
amp180_freq26,180,26,101,Section 1 (96-127),100,1255.72265625,1296.771728515625,1326.145263671875,1384.8148193359375,1347.5135498046875,41.049072265625,70.422607421875,129.0921630859375,91.7908935546875
amp180_freq26,180,26,102,Section 1 (96-127),100,1349.902587890625,1391.8656005859375,1424.0467529296875,1488.6326904296875,1445.520751953125,41.9630126953125,74.1441650390625,138.7301025390625,95.6181640625
amp180_freq26,180,26,103,Section 1 (96-127),100,1372.7156982421875,1412.9630126953125,1447.8896484375,1514.4393310546875,1468.14111328125,40.247314453125,75.1739501953125,141.7236328125,95.4254150390625
amp180_freq26,180,26,104,Section 1 (96-127),100,1354.3692626953125,1398.4835205078125,1427.9749755859375,1491.92578125,1448.3284912109375,44.1142578125,73.605712890625,137.5565185546875,93.959228515625
amp180_freq26,180,26,105,Section 1 (96-127),100,1330.9722900390625,1371.5777587890625,1405.5528564453125,1468.086181640625,1425.4354248046875,40.60546875,74.58056640625,137.1138916015625,94.463134765625
amp180_freq26,180,26,106,Section 1 (96-127),100,1272.254638671875,1310.7369384765625,1345.31787109375,1402.8160400390625,1365.1116943359375,38.4822998046875,73.063232421875,130.5614013671875,92.8570556640625
