trial_number,condition,amplitude,freq,recording_start_time_s,recording_end_time_s,on_start_s,on_end_s,off_start_s,off_end_s
916,amp250_freq50,250,50,8276.780025,8279.780025,8276.780025,8279.780025,8279.780025,8282.780025
917,amp100_freq50,100,50,8282.780025,8285.780025,8282.780025,8285.780025,8285.780025,8288.780025
918,amp180_freq26,180,26,8288.780025,8291.780025,8288.780025,8291.780025,8291.780025,8294.780025
919,amp100_freq26,100,26,8294.780025,8297.780025,8294.780025,8297.780025,8297.780025,8300.780025
920,amp180_freq50,180,50,8300.780025,8303.780025,8300.780025,8303.780025,8303.780025,8306.780025
921,amp100_freq10,100,10,8306.780025,8309.780025,8306.780025,8309.780025,8309.780025,8312.780025
922,amp180_freq26,180,26,8312.780025,8315.780025,8312.780025,8315.780025,8315.780025,8318.780025
923,amp180_freq26,180,26,8318.780025,8321.780025,8318.780025,8321.780025,8321.780025,8324.780025
924,amp100_freq5,100,5,8324.780025,8327.780025,8324.780025,8327.780025,8327.780025,8330.780025
925,amp180_freq5,180,5,8330.780025,8333.780025,8330.780025,8333.780025,8333.780025,8336.780025
926,amp250_freq10,250,10,8336.780025,8339.780025,8336.780025,8339.780025,8339.780025,8342.780025
927,amp250_freq5,250,5,8342.780025,8345.780025,8342.780025,8345.780025,8345.780025,8348.780025
928,amp250_freq50,250,50,8348.780025,8351.780025,8348.780025,8351.780025,8351.780025,8354.780025
929,amp180_freq26,180,26,8354.780025,8357.780025,8354.780025,8357.780025,8357.780025,8360.780025
930,amp100_freq26,100,26,8360.780025,8363.780025,8360.780025,8363.780025,8363.780025,8366.780025
931,amp250_freq26,250,26,8366.780025,8369.780025,8366.780025,8369.780025,8369.780025,8372.780025
932,amp250_freq10,250,10,8372.780025,8375.780025,8372.780025,8375.780025,8375.780025,8378.780025
933,amp250_freq5,250,5,8378.780025,8381.780025,8378.780025,8381.780025,8381.780025,8384.780025
934,amp250_freq10,250,10,8384.780025,8387.780025,8384.780025,8387.780025,8387.780025,8390.780025
935,amp250_freq26,250,26,8390.780025,8393.780025,8390.780025,8393.780025,8393.780025,8396.780025
936,amp100_freq50,100,50,8396.780025,8399.780025,8396.780025,8399.780025,8399.780025,8402.780025
937,amp100_freq50,100,50,8402.780025,8405.780025,8402.780025,8405.780025,8405.780025,8408.780025
938,amp100_freq50,100,50,8408.780025,8411.780025,8408.780025,8411.780025,8411.780025,8414.780025
939,amp100_freq10,100,10,8414.780025,8417.780025,8414.780025,8417.780025,8417.780025,8420.780025
940,amp100_freq50,100,50,8420.780025,8423.780025,8420.780025,8423.780025,8423.780025,8426.780025
941,amp180_freq10,180,10,8426.780025,8429.780025,8426.780025,8429.780025,8429.780025,8432.780025
942,amp180_freq50,180,50,8432.780025,8435.780025,8432.780025,8435.780025,8435.780025,8438.780025
943,amp180_freq50,180,50,8438.780025,8441.780025,8438.780025,8441.780025,8441.780025,8444.780025
944,amp100_freq50,100,50,8444.780025,8447.780025,8444.780025,8447.780025,8447.780025,8450.780025
945,amp250_freq5,250,5,8450.780025,8453.780025,8450.780025,8453.780025,8453.780025,8456.780025
946,amp250_freq5,250,5,8456.780025,8459.780025,8456.780025,8459.780025,8459.780025,8462.780025
947,amp180_freq10,180,10,8462.780025,8465.780025,8462.780025,8465.780025,8465.780025,8468.780025
948,amp180_freq50,180,50,8468.780025,8471.780025,8468.780025,8471.780025,8471.780025,8474.780025
949,amp100_freq26,100,26,8474.780025,8477.780025,8474.780025,8477.780025,8477.780025,8480.780025
950,amp250_freq10,250,10,8480.780025,8483.780025,8480.780025,8483.780025,8483.780025,8486.780025
951,amp250_freq50,250,50,8486.780025,8489.780025,8486.780025,8489.780025,8489.780025,8492.780025
952,amp250_freq5,250,5,8492.780025,8495.780025,8492.780025,8495.780025,8495.780025,8498.780025
953,amp250_freq5,250,5,8498.780025,8501.780025,8498.780025,8501.780025,8501.780025,8504.780025
954,amp100_freq10,100,10,8504.780025,8507.780025,8504.780025,8507.780025,8507.780025,8510.780025
955,amp180_freq5,180,5,8510.780025,8513.780025,8510.780025,8513.780025,8513.780025,8516.780025
956,amp180_freq26,180,26,8516.780025,8519.780025,8516.780025,8519.780025,8519.780025,8522.780025
957,amp100_freq5,100,5,8522.780025,8525.780025,8522.780025,8525.780025,8525.780025,8528.780025
958,amp100_freq50,100,50,8528.780025,8531.780025,8528.780025,8531.780025,8531.780025,8534.780025
959,amp250_freq10,250,10,8534.780025,8537.780025,8534.780025,8537.780025,8537.780025,8540.780025
960,amp250_freq26,250,26,8540.780025,8543.780025,8540.780025,8543.780025,8543.780025,8546.780025
961,amp180_freq10,180,10,8546.780025,8549.780025,8546.780025,8549.780025,8549.780025,8552.780025
962,amp100_freq5,100,5,8552.780025,8555.780025,8552.780025,8555.780025,8555.780025,8558.780025
963,amp100_freq50,100,50,8558.780025,8561.780025,8558.780025,8561.780025,8561.780025,8564.780025
964,amp180_freq26,180,26,8564.780025,8567.780025,8564.780025,8567.780025,8567.780025,8570.780025
965,amp180_freq5,180,5,8570.780025,8573.780025,8570.780025,8573.780025,8573.780025,8576.780025
966,amp250_freq26,250,26,8576.780025,8579.780025,8576.780025,8579.780025,8579.780025,8582.780025
967,amp100_freq26,100,26,8582.780025,8585.780025,8582.780025,8585.780025,8585.780025,8588.780025
968,amp180_freq26,180,26,8588.780025,8591.780025,8588.780025,8591.780025,8591.780025,8594.780025
969,amp180_freq26,180,26,8594.780025,8597.780025,8594.780025,8597.780025,8597.780025,8600.780025
970,amp100_freq26,100,26,8600.780025,8603.780025,8600.780025,8603.780025,8603.780025,8606.780025
971,amp100_freq5,100,5,8606.780025,8609.780025,8606.780025,8609.780025,8609.780025,8612.780025
972,amp180_freq26,180,26,8612.780025,8615.780025,8612.780025,8615.780025,8615.780025,8618.780025
973,amp250_freq10,250,10,8618.780025,8621.780025,8618.780025,8621.780025,8621.780025,8624.780025
974,amp180_freq5,180,5,8624.780025,8627.780025,8624.780025,8627.780025,8627.780025,8630.780025
975,amp180_freq50,180,50,8630.780025,8633.780025,8630.780025,8633.780025,8633.780025,8636.780025
976,amp100_freq5,100,5,8636.780025,8639.780025,8636.780025,8639.780025,8639.780025,8642.780025
977,amp180_freq50,180,50,8642.780025,8645.780025,8642.780025,8645.780025,8645.780025,8648.780025
978,amp180_freq10,180,10,8648.780025,8651.780025,8648.780025,8651.780025,8651.780025,8654.780025
979,amp100_freq10,100,10,8654.780025,8657.780025,8654.780025,8657.780025,8657.780025,8660.780025
980,amp180_freq26,180,26,8660.780025,8663.780025,8660.780025,8663.780025,8663.780025,8666.780025
981,amp100_freq10,100,10,8666.780025,8669.780025,8666.780025,8669.780025,8669.780025,8672.780025
982,amp100_freq50,100,50,8672.780025,8675.780025,8672.780025,8675.780025,8675.780025,8678.780025
983,amp250_freq26,250,26,8678.780025,8681.780025,8678.780025,8681.780025,8681.780025,8684.780025
984,amp100_freq26,100,26,8684.780025,8687.780025,8684.780025,8687.780025,8687.780025,8690.780025
985,amp250_freq5,250,5,8690.780025,8693.780025,8690.780025,8693.780025,8693.780025,8696.780025
986,amp250_freq50,250,50,8696.780025,8699.780025,8696.780025,8699.780025,8699.780025,8702.780025
987,amp180_freq10,180,10,8702.780025,8705.780025,8702.780025,8705.780025,8705.780025,8708.780025
988,amp180_freq10,180,10,8708.780025,8711.780025,8708.780025,8711.780025,8711.780025,8714.780025
989,amp180_freq5,180,5,8714.780025,8717.780025,8714.780025,8717.780025,8717.780025,8720.780025
990,amp250_freq50,250,50,8720.780025,8723.780025,8720.780025,8723.780025,8723.780025,8726.780025
991,amp250_freq26,250,26,8726.780025,8729.780025,8726.780025,8729.780025,8729.780025,8732.780025
992,amp250_freq26,250,26,8732.780025,8735.780025,8732.780025,8735.780025,8735.780025,8738.780025
993,amp180_freq26,180,26,8738.780025,8741.780025,8738.780025,8741.780025,8741.780025,8744.780025
994,amp100_freq26,100,26,8744.780025,8747.780025,8744.780025,8747.780025,8747.780025,8750.780025
995,amp100_freq26,100,26,8750.780025,8753.780025,8750.780025,8753.780025,8753.780025,8756.780025
996,amp100_freq5,100,5,8756.780025,8759.780025,8756.780025,8759.780025,8759.780025,8762.780025
997,amp180_freq5,180,5,8762.780025,8765.780025,8762.780025,8765.780025,8765.780025,8768.780025
998,amp250_freq10,250,10,8768.780025,8771.780025,8768.780025,8771.780025,8771.780025,8774.780025
999,amp180_freq5,180,5,8774.780025,8777.780025,8774.780025,8777.780025,8777.780025,8780.780025
1000,amp100_freq10,100,10,8780.780025,8783.780025,8780.780025,8783.780025,8783.780025,8786.780025
1001,amp250_freq10,250,10,8786.780025,8789.780025,8786.780025,8789.780025,8789.780025,8792.780025
1002,amp100_freq5,100,5,8792.780025,8795.780025,8792.780025,8795.780025,8795.780025,8798.780025
1003,amp250_freq26,250,26,8798.780025,8801.780025,8798.780025,8801.780025,8801.780025,8804.780025
1004,amp100_freq26,100,26,8804.780025,8807.780025,8804.780025,8807.780025,8807.780025,8810.780025
1005,amp180_freq26,180,26,8810.780025,8813.780025,8810.780025,8813.780025,8813.780025,8816.780025
1006,amp250_freq10,250,10,8816.780025,8819.780025,8816.780025,8819.780025,8819.780025,8822.780025
1007,amp100_freq50,100,50,8822.780025,8825.780025,8822.780025,8825.780025,8825.780025,8828.780025
1008,amp100_freq26,100,26,8828.780025,8831.780025,8828.780025,8831.780025,8831.780025,8834.780025
1009,amp250_freq26,250,26,8834.780025,8837.780025,8834.780025,8837.780025,8837.780025,8840.780025
1010,amp100_freq50,100,50,8840.780025,8843.780025,8840.780025,8843.780025,8843.780025,8846.780025
1011,amp100_freq26,100,26,8846.780025,8849.780025,8846.780025,8849.780025,8849.780025,8852.780025
1012,amp100_freq50,100,50,8852.780025,8855.780025,8852.780025,8855.780025,8855.780025,8858.780025
1013,amp180_freq10,180,10,8858.780025,8861.780025,8858.780025,8861.780025,8861.780025,8864.780025
1014,amp250_freq5,250,5,8864.780025,8867.780025,8864.780025,8867.780025,8867.780025,8870.780025
1015,amp250_freq10,250,10,8870.780025,8873.780025,8870.780025,8873.780025,8873.780025,8876.780025
1016,amp180_freq10,180,10,8876.780025,8879.780025,8876.780025,8879.780025,8879.780025,8882.780025
1017,amp180_freq5,180,5,8882.780025,8885.780025,8882.780025,8885.780025,8885.780025,8888.780025
1018,amp100_freq5,100,5,8888.780025,8891.780025,8888.780025,8891.780025,8891.780025,8894.780025
1019,amp100_freq5,100,5,8894.780025,8897.780025,8894.780025,8897.780025,8897.780025,8900.780025
1020,amp100_freq10,100,10,8900.780025,8903.780025,8900.780025,8903.780025,8903.780025,8906.780025
1021,amp180_freq5,180,5,8906.780025,8909.780025,8906.780025,8909.780025,8909.780025,8912.780025
1022,amp250_freq5,250,5,8912.780025,8915.780025,8912.780025,8915.780025,8915.780025,8918.780025
1023,amp180_freq26,180,26,8918.780025,8921.780025,8918.780025,8921.780025,8921.780025,8924.780025
1024,amp250_freq26,250,26,8924.780025,8927.780025,8924.780025,8927.780025,8927.780025,8930.780025
1025,amp250_freq10,250,10,8930.780025,8933.780025,8930.780025,8933.780025,8933.780025,8936.780025
1026,amp180_freq50,180,50,8936.780025,8939.780025,8936.780025,8939.780025,8939.780025,8942.780025
1027,amp180_freq5,180,5,8942.780025,8945.780025,8942.780025,8945.780025,8945.780025,8948.780025
1028,amp250_freq5,250,5,8948.780025,8951.780025,8948.780025,8951.780025,8951.780025,8954.780025
1029,amp180_freq5,180,5,8954.780025,8957.780025,8954.780025,8957.780025,8957.780025,8960.780025
1030,amp250_freq26,250,26,8960.780025,8963.780025,8960.780025,8963.780025,8963.780025,8966.780025
1031,amp250_freq26,250,26,8966.780025,8969.780025,8966.780025,8969.780025,8969.780025,8972.780025
1032,amp180_freq5,180,5,8972.780025,8975.780025,8972.780025,8975.780025,8975.780025,8978.780025
1033,amp100_freq5,100,5,8978.780025,8981.780025,8978.780025,8981.780025,8981.780025,8984.780025
1034,amp180_freq50,180,50,8984.780025,8987.780025,8984.780025,8987.780025,8987.780025,8990.780025
1035,amp100_freq10,100,10,8990.780025,8993.780025,8990.780025,8993.780025,8993.780025,8996.780025
1036,amp180_freq26,180,26,8996.780025,8999.780025,8996.780025,8999.780025,8999.780025,9002.780025
1037,amp180_freq5,180,5,9002.780025,9005.780025,9002.780025,9005.780025,9005.780025,9008.780025
1038,amp100_freq10,100,10,9008.780025,9011.780025,9008.780025,9011.780025,9011.780025,9014.780025
1039,amp100_freq5,100,5,9014.780025,9017.780025,9014.780025,9017.780025,9017.780025,9020.780025
1040,amp100_freq5,100,5,9020.780025,9023.780025,9020.780025,9023.780025,9023.780025,9026.780025
1041,amp100_freq26,100,26,9026.780025,9029.780025,9026.780025,9029.780025,9029.780025,9032.780025
1042,amp180_freq50,180,50,9032.780025,9035.780025,9032.780025,9035.780025,9035.780025,9038.780025
1043,amp100_freq10,100,10,9038.780025,9041.780025,9038.780025,9041.780025,9041.780025,9044.780025
1044,amp100_freq10,100,10,9044.780025,9047.780025,9044.780025,9047.780025,9047.780025,9050.780025
1045,amp180_freq10,180,10,9050.780025,9053.780025,9050.780025,9053.780025,9053.780025,9056.780025
1046,amp100_freq10,100,10,9056.780025,9059.780025,9056.780025,9059.780025,9059.780025,9062.780025
1047,amp250_freq26,250,26,9062.780025,9065.780025,9062.780025,9065.780025,9065.780025,9068.780025
1048,amp100_freq50,100,50,9068.780025,9071.780025,9068.780025,9071.780025,9071.780025,9074.780025
1049,amp180_freq5,180,5,9074.780025,9077.780025,9074.780025,9077.780025,9077.780025,9080.780025
1050,amp100_freq50,100,50,9080.780025,9083.780025,9080.780025,9083.780025,9083.780025,9086.780025
1051,amp180_freq50,180,50,9086.780025,9089.780025,9086.780025,9089.780025,9089.780025,9092.780025
1052,amp250_freq26,250,26,9092.780025,9095.780025,9092.780025,9095.780025,9095.780025,9098.780025
1053,amp180_freq26,180,26,9098.780025,9101.780025,9098.780025,9101.780025,9101.780025,9104.780025
1054,amp100_freq10,100,10,9104.780025,9107.780025,9104.780025,9107.780025,9107.780025,9110.780025
1055,amp100_freq26,100,26,9110.780025,9113.780025,9110.780025,9113.780025,9113.780025,9116.780025
1056,amp180_freq10,180,10,9116.780025,9119.780025,9116.780025,9119.780025,9119.780025,9122.780025
1057,amp100_freq50,100,50,9122.780025,9125.780025,9122.780025,9125.780025,9125.780025,9128.780025
1058,amp180_freq5,180,5,9128.780025,9131.780025,9128.780025,9131.780025,9131.780025,9134.780025
1059,amp180_freq10,180,10,9134.780025,9137.780025,9134.780025,9137.780025,9137.780025,9140.780025
1060,amp180_freq5,180,5,9140.780025,9143.780025,9140.780025,9143.780025,9143.780025,9146.780025
1061,amp250_freq50,250,50,9146.780025,9149.780025,9146.780025,9149.780025,9149.780025,9152.780025
1062,amp100_freq50,100,50,9152.780025,9155.780025,9152.780025,9155.780025,9155.780025,9158.780025
1063,amp180_freq5,180,5,9158.780025,9161.780025,9158.780025,9161.780025,9161.780025,9164.780025
1064,amp250_freq5,250,5,9164.780025,9167.780025,9164.780025,9167.780025,9167.780025,9170.780025
1065,amp180_freq50,180,50,9170.780025,9173.780025,9170.780025,9173.780025,9173.780025,9176.780025
1066,amp100_freq26,100,26,9176.780025,9179.780025,9176.780025,9179.780025,9179.780025,9182.780025
1067,amp100_freq50,100,50,9182.780025,9185.780025,9182.780025,9185.780025,9185.780025,9188.780025
1068,amp250_freq50,250,50,9188.780025,9191.780025,9188.780025,9191.780025,9191.780025,9194.780025
1069,amp180_freq26,180,26,9194.780025,9197.780025,9194.780025,9197.780025,9197.780025,9200.780025
1070,amp180_freq26,180,26,9200.780025,9203.780025,9200.780025,9203.780025,9203.780025,9206.780025
1071,amp100_freq10,100,10,9206.780025,9209.780025,9206.780025,9209.780025,9209.780025,9212.780025
1072,amp180_freq50,180,50,9212.780025,9215.780025,9212.780025,9215.780025,9215.780025,9218.780025
1073,amp180_freq26,180,26,9218.780025,9221.780025,9218.780025,9221.780025,9221.780025,9224.780025
1074,amp180_freq5,180,5,9224.780025,9227.780025,9224.780025,9227.780025,9227.780025,9230.780025
1075,amp100_freq26,100,26,9230.780025,9233.780025,9230.780025,9233.780025,9233.780025,9236.780025
1076,amp250_freq5,250,5,9236.780025,9239.780025,9236.780025,9239.780025,9239.780025,9242.780025
1077,amp100_freq50,100,50,9242.780025,9245.780025,9242.780025,9245.780025,9245.780025,9248.780025
1078,amp100_freq5,100,5,9248.780025,9251.780025,9248.780025,9251.780025,9251.780025,9254.780025
1079,amp250_freq5,250,5,9254.780025,9257.780025,9254.780025,9257.780025,9257.780025,9260.780025
1080,amp250_freq5,250,5,9260.780025,9263.780025,9260.780025,9263.780025,9263.780025,9266.780025
1081,amp250_freq26,250,26,9266.780025,9269.780025,9266.780025,9269.780025,9269.780025,9272.780025
1082,amp250_freq10,250,10,9272.780025,9275.780025,9272.780025,9275.780025,9275.780025,9278.780025
1083,amp100_freq5,100,5,9278.780025,9281.780025,9278.780025,9281.780025,9281.780025,9284.780025
1084,amp180_freq26,180,26,9284.780025,9287.780025,9284.780025,9287.780025,9287.780025,9290.780025
1085,amp100_freq26,100,26,9290.780025,9293.780025,9290.780025,9293.780025,9293.780025,9296.780025
1086,amp180_freq26,180,26,9296.780025,9299.780025,9296.780025,9299.780025,9299.780025,9302.780025
1087,amp250_freq26,250,26,9302.780025,9305.780025,9302.780025,9305.780025,9305.780025,9308.780025
1088,amp100_freq26,100,26,9308.780025,9311.780025,9308.780025,9311.780025,9311.780025,9314.780025
1089,amp250_freq10,250,10,9314.780025,9317.780025,9314.780025,9317.780025,9317.780025,9320.780025
1090,amp100_freq5,100,5,9320.780025,9323.780025,9320.780025,9323.780025,9323.780025,9326.780025
1091,amp100_freq5,100,5,9326.780025,9329.780025,9326.780025,9329.780025,9329.780025,9332.780025
1092,amp250_freq50,250,50,9332.780025,9335.780025,9332.780025,9335.780025,9335.780025,9338.780025
1093,amp100_freq26,100,26,9338.780025,9341.780025,9338.780025,9341.780025,9341.780025,9344.780025
1094,amp250_freq26,250,26,9344.780025,9347.780025,9344.780025,9347.780025,9347.780025,9350.780025
1095,amp100_freq5,100,5,9350.780025,9353.780025,9350.780025,9353.780025,9353.780025,9356.780025
1096,amp100_freq50,100,50,9356.780025,9359.780025,9356.780025,9359.780025,9359.780025,9362.780025
1097,amp180_freq50,180,50,9362.780025,9365.780025,9362.780025,9365.780025,9365.780025,9368.780025
1098,amp250_freq10,250,10,9368.780025,9371.780025,9368.780025,9371.780025,9371.780025,9374.780025
1099,amp100_freq5,100,5,9374.780025,9377.780025,9374.780025,9377.780025,9377.780025,9380.780025
1100,amp100_freq26,100,26,9380.780025,9383.780025,9380.780025,9383.780025,9383.780025,9386.780025
1101,amp250_freq10,250,10,9386.780025,9389.780025,9386.780025,9389.780025,9389.780025,9392.780025
1102,amp250_freq10,250,10,9392.780025,9395.780025,9392.780025,9395.780025,9395.780025,9398.780025
1103,amp250_freq50,250,50,9398.780025,9401.780025,9398.780025,9401.780025,9401.780025,9404.780025
