cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
34,amp100_freq10,200,2.333333333333333,2.4066666666666667,-0.0733333333333332,0.45284114576112555,0.0,-0.16194052598748754,0.8715169938666681,0.9507458114909106,mua,118.1,12.0,False,ON<OFF,False
35,amp100_freq10,200,4.3933333333333335,4.818333333333333,-0.4249999999999999,0.9321718589675582,0.0,-0.4559245121073655,0.6489413979216436,0.8606989479032723,mua,115.5,11.9,False,ON<OFF,False
36,amp100_freq10,200,2.666666666666666,3.141666666666666,-0.475,0.1517520513605246,-0.3333333333333335,-3.130105957325873,0.002010298917478413,0.017495033822379703,mua,62.0,11.7,False,ON<OFF,True
37,amp100_freq10,200,2.2883333333333336,2.521666666666667,-0.23333333333333336,0.12922912792473532,-0.33333333333333326,-1.805578487453925,0.07249550062650198,0.2790065880685295,mua,97.9,9.3,False,ON<OFF,False
38,amp100_freq10,200,1.48,1.6166666666666665,-0.1366666666666667,0.09780362964677045,0.0,-1.3973578195436587,0.1638619925511093,0.4313097678593231,mua,249.8,9.8,False,ON<OFF,False
39,amp100_freq10,200,0.7716666666666667,0.95,-0.17833333333333332,0.1061450157918061,0.0,-1.6800914485058638,0.09450863549390698,0.32327861252994133,mua,160.6,9.3,False,ON<OFF,False
40,amp100_freq10,200,0.8683333333333334,0.9683333333333334,-0.10000000000000003,0.10013948953635014,0.0,-0.9986070476592606,0.31919779782245783,0.6191668126435628,mua,173.7,9.2,False,ON<OFF,False
41,amp100_freq10,200,1.498333333333333,1.68,-0.18166666666666667,0.1278564744428354,0.0,-1.4208640388241722,0.15692131432363793,0.42419181706807113,mua,85.6,9.6,False,ON<OFF,False
42,amp100_freq10,200,3.786666666666667,4.065,-0.2783333333333333,0.17642737658069635,-0.33333333333333304,-1.5776085249786962,0.11624386814296866,0.36756653560100727,mua,205.5,10.3,False,ON<OFF,False
43,amp100_freq10,200,3.775,4.1466666666666665,-0.3716666666666667,0.8205082704563152,0.0,-0.45297126189839504,0.6510629159514804,0.8615435298755206,mua,123.4,13.7,False,ON<OFF,False
44,amp100_freq10,200,2.791666666666666,2.8349999999999995,-0.043333333333333425,0.5771970140918034,0.0,-0.07507546344728881,0.9402300865598634,0.9761013042631145,mua,120.1,12.5,False,ON<OFF,False
45,amp100_freq10,200,0.04666666666666666,0.028333333333333332,0.018333333333333333,0.015709091138210694,0.0,1.1670524521141423,0.24458573599893293,0.5431490137355613,good,0.0,61.4,True,ON>OFF,False
46,amp100_freq10,200,0.035,0.05166666666666666,-0.016666666666666666,0.013522527061726297,0.0,-1.2325112451680307,0.21921231781955142,0.5133553915483313,good,0.0,42.4,True,ON<OFF,False
47,amp100_freq10,200,0.03333333333333333,0.035,-0.0016666666666666653,0.011931663789333247,0.0,-0.1396843471366201,0.8890506649094,0.9564675034408259,good,0.0,60.0,True,ON<OFF,False
48,amp100_freq10,200,12.271666666666668,13.053333333333333,-0.7816666666666666,0.37966600194358435,-0.8333333333333335,-2.058827134020856,0.04081330048713637,0.19663664972854727,mua,30.7,11.8,False,ON<OFF,False
49,amp100_freq10,200,1.4133333333333333,1.5533333333333335,-0.14,0.1333199323248736,0.0,-1.0501055435495454,0.2949431687827386,0.5966808398829853,mua,143.5,9.6,False,ON<OFF,False
50,amp100_freq10,200,1.105,1.2916666666666665,-0.1866666666666667,0.08098500250621987,0.0,-2.3049535208982697,0.022200525128428662,0.12396362586163057,mua,239.6,9.3,False,ON<OFF,False
51,amp100_freq10,200,0.05833333333333333,0.07,-0.011666666666666665,0.01851214761060681,0.0,-0.6302168128770794,0.5292757379237039,0.7839467694209561,mua,156.2,28.6,False,ON<OFF,False
52,amp100_freq10,200,1.255,1.305,-0.05,0.12034173376952609,0.0,-0.4154834605903061,0.6782356707322054,0.865629662693346,mua,108.5,9.6,False,ON<OFF,False
53,amp100_freq10,200,1.3766666666666665,1.565,-0.18833333333333335,0.09752886156742337,0.0,-1.9310523090965777,0.05489740945427747,0.23780671539386564,mua,307.5,10.2,False,ON<OFF,False
54,amp100_freq10,200,2.4,2.855,-0.45499999999999985,0.6822024694914512,0.0,-0.6669574215103329,0.5055719186514439,0.7740422521629182,mua,112.9,11.8,False,ON<OFF,False
55,amp100_freq10,200,2.783333333333333,3.145,-0.36166666666666664,0.7587854230663347,0.0,-0.4766389227736244,0.6341422138733109,0.8540065302878175,mua,110.7,12.1,False,ON<OFF,False
56,amp100_freq10,200,12.868333333333332,13.71,-0.8416666666666667,0.4098789671690004,-0.33333333333333215,-2.053451711562532,0.04133668895906168,0.19866289320623673,mua,115.3,10.1,False,ON<OFF,False
57,amp100_freq10,200,1.7466666666666668,2.013333333333333,-0.26666666666666666,0.1514124823459477,0.0,-1.7611934137463372,0.07974147232291233,0.2945707925963033,mua,199.7,9.8,False,ON<OFF,False
58,amp100_freq10,200,0.9583333333333333,1.145,-0.18666666666666668,0.07369334502559143,0.0,-2.533019319476448,0.01207981103239171,0.07727879110788338,mua,279.5,9.2,False,ON<OFF,False
59,amp100_freq10,200,3.965,4.386666666666667,-0.4216666666666667,0.1675267172871991,-0.3333333333333335,-2.517011456410164,0.012624505580524803,0.08049684746394033,mua,37.2,11.2,False,ON<OFF,False
60,amp100_freq10,200,1.6683333333333334,1.845,-0.17666666666666664,0.1597721367397706,0.0,-1.1057414031735273,0.2701734568356917,0.5692204128751979,mua,124.1,9.7,False,ON<OFF,False
61,amp100_freq10,200,3.855,4.215,-0.36,0.23573021136809583,0.0,-1.527169546536635,0.12830669915758364,0.3833937553506389,mua,327.4,11.2,False,ON<OFF,False
62,amp100_freq10,200,0.8833333333333333,0.9883333333333334,-0.105,0.0804987766552557,0.0,-1.3043676483392201,0.19361483278375385,0.47349855308634486,mua,268.1,9.5,False,ON<OFF,False
63,amp100_freq10,200,6.25,6.578333333333334,-0.3283333333333333,0.19297369513185467,-0.33333333333333304,-1.70144087829686,0.09042206967936806,0.3175638629444204,mua,55.6,13.8,False,ON<OFF,False
64,amp100_freq10,200,3.07,3.523333333333334,-0.4533333333333333,0.22310733834213198,-0.5,-2.031906869141852,0.043492301687437555,0.20494421185397405,mua,123.8,9.7,False,ON<OFF,False
65,amp100_freq10,200,3.275,3.7433333333333336,-0.46833333333333327,0.17548047624528465,-0.3333333333333335,-2.668862903464555,0.008238842829329941,0.05705177185041379,mua,116.3,9.8,False,ON<OFF,False
66,amp100_freq10,200,0.8833333333333333,1.0966666666666667,-0.21333333333333332,0.0736327070287967,-0.33333333333333326,-2.8972632127989217,0.004185899185884036,0.032649357109849446,mua,31.0,12.1,False,ON<OFF,True
67,amp100_freq10,200,8.126666666666667,8.753333333333334,-0.6266666666666667,0.3197706464509497,-0.6666666666666661,-1.9597379359921718,0.05142270248787376,0.22786390184993602,mua,149.2,10.7,False,ON<OFF,False
68,amp100_freq10,200,2.1666666666666665,2.438333333333334,-0.27166666666666667,0.6801077093892869,0.0,-0.39944653312431044,0.6899925815154652,0.8748399085344942,mua,103.1,12.3,False,ON<OFF,False
69,amp100_freq10,200,0.7383333333333333,0.8533333333333333,-0.115,0.08541283134748531,0.0,-1.3464019186080498,0.17970451093287784,0.45148912548473535,mua,111.3,9.3,False,ON<OFF,False
70,amp100_freq10,200,2.2783333333333333,2.435,-0.15666666666666665,0.15037474127681935,0.0,-1.0418416373416381,0.29874916033076165,0.6017388028960775,mua,105.0,11.0,False,ON<OFF,False
71,amp100_freq10,200,10.893333333333334,11.683333333333332,-0.7900000000000001,0.6590956615018859,-0.5,-1.198612046997581,0.23210426028552025,0.528180719518993,mua,95.1,11.3,False,ON<OFF,False
72,amp100_freq10,200,0.9766666666666666,1.0966666666666667,-0.11999999999999998,0.1006411606455351,0.0,-1.1923550884180283,0.23454190565048869,0.5295204304600896,mua,208.4,9.2,False,ON<OFF,False
73,amp100_freq10,200,0.05833333333333334,0.06833333333333332,-0.009999999999999998,0.022154979223888777,0.0,-0.4513658035489115,0.6522174218055496,0.861805544503464,good,0.0,31.9,True,ON<OFF,False
74,amp100_freq10,200,1.165,1.2816666666666665,-0.11666666666666665,0.1053231447694219,0.0,-1.1077020812669285,0.26932756582892875,0.5692005660747331,mua,300.1,10.1,False,ON<OFF,False
75,amp100_freq10,200,2.755,2.726666666666667,0.02833333333333334,0.18415420764757143,0.0,0.15385656236297782,0.8778787481535761,0.9533823140047378,mua,69.1,9.5,False,ON>OFF,False
76,amp100_freq10,200,1.356666666666667,1.5,-0.14333333333333337,0.09229108177081734,0.0,-1.5530572465199524,0.12199836363845498,0.3759184027902632,mua,114.9,10.5,False,ON<OFF,False
77,amp100_freq10,200,1.3833333333333335,1.59,-0.20666666666666667,0.11865522313218839,0.0,-1.7417409972456817,0.08309895138619124,0.29955211598634,mua,195.4,9.5,False,ON<OFF,False
78,amp100_freq10,200,0.5416666666666667,0.7733333333333334,-0.23166666666666663,0.16658620335753715,0.0,-1.3906713881308042,0.1658782653108832,0.43389498729702225,good,2.3,46.7,True,ON<OFF,False
79,amp100_freq10,200,2.521666666666667,2.93,-0.4083333333333332,0.788128831294754,0.0,-0.5181048035795303,0.6049606919907115,0.8350457475415313,mua,100.2,12.5,False,ON<OFF,False
80,amp100_freq10,200,0.835,0.9116666666666666,-0.07666666666666667,0.09181189956802563,0.0,-0.8350406322860416,0.4046962130611887,0.7031232766494753,mua,253.6,8.5,False,ON<OFF,False
