trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
53,amp180_freq5,180,5,Group 0-31,29,5.3814849853515625,25.734542846679688,60.19334411621094,28.91607666015625,34.45880126953125
54,amp250_freq5,250,5,Group 96-127,32,-6.14569091796875,-7.540473937988281,1.7499313354492188,-1.98199462890625,9.2904052734375
54,amp250_freq5,250,5,Group 64-95,30,115.86018371582031,-21.15593719482422,-33.2291259765625,2.97509765625,-12.073188781738281
54,amp250_freq5,250,5,Group 32-63,28,16.253005981445312,-29.603622436523438,-25.41082763671875,-16.86981201171875,4.1927947998046875
54,amp250_freq5,250,5,Group 0-31,29,30.306686401367188,-34.11836242675781,-53.801605224609375,-36.811187744140625,-19.683242797851562
55,amp250_freq26,250,26,Group 96-127,32,-19.857215881347656,-10.906196594238281,-12.102897644042969,6.365913391113281,-1.1967010498046875
55,amp250_freq26,250,26,Group 64-95,30,91.46946716308594,-42.58002471923828,-41.21435546875,8.920654296875,1.3656692504882812
55,amp250_freq26,250,26,Group 32-63,28,226.78244018554688,-29.65447235107422,-29.453407287597656,-14.4288330078125,0.2010650634765625
55,amp250_freq26,250,26,Group 0-31,29,86.55378723144531,-13.09613037109375,-26.703033447265625,8.3656005859375,-13.606903076171875
56,amp180_freq26,180,26,Group 96-127,32,-47.61641311645508,5.043212890625,34.33039093017578,-14.980278015136719,29.28717803955078
56,amp180_freq26,180,26,Group 64-95,30,-33.32411193847656,-33.611480712890625,11.2486572265625,-65.928466796875,44.860137939453125
56,amp180_freq26,180,26,Group 32-63,28,-43.04576873779297,36.64665985107422,14.838218688964844,-8.54156494140625,-21.808441162109375
56,amp180_freq26,180,26,Group 0-31,29,30.391128540039062,18.72760009765625,41.259674072265625,-37.78373718261719,22.532073974609375
57,amp100_freq5,100,5,Group 96-127,32,23.34484100341797,1.0232696533203125,-18.62059783935547,-12.863525390625,-19.64386749267578
57,amp100_freq5,100,5,Group 64-95,30,-5.1051177978515625,-12.475784301757812,39.719940185546875,-25.034454345703125,52.19572448730469
57,amp100_freq5,100,5,Group 32-63,28,42.883148193359375,11.358001708984375,-20.022300720214844,-10.919845581054688,-31.38030242919922
57,amp100_freq5,100,5,Group 0-31,29,-30.043960571289062,-12.31707763671875,-18.701217651367188,-17.195587158203125,-6.3841400146484375
58,amp100_freq26,100,26,Group 96-127,32,-49.71047592163086,-9.508522033691406,50.405029296875,27.45543670654297,59.913551330566406
58,amp100_freq26,100,26,Group 64-95,30,-41.52666473388672,-1.273712158203125,-27.71466064453125,8.405807495117188,-26.440948486328125
58,amp100_freq26,100,26,Group 32-63,28,-41.258941650390625,-4.8125762939453125,-13.479591369628906,-1.047271728515625,-8.667015075683594
58,amp100_freq26,100,26,Group 0-31,29,-34.4918212890625,-2.5915374755859375,-70.09514617919922,-13.113388061523438,-67.50360870361328
59,amp100_freq5,100,5,Group 96-127,32,31.055862426757812,22.597015380859375,7.527992248535156,5.44866943359375,-15.069023132324219
59,amp100_freq5,100,5,Group 64-95,30,42.62803649902344,25.338790893554688,31.3890380859375,18.108749389648438,6.0502471923828125
59,amp100_freq5,100,5,Group 32-63,28,16.01152801513672,16.942276000976562,-9.485023498535156,22.16925811767578,-26.42729949951172
59,amp100_freq5,100,5,Group 0-31,29,-4.915252685546875,41.83610534667969,59.436492919921875,43.283294677734375,17.600387573242188
60,amp180_freq5,180,5,Group 96-127,32,32.881744384765625,18.384239196777344,43.38543701171875,10.007522583007812,25.001197814941406
60,amp180_freq5,180,5,Group 64-95,30,12.231269836425781,21.72362518310547,-56.45252990722656,75.55802154541016,-78.17615509033203
60,amp180_freq5,180,5,Group 32-63,28,25.03325653076172,9.898948669433594,-33.873680114746094,10.435005187988281,-43.77262878417969
60,amp180_freq5,180,5,Group 0-31,29,31.957839965820312,15.356643676757812,-45.8031005859375,47.338043212890625,-61.15974426269531
61,amp180_freq26,180,26,Group 96-127,32,41.73138427734375,2.171661376953125,-10.504547119140625,-17.454498291015625,-12.67620849609375
61,amp180_freq26,180,26,Group 64-95,30,29.5985107421875,4.777557373046875,-29.01123046875,-10.911041259765625,-33.788787841796875
61,amp180_freq26,180,26,Group 32-63,28,-13.299758911132812,-9.148971557617188,9.131515502929688,-32.42644500732422,18.280487060546875
61,amp180_freq26,180,26,Group 0-31,29,-27.461883544921875,-45.76734924316406,-90.93124389648438,-77.81745910644531,-45.16389465332031
62,amp250_freq5,250,5,Group 96-127,32,-52.96223449707031,-8.286048889160156,-29.981857299804688,-10.393501281738281,-21.69580841064453
62,amp250_freq5,250,5,Group 64-95,30,-51.48677062988281,16.15155029296875,-39.34757995605469,-46.4896240234375,-55.49913024902344
62,amp250_freq5,250,5,Group 32-63,28,-60.34144592285156,-23.55560302734375,-26.991867065429688,-54.91075134277344,-3.4362640380859375
62,amp250_freq5,250,5,Group 0-31,29,-30.101226806640625,-20.518814086914062,-53.5743408203125,-64.52980041503906,-33.05552673339844
63,amp180_freq5,180,5,Group 96-127,32,30.872657775878906,34.87919616699219,12.519721984863281,15.664398193359375,-22.359474182128906
63,amp180_freq5,180,5,Group 64-95,30,-3.4306716918945312,45.49102783203125,43.90705871582031,43.517181396484375,-1.5839691162109375
63,amp180_freq5,180,5,Group 32-63,28,34.09834289550781,16.65911865234375,-24.36522674560547,-8.543876647949219,-41.02434539794922
63,amp180_freq5,180,5,Group 0-31,29,23.040924072265625,33.43440246582031,9.044509887695312,-3.826995849609375,-24.389892578125
64,amp100_freq26,100,26,Group 96-127,32,-4.6193389892578125,45.91248321533203,-13.709968566894531,18.117408752441406,-59.62245178222656
64,amp100_freq26,100,26,Group 64-95,30,51.49974060058594,-2.0623626708984375,-11.4256591796875,47.07093811035156,-9.363296508789062
64,amp100_freq26,100,26,Group 32-63,28,71.48635864257812,24.016860961914062,-31.745193481445312,23.519927978515625,-55.762054443359375
64,amp100_freq26,100,26,Group 0-31,29,74.81332397460938,-5.4792938232421875,-35.23274230957031,48.8475341796875,-29.753448486328125
65,amp250_freq5,250,5,Group 96-127,32,-1.49072265625,-21.162124633789062,-26.77978515625,-7.173583984375,-5.6176605224609375
65,amp250_freq5,250,5,Group 64-95,30,-62.797767639160156,-26.043121337890625,-28.317108154296875,-16.603469848632812,-2.27398681640625
65,amp250_freq5,250,5,Group 32-63,28,-1.1713027954101562,-4.890716552734375,-38.26930236816406,10.622749328613281,-33.37858581542969
65,amp250_freq5,250,5,Group 0-31,29,-13.6131591796875,-13.881698608398438,-56.98033142089844,27.570098876953125,-43.0986328125
66,amp180_freq5,180,5,Group 96-127,32,-10.620460510253906,-10.738746643066406,-8.025215148925781,-3.4065628051757812,2.713531494140625
66,amp180_freq5,180,5,Group 64-95,30,-17.886962890625,-22.575668334960938,3.34210205078125,-10.84320068359375,25.917770385742188
66,amp180_freq5,180,5,Group 32-63,28,-19.990707397460938,-45.859710693359375,-8.801055908203125,-43.883155822753906,37.05865478515625
66,amp180_freq5,180,5,Group 0-31,29,-14.19482421875,-57.07464599609375,-2.9249114990234375,-37.792327880859375,54.14973449707031
67,amp250_freq5,250,5,Group 96-127,32,-25.88433074951172,18.62097930908203,13.333793640136719,-2.5554885864257812,-5.2871856689453125
67,amp250_freq5,250,5,Group 64-95,30,3.196441650390625,21.375869750976562,-30.912078857421875,-2.78314208984375,-52.28794860839844
67,amp250_freq5,250,5,Group 32-63,28,-9.23480224609375,22.174217224121094,-21.70793914794922,16.754600524902344,-43.88215637207031
67,amp250_freq5,250,5,Group 0-31,29,31.414840698242188,46.763885498046875,4.8845062255859375,54.501007080078125,-41.87937927246094
68,amp100_freq26,100,26,Group 96-127,32,50.58940124511719,15.94537353515625,36.94102478027344,7.757011413574219,20.995651245117188
68,amp100_freq26,100,26,Group 64-95,30,216.5148468017578,-27.00439453125,35.72340393066406,-50.55891418457031,62.72779846191406
68,amp100_freq26,100,26,Group 32-63,28,177.0368194580078,2.17938232421875,-2.0023193359375,-26.699302673339844,-4.18170166015625
68,amp100_freq26,100,26,Group 0-31,29,193.066650390625,54.247528076171875,109.69970703125,-7.9506683349609375,55.452178955078125
69,amp100_freq26,100,26,Group 96-127,32,-20.426902770996094,45.72522735595703,15.746223449707031,10.623184204101562,-29.97900390625
69,amp100_freq26,100,26,Group 64-95,30,-46.661582946777344,26.83251953125,-16.33104705810547,12.524993896484375,-43.16356658935547
69,amp100_freq26,100,26,Group 32-63,28,-31.339935302734375,63.07160949707031,7.8494415283203125,-0.8581085205078125,-55.22216796875
69,amp100_freq26,100,26,Group 0-31,29,-24.177947998046875,24.91375732421875,10.537506103515625,-16.463912963867188,-14.376251220703125
70,amp250_freq5,250,5,Group 96-127,32,100.42908477783203,16.94586944580078,31.429969787597656,11.529312133789062,14.484100341796875
70,amp250_freq5,250,5,Group 64-95,30,48.49006652832031,16.425933837890625,-31.612403869628906,9.050308227539062,-48.03833770751953
70,amp250_freq5,250,5,Group 32-63,28,334.11785888671875,21.33203125,-27.644371032714844,-19.869674682617188,-48.976402282714844
70,amp250_freq5,250,5,Group 0-31,29,312.8412170410156,25.783309936523438,20.76025390625,28.105209350585938,-5.0230560302734375
71,amp100_freq26,100,26,Group 96-127,32,-19.971527099609375,-77.19129180908203,-89.68064880371094,-84.48696899414062,-12.489356994628906
71,amp100_freq26,100,26,Group 64-95,30,-20.190643310546875,-57.66969299316406,-38.44970703125,-59.17315673828125,19.219985961914062
71,amp100_freq26,100,26,Group 32-63,28,-3.3114471435546875,-39.66583251953125,-6.880523681640625,-56.35679626464844,32.785308837890625
71,amp100_freq26,100,26,Group 0-31,29,-37.429534912109375,-100.47532653808594,-112.31587219238281,-121.05917358398438,-11.840545654296875
72,amp250_freq26,250,26,Group 96-127,32,-4.657478332519531,24.92218017578125,5.559150695800781,14.513046264648438,-19.36302947998047
72,amp250_freq26,250,26,Group 64-95,30,-76.19949340820312,35.785911560058594,69.29877471923828,4.93963623046875,33.51286315917969
72,amp250_freq26,250,26,Group 32-63,28,23.746200561523438,42.04368591308594,-36.292388916015625,16.729385375976562,-78.33607482910156
72,amp250_freq26,250,26,Group 0-31,29,48.571746826171875,61.78977966308594,47.545257568359375,44.53865051269531,-14.244522094726562
73,amp250_freq5,250,5,Group 96-127,32,23.101638793945312,36.42835998535156,40.40882873535156,37.520965576171875,3.98046875
73,amp250_freq5,250,5,Group 64-95,30,-31.501991271972656,44.89324951171875,42.09346008300781,10.51080322265625,-2.7997894287109375
73,amp250_freq5,250,5,Group 32-63,28,44.45734405517578,62.50615692138672,78.7184829711914,80.1179428100586,16.212326049804688
73,amp250_freq5,250,5,Group 0-31,29,33.557098388671875,55.385711669921875,115.81343078613281,50.73588562011719,60.42771911621094
74,amp100_freq26,100,26,Group 96-127,32,-4.8021392822265625,32.50746154785156,13.103050231933594,23.01250457763672,-19.40441131591797
74,amp100_freq26,100,26,Group 64-95,30,35.98591613769531,65.26922607421875,45.87376403808594,27.616073608398438,-19.395462036132812
74,amp100_freq26,100,26,Group 32-63,28,27.534812927246094,70.00907135009766,27.100440979003906,40.995750427246094,-42.90863037109375
74,amp100_freq26,100,26,Group 0-31,29,-35.46333312988281,77.94833374023438,3.0806732177734375,47.06962585449219,-74.86766052246094
75,amp180_freq26,180,26,Group 96-127,32,9.248260498046875,8.330215454101562,2.865325927734375,14.400199890136719,-5.4648895263671875
75,amp180_freq26,180,26,Group 64-95,30,24.523605346679688,22.677825927734375,-49.19239807128906,60.11219787597656,-71.87022399902344
75,amp180_freq26,180,26,Group 32-63,28,6.9449005126953125,3.9062347412109375,-64.92951202392578,-2.494293212890625,-68.83574676513672
75,amp180_freq26,180,26,Group 0-31,29,13.575042724609375,-3.2617034912109375,-72.76368713378906,33.701019287109375,-69.50198364257812
76,amp100_freq26,100,26,Group 96-127,32,22.7547607421875,5.203163146972656,37.37162780761719,-8.801353454589844,32.16846466064453
76,amp100_freq26,100,26,Group 64-95,30,146.225830078125,51.30607604980469,44.9854736328125,-23.404396057128906,-6.3206024169921875
76,amp100_freq26,100,26,Group 32-63,28,82.51406860351562,40.407135009765625,65.39712524414062,-19.11510467529297,24.989990234375
76,amp100_freq26,100,26,Group 0-31,29,65.51287841796875,4.676605224609375,43.344757080078125,-64.23579406738281,38.66815185546875
77,amp100_freq26,100,26,Group 96-127,32,19.830352783203125,21.62384033203125,22.79510498046875,131.6634979248047,1.1712646484375
77,amp100_freq26,100,26,Group 64-95,30,154.74502563476562,38.666412353515625,98.96664428710938,122.55430603027344,60.30023193359375
77,amp100_freq26,100,26,Group 32-63,28,28.186477661132812,13.217193603515625,4.778045654296875,159.6050262451172,-8.43914794921875
77,amp100_freq26,100,26,Group 0-31,29,18.010848999023438,9.604721069335938,12.21484375,119.83125305175781,2.6101226806640625
78,amp180_freq5,180,5,Group 96-127,32,23.013992309570312,-15.904861450195312,-23.99713134765625,-33.246246337890625,-8.092269897460938
78,amp180_freq5,180,5,Group 64-95,30,64.56884765625,15.917190551757812,-38.193809509277344,0.6273193359375,-54.111000061035156
78,amp180_freq5,180,5,Group 32-63,28,27.279403686523438,-35.27854919433594,-74.75959777832031,-73.25016021728516,-39.481048583984375
78,amp180_freq5,180,5,Group 0-31,29,-97.83406829833984,-18.525955200195312,-35.227020263671875,-54.273681640625,-16.701065063476562
79,amp100_freq26,100,26,Group 96-127,32,-27.387611389160156,18.38903045654297,8.381950378417969,24.175994873046875,-10.007080078125
79,amp100_freq26,100,26,Group 64-95,30,39.049102783203125,42.06312561035156,24.042495727539062,65.799072265625,-18.0206298828125
79,amp100_freq26,100,26,Group 32-63,28,-29.145965576171875,47.39353942871094,-0.13067626953125,76.29054260253906,-47.52421569824219
79,amp100_freq26,100,26,Group 0-31,29,12.349411010742188,38.211517333984375,96.85627746582031,110.98960876464844,58.64476013183594
80,amp180_freq26,180,26,Group 96-127,32,-1.1964797973632812,28.437408447265625,27.73052215576172,74.8952407836914,-0.7068862915039062
80,amp180_freq26,180,26,Group 64-95,30,53.24994659423828,18.22100067138672,59.32544708251953,87.87793731689453,41.10444641113281
80,amp180_freq26,180,26,Group 32-63,28,85.1075668334961,31.07335662841797,17.651832580566406,68.6701431274414,-13.421524047851562
80,amp180_freq26,180,26,Group 0-31,29,57.279083251953125,8.889328002929688,-50.99981689453125,36.19664001464844,-59.88914489746094
81,amp250_freq5,250,5,Group 96-127,32,-36.25227355957031,3.8923492431640625,2.338348388671875,17.80689239501953,-1.5540008544921875
81,amp250_freq5,250,5,Group 64-95,30,36.68214416503906,-0.09112548828125,-25.20879364013672,-4.200653076171875,-25.11766815185547
81,amp250_freq5,250,5,Group 32-63,28,40.13240051269531,16.230438232421875,3.35498046875,-6.255821228027344,-12.875457763671875
81,amp250_freq5,250,5,Group 0-31,29,55.98286437988281,37.41485595703125,13.257614135742188,21.58782958984375,-24.157241821289062
82,amp180_freq26,180,26,Group 96-127,32,4.440673828125,16.03087615966797,4.02655029296875,-6.93646240234375,-12.004325866699219
82,amp180_freq26,180,26,Group 64-95,30,-38.101158142089844,42.008384704589844,16.01538848876953,-2.0233154296875,-25.992996215820312
82,amp180_freq26,180,26,Group 32-63,28,-23.857192993164062,9.717666625976562,24.556396484375,-14.738433837890625,14.838729858398438
82,amp180_freq26,180,26,Group 0-31,29,-27.876998901367188,22.927627563476562,74.11734008789062,-6.47650146484375,51.18971252441406
83,amp100_freq5,100,5,Group 96-127,32,10.720230102539062,-19.29693603515625,-31.378768920898438,-16.742691040039062,-12.081832885742188
83,amp100_freq5,100,5,Group 64-95,30,23.810791015625,-3.0182342529296875,-2.2225494384765625,-9.113006591796875,0.795684814453125
83,amp100_freq5,100,5,Group 32-63,28,-12.02984619140625,-30.45728302001953,-48.53797912597656,-12.795623779296875,-18.08069610595703
83,amp100_freq5,100,5,Group 0-31,29,0.2581329345703125,19.994293212890625,-13.755081176757812,20.009796142578125,-33.74937438964844
84,amp180_freq5,180,5,Group 96-127,32,-43.39596176147461,3.6600570678710938,-11.314895629882812,-5.243568420410156,-14.974952697753906
84,amp180_freq5,180,5,Group 64-95,30,-93.2267837524414,-42.319847106933594,-13.168380737304688,-42.73622131347656,29.151466369628906
84,amp180_freq5,180,5,Group 32-63,28,-8.609695434570312,-26.521278381347656,-38.93689727783203,-31.335845947265625,-12.415618896484375
84,amp180_freq5,180,5,Group 0-31,29,-64.21829223632812,-41.27815246582031,-66.99000549316406,-41.07635498046875,-25.71185302734375
85,amp250_freq5,250,5,Group 96-127,32,-47.9078483581543,-8.836746215820312,14.843276977539062,-11.886459350585938,23.680023193359375
85,amp250_freq5,250,5,Group 64-95,30,-117.71685791015625,-20.281845092773438,-6.76953125,-47.82929992675781,13.512313842773438
85,amp250_freq5,250,5,Group 32-63,28,-38.78972625732422,-2.0640106201171875,-24.591354370117188,-7.7692413330078125,-22.52734375
85,amp250_freq5,250,5,Group 0-31,29,-47.17076110839844,16.196670532226562,17.889511108398438,7.1093597412109375,1.692840576171875
86,amp180_freq26,180,26,Group 96-127,32,11.582328796386719,16.117164611816406,18.09832763671875,75.7452163696289,1.9811630249023438
