trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
1949,amp180_freq26,180,26,A_dHPC_0-31,32,-19.579345703125,-43.20829772949219,193.97848510742188,-15.167938232421875,237.18678283691406
1949,amp180_freq26,180,26,A_dHPC_32-63,32,-26.932769775390625,-30.693527221679688,113.76528930664062,43.02079772949219,144.4588165283203
1949,amp180_freq26,180,26,A_dHPC_64-95,32,-61.19929504394531,-17.6328125,155.3417205810547,38.17579650878906,172.9745330810547
1949,amp180_freq26,180,26,A_dHPC_96-127,31,-13.172615051269531,-6.181846618652344,-2.70733642578125,35.070838928222656,3.4745101928710938
1949,amp180_freq26,180,26,B_LEC_128-191,51,24.41223907470703,-7.642997741699219,22.325408935546875,5.200111389160156,29.968406677246094
1949,amp180_freq26,180,26,B_LEC_192-255,32,10.701576232910156,4.749370574951172,15.842952728271484,3.90863037109375,11.093582153320312
1950,amp100_freq50,100,50,A_dHPC_0-31,32,50.21240234375,35.542236328125,-22.475173950195312,82.30462646484375,-58.01741027832031
1950,amp100_freq50,100,50,A_dHPC_32-63,32,-65.37770080566406,-2.739288330078125,-79.58831787109375,-19.99200439453125,-76.84902954101562
1950,amp100_freq50,100,50,A_dHPC_64-95,32,87.75248718261719,7.8573760986328125,-38.309326171875,-34.3052978515625,-46.16670227050781
1950,amp100_freq50,100,50,A_dHPC_96-127,31,-55.88639831542969,-11.932975769042969,-55.589744567871094,13.655746459960938,-43.656768798828125
1950,amp100_freq50,100,50,B_LEC_128-191,51,5.512214660644531,-17.85631561279297,-26.525115966796875,-20.952468872070312,-8.668800354003906
1950,amp100_freq50,100,50,B_LEC_192-255,32,-0.2578544616699219,-19.772289276123047,-30.052852630615234,-15.53049087524414,-10.280563354492188
1951,amp250_freq50,250,50,A_dHPC_0-31,32,-65.72767639160156,-93.61567687988281,-164.18304443359375,-99.70443725585938,-70.56736755371094
1951,amp250_freq50,250,50,A_dHPC_32-63,32,-27.32427978515625,-1.31280517578125,-84.61546325683594,-54.38572692871094,-83.30265808105469
1951,amp250_freq50,250,50,A_dHPC_64-95,32,-118.03141021728516,-72.42527770996094,-110.31253051757812,-76.43206787109375,-37.88725280761719
1951,amp250_freq50,250,50,A_dHPC_96-127,31,28.488754272460938,-0.46268463134765625,-18.248268127441406,-15.933631896972656,-17.78558349609375
1951,amp250_freq50,250,50,B_LEC_128-191,51,164.84165954589844,0.037872314453125,1.68646240234375,-6.789131164550781,1.648590087890625
1951,amp250_freq50,250,50,B_LEC_192-255,32,114.32427978515625,-23.672706604003906,-30.217599868774414,-3.4255294799804688,-6.544893264770508
1952,amp250_freq5,250,5,A_dHPC_0-31,32,186.47044372558594,30.281158447265625,-42.17417907714844,49.92320251464844,-72.45533752441406
1952,amp250_freq5,250,5,A_dHPC_32-63,32,137.00294494628906,39.81150817871094,0.6074371337890625,-12.065902709960938,-39.204071044921875
1952,amp250_freq5,250,5,A_dHPC_64-95,32,148.97943115234375,31.201133728027344,1.3942642211914062,31.117286682128906,-29.806869506835938
1952,amp250_freq5,250,5,A_dHPC_96-127,31,51.2586669921875,6.7518768310546875,24.976577758789062,7.423728942871094,18.224700927734375
1952,amp250_freq5,250,5,B_LEC_128-191,51,-24.180145263671875,-9.392219543457031,2.1160049438476562,-9.60595703125,11.508224487304688
1952,amp250_freq5,250,5,B_LEC_192-255,32,-6.84687614440918,7.370399475097656,8.283622741699219,-2.7141799926757812,0.9132232666015625
1953,amp100_freq10,100,10,A_dHPC_0-31,32,161.60623168945312,96.23910522460938,71.09909057617188,64.27986145019531,-25.1400146484375
1953,amp100_freq10,100,10,A_dHPC_32-63,32,81.42585754394531,47.99241638183594,124.39967346191406,-14.806564331054688,76.40725708007812
1953,amp100_freq10,100,10,A_dHPC_64-95,32,60.31878662109375,38.75614929199219,88.12203979492188,23.293502807617188,49.36589050292969
1953,amp100_freq10,100,10,A_dHPC_96-127,31,-27.10247039794922,26.102584838867188,52.18589782714844,13.89178466796875,26.08331298828125
1953,amp100_freq10,100,10,B_LEC_128-191,51,55.29704284667969,8.349754333496094,3.6422882080078125,9.969764709472656,-4.707466125488281
1953,amp100_freq10,100,10,B_LEC_192-255,32,-3.168699264526367,5.074949264526367,35.11067199707031,11.343202590942383,30.035722732543945
1954,amp100_freq50,100,50,A_dHPC_0-31,32,97.21096801757812,46.26591491699219,98.194091796875,71.84599304199219,51.92817687988281
1954,amp100_freq50,100,50,A_dHPC_32-63,32,71.54960632324219,42.60853576660156,102.96372985839844,88.25910949707031,60.355194091796875
1954,amp100_freq50,100,50,A_dHPC_64-95,32,-14.164375305175781,25.52606964111328,96.20800018310547,19.64257049560547,70.68193054199219
1954,amp100_freq50,100,50,A_dHPC_96-127,31,-43.17729187011719,-1.6306838989257812,39.45805358886719,25.700645446777344,41.08873748779297
1954,amp100_freq50,100,50,B_LEC_128-191,51,2.3309326171875,-4.510643005371094,-47.027732849121094,-10.525566101074219,-42.51708984375
1954,amp100_freq50,100,50,B_LEC_192-255,32,-8.790748596191406,-9.94876480102539,-0.306121826171875,-12.580970764160156,9.642642974853516
1955,amp250_freq50,250,50,A_dHPC_0-31,32,-96.778076171875,-59.70970153808594,-108.45994567871094,-50.88798522949219,-48.750244140625
1955,amp250_freq50,250,50,A_dHPC_32-63,32,-17.584625244140625,-55.665740966796875,-159.59725952148438,-74.30021667480469,-103.9315185546875
1955,amp250_freq50,250,50,A_dHPC_64-95,32,-49.80827331542969,-34.28718566894531,-97.56121063232422,-36.81947326660156,-63.274024963378906
1955,amp250_freq50,250,50,A_dHPC_96-127,31,15.866493225097656,-26.58160400390625,-47.99969482421875,-33.27916717529297,-21.4180908203125
1955,amp250_freq50,250,50,B_LEC_128-191,51,-40.04293441772461,-17.106048583984375,-40.08113098144531,-17.494293212890625,-22.975082397460938
1955,amp250_freq50,250,50,B_LEC_192-255,32,14.506811141967773,7.81120491027832,18.61518669128418,10.400411605834961,10.80398178100586
1956,amp250_freq5,250,5,A_dHPC_0-31,32,370.088134765625,70.612548828125,78.62528991699219,50.50590515136719,8.012741088867188
1956,amp250_freq5,250,5,A_dHPC_32-63,32,472.154541015625,71.09097290039062,146.7274169921875,95.26994323730469,75.63644409179688
1956,amp250_freq5,250,5,A_dHPC_64-95,32,319.5567626953125,39.13468933105469,88.70889282226562,28.396774291992188,49.57420349121094
1956,amp250_freq5,250,5,A_dHPC_96-127,31,136.95700073242188,14.400016784667969,77.31476593017578,58.39391326904297,62.91474914550781
1956,amp250_freq5,250,5,B_LEC_128-191,51,-9.998123168945312,-1.2090377807617188,8.833335876464844,-3.3876266479492188,10.042373657226562
1956,amp250_freq5,250,5,B_LEC_192-255,32,2.7188262939453125,12.043869018554688,17.725826263427734,17.531269073486328,5.681957244873047
1957,amp180_freq26,180,26,A_dHPC_0-31,32,81.45138549804688,-112.98336791992188,-24.175857543945312,-2.73565673828125,88.80751037597656
1957,amp180_freq26,180,26,A_dHPC_32-63,32,-111.66059875488281,-101.57752990722656,-32.484161376953125,-38.0887451171875,69.09336853027344
1957,amp180_freq26,180,26,A_dHPC_64-95,32,-152.5606689453125,-100.85929870605469,-52.187408447265625,-48.540802001953125,48.67189025878906
1957,amp180_freq26,180,26,A_dHPC_96-127,31,-72.44942474365234,-49.231849670410156,-42.049293518066406,27.617324829101562,7.18255615234375
1957,amp180_freq26,180,26,B_LEC_128-191,51,-11.950210571289062,10.84588623046875,1.4345703125,9.357452392578125,-9.41131591796875
1957,amp180_freq26,180,26,B_LEC_192-255,32,1.0181350708007812,9.544513702392578,0.5156974792480469,6.072788238525391,-9.028816223144531
1958,amp250_freq26,250,26,A_dHPC_0-31,32,100.07194519042969,38.10932922363281,39.3590087890625,21.979995727539062,1.2496795654296875
1958,amp250_freq26,250,26,A_dHPC_32-63,32,104.39962768554688,52.22674560546875,137.71824645996094,25.366180419921875,85.49150085449219
1958,amp250_freq26,250,26,A_dHPC_64-95,32,53.83592987060547,40.55970001220703,42.12474822998047,-7.210441589355469,1.5650482177734375
1958,amp250_freq26,250,26,A_dHPC_96-127,31,-16.966522216796875,-2.1777420043945312,-12.470649719238281,-0.5576934814453125,-10.29290771484375
1958,amp250_freq26,250,26,B_LEC_128-191,51,32.33808135986328,25.125823974609375,27.670791625976562,27.88720703125,2.5449676513671875
1958,amp250_freq26,250,26,B_LEC_192-255,32,-3.0941619873046875,15.170597076416016,8.515148162841797,4.948600769042969,-6.655448913574219
1959,amp180_freq5,180,5,A_dHPC_0-31,32,-120.91607666015625,-93.04103088378906,-137.5697021484375,-23.736968994140625,-44.52867126464844
1959,amp180_freq5,180,5,A_dHPC_32-63,32,-152.81153869628906,-55.7701416015625,-138.51365661621094,-21.670013427734375,-82.74351501464844
1959,amp180_freq5,180,5,A_dHPC_64-95,32,-166.4564971923828,-77.3492431640625,-130.5916290283203,-12.507720947265625,-53.24238586425781
1959,amp180_freq5,180,5,A_dHPC_96-127,31,-109.1683349609375,-72.01985168457031,-102.47891998291016,-57.377685546875,-30.459068298339844
1959,amp180_freq5,180,5,B_LEC_128-191,51,-47.467079162597656,-15.197685241699219,-9.767555236816406,23.070152282714844,5.4301300048828125
1959,amp180_freq5,180,5,B_LEC_192-255,32,-11.23452377319336,6.995395660400391,-5.6975250244140625,17.274391174316406,-12.692920684814453
1960,amp250_freq50,250,50,A_dHPC_0-31,32,-93.44441986083984,-52.94017028808594,-67.61505126953125,29.52679443359375,-14.674880981445312
1960,amp250_freq50,250,50,A_dHPC_32-63,32,-129.37347412109375,-95.53938293457031,-54.632720947265625,-17.491668701171875,40.90666198730469
1960,amp250_freq50,250,50,A_dHPC_64-95,32,24.1318359375,-70.29779815673828,-55.81622314453125,-24.297348022460938,14.481575012207031
1960,amp250_freq50,250,50,A_dHPC_96-127,31,-9.865333557128906,-24.983970642089844,-13.63165283203125,7.0059051513671875,11.352317810058594
1960,amp250_freq50,250,50,B_LEC_128-191,51,-17.067012786865234,-1.292083740234375,22.542083740234375,3.6917800903320312,23.83416748046875
1960,amp250_freq50,250,50,B_LEC_192-255,32,14.6749267578125,4.7033538818359375,-4.991575241088867,-0.042659759521484375,-9.694929122924805
1961,amp180_freq10,180,10,A_dHPC_0-31,32,184.2002410888672,112.08085632324219,183.0139923095703,176.92491149902344,70.93313598632812
1961,amp180_freq10,180,10,A_dHPC_32-63,32,-15.936172485351562,102.24365234375,211.69680786132812,66.69450378417969,109.45315551757812
1961,amp180_freq10,180,10,A_dHPC_64-95,32,190.8992919921875,56.07264709472656,218.80361938476562,68.46885681152344,162.73097229003906
1961,amp180_freq10,180,10,A_dHPC_96-127,31,40.272216796875,44.745849609375,146.92384338378906,93.35319519042969,102.17799377441406
1961,amp180_freq10,180,10,B_LEC_128-191,51,23.915245056152344,1.749908447265625,-19.635181427001953,8.428695678710938,-21.385089874267578
1961,amp180_freq10,180,10,B_LEC_192-255,32,-3.4039249420166016,27.796396255493164,24.365449905395508,33.64640808105469,-3.4309463500976562
1962,amp180_freq10,180,10,A_dHPC_0-31,32,-44.955230712890625,29.026260375976562,10.809707641601562,5.1287078857421875,-18.216552734375
1962,amp180_freq10,180,10,A_dHPC_32-63,32,32.14396667480469,26.419631958007812,-48.75389862060547,-8.863662719726562,-75.17353057861328
1962,amp180_freq10,180,10,A_dHPC_64-95,32,5.550987243652344,48.4688720703125,-17.9681396484375,39.005401611328125,-66.43701171875
1962,amp180_freq10,180,10,A_dHPC_96-127,31,26.16852569580078,28.70245361328125,-10.471878051757812,2.917266845703125,-39.17433166503906
1962,amp180_freq10,180,10,B_LEC_128-191,51,-28.89712905883789,4.656715393066406,-10.969757080078125,-6.7259063720703125,-15.626472473144531
1962,amp180_freq10,180,10,B_LEC_192-255,32,3.7374267578125,3.2927818298339844,17.482425689697266,4.528926849365234,14.189643859863281
1963,amp100_freq5,100,5,A_dHPC_0-31,32,-66.90105438232422,31.954360961914062,-13.0968017578125,14.991226196289062,-45.05116271972656
1963,amp100_freq5,100,5,A_dHPC_32-63,32,-104.35485076904297,-0.4731903076171875,-9.460357666015625,-35.840301513671875,-8.987167358398438
1963,amp100_freq5,100,5,A_dHPC_64-95,32,-29.335952758789062,27.599044799804688,103.08354187011719,-0.540313720703125,75.4844970703125
1963,amp100_freq5,100,5,A_dHPC_96-127,31,-23.375526428222656,16.54088592529297,56.974143981933594,23.08995819091797,40.433258056640625
1963,amp100_freq5,100,5,B_LEC_128-191,51,87.88009643554688,9.751358032226562,53.54645538330078,1.0277786254882812,43.79509735107422
1963,amp100_freq5,100,5,B_LEC_192-255,32,-8.449535369873047,3.734539031982422,-6.116535186767578,1.279449462890625,-9.85107421875
1964,amp100_freq5,100,5,A_dHPC_0-31,32,27.675994873046875,20.943206787109375,-84.3487548828125,-60.17388916015625,-105.29196166992188
1964,amp100_freq5,100,5,A_dHPC_32-63,32,-64.80815124511719,-1.9918365478515625,-51.86164855957031,-79.13385009765625,-49.86981201171875
1964,amp100_freq5,100,5,A_dHPC_64-95,32,-32.181732177734375,0.9566650390625,-91.65473175048828,-49.327842712402344,-92.61139678955078
1964,amp100_freq5,100,5,A_dHPC_96-127,31,-68.41268157958984,-23.283203125,-25.121978759765625,-44.767234802246094,-1.838775634765625
1964,amp100_freq5,100,5,B_LEC_128-191,51,-13.151859283447266,0.41381072998046875,-3.96112060546875,6.854835510253906,-4.374931335449219
1964,amp100_freq5,100,5,B_LEC_192-255,32,-9.360225677490234,-7.447074890136719,2.3856468200683594,-7.666225433349609,9.832721710205078
1965,amp250_freq26,250,26,A_dHPC_0-31,32,40.197418212890625,-72.16395568847656,-3.360198974609375,-12.39990234375,68.80375671386719
1965,amp250_freq26,250,26,A_dHPC_32-63,32,126.80108642578125,-43.32670593261719,10.375213623046875,-38.917327880859375,53.70191955566406
1965,amp250_freq26,250,26,A_dHPC_64-95,32,63.94233703613281,-85.57760620117188,9.033218383789062,-36.6605224609375,94.61082458496094
1965,amp250_freq26,250,26,A_dHPC_96-127,31,48.48225402832031,-22.082969665527344,21.342132568359375,-26.448974609375,43.42510223388672
1965,amp250_freq26,250,26,B_LEC_128-191,51,-8.099285125732422,6.163818359375,9.291709899902344,8.673347473144531,3.1278915405273438
1965,amp250_freq26,250,26,B_LEC_192-255,32,-4.168399810791016,5.897243499755859,-3.3577728271484375,4.1244354248046875,-9.255016326904297
1966,amp100_freq50,100,50,A_dHPC_0-31,32,88.33447265625,-100.62974548339844,-103.27177429199219,-51.90397644042969,-2.64202880859375
1966,amp100_freq50,100,50,A_dHPC_32-63,32,224.94317626953125,-90.25360107421875,-139.6640625,3.718841552734375,-49.41046142578125
1966,amp100_freq50,100,50,A_dHPC_64-95,32,271.9345703125,-102.933837890625,-121.33269500732422,-53.49955749511719,-18.39885711669922
1966,amp100_freq50,100,50,A_dHPC_96-127,31,157.25257873535156,-58.62178039550781,-70.47402954101562,-27.083847045898438,-11.852249145507812
1966,amp100_freq50,100,50,B_LEC_128-191,51,32.27300262451172,-2.9004898071289062,-11.184333801269531,2.71697998046875,-8.283843994140625
1966,amp100_freq50,100,50,B_LEC_192-255,32,7.438739776611328,-13.828227996826172,-7.5821990966796875,-0.6008033752441406,6.246028900146484
1967,amp250_freq10,250,10,A_dHPC_0-31,32,67.77703857421875,33.79425048828125,-62.539398193359375,48.58514404296875,-96.33364868164062
1967,amp250_freq10,250,10,A_dHPC_32-63,32,93.17713928222656,-12.819381713867188,-66.59312438964844,-20.461227416992188,-53.77374267578125
1967,amp250_freq10,250,10,A_dHPC_64-95,32,-49.29615783691406,55.86579895019531,-46.89134216308594,32.08079528808594,-102.75714111328125
1967,amp250_freq10,250,10,A_dHPC_96-127,31,57.09288787841797,13.606498718261719,-33.30931854248047,-11.755325317382812,-46.91581726074219
1967,amp250_freq10,250,10,B_LEC_128-191,51,47.15711212158203,13.302207946777344,-10.187591552734375,23.70050048828125,-23.48979949951172
1967,amp250_freq10,250,10,B_LEC_192-255,32,43.11962127685547,16.863311767578125,-6.960498809814453,10.02117919921875,-23.823810577392578
1968,amp250_freq5,250,5,A_dHPC_0-31,32,-56.289825439453125,-38.69561767578125,-30.911453247070312,-42.13343811035156,7.7841644287109375
1968,amp250_freq5,250,5,A_dHPC_32-63,32,-65.83006286621094,-39.866912841796875,-41.52799987792969,-0.190521240234375,-1.6610870361328125
1968,amp250_freq5,250,5,A_dHPC_64-95,32,-55.77283477783203,-33.023284912109375,2.57891845703125,-23.22271728515625,35.602203369140625
1968,amp250_freq5,250,5,A_dHPC_96-127,31,5.726554870605469,-13.481201171875,-17.22815704345703,-10.409507751464844,-3.7469558715820312
1968,amp250_freq5,250,5,B_LEC_128-191,51,35.70311737060547,-4.4666900634765625,-20.949264526367188,-9.719779968261719,-16.482574462890625
1968,amp250_freq5,250,5,B_LEC_192-255,32,-13.109363555908203,5.699745178222656,44.107200622558594,-1.8677253723144531,38.40745544433594
1969,amp180_freq10,180,10,A_dHPC_0-31,32,-1.763824462890625,29.481704711914062,70.06829833984375,23.6539306640625,40.58659362792969
1969,amp180_freq10,180,10,A_dHPC_32-63,32,4.4478302001953125,19.275192260742188,367.80145263671875,-32.84648132324219,348.52626037597656
1969,amp180_freq10,180,10,A_dHPC_64-95,32,-50.92558288574219,22.35247802734375,295.99017333984375,74.41999816894531,273.6376953125
1969,amp180_freq10,180,10,A_dHPC_96-127,31,7.50079345703125,34.00489044189453,161.48635864257812,-2.9493865966796875,127.4814682006836
1969,amp180_freq10,180,10,B_LEC_128-191,51,-43.165035247802734,-11.847198486328125,-32.25130844116211,-11.262252807617188,-20.404109954833984
1969,amp180_freq10,180,10,B_LEC_192-255,32,9.1021728515625,12.772075653076172,2.4634246826171875,1.0942840576171875,-10.308650970458984
1970,amp250_freq5,250,5,A_dHPC_0-31,32,-165.91233825683594,-4.822509765625,10.692535400390625,-39.12037658691406,15.515045166015625
1970,amp250_freq5,250,5,A_dHPC_32-63,32,-171.82608032226562,-41.22450256347656,38.99690246582031,-36.316741943359375,80.22140502929688
1970,amp250_freq5,250,5,A_dHPC_64-95,32,-156.24920654296875,-72.890625,-106.89321899414062,-82.13130187988281,-34.002593994140625
1970,amp250_freq5,250,5,A_dHPC_96-127,31,-82.26908111572266,-7.481475830078125,-3.517730712890625,-37.00071716308594,3.9637451171875
1970,amp250_freq5,250,5,B_LEC_128-191,51,14.998817443847656,16.47081756591797,-3.041168212890625,-13.903938293457031,-19.511985778808594
1970,amp250_freq5,250,5,B_LEC_192-255,32,-23.399524688720703,-3.653087615966797,-18.42464828491211,-18.657386779785156,-14.771560668945312
1971,amp180_freq50,180,50,A_dHPC_0-31,32,-33.12469482421875,-138.4583740234375,-135.58380126953125,-79.83970642089844,2.87457275390625
1971,amp180_freq50,180,50,A_dHPC_32-63,32,21.154632568359375,-151.8717498779297,-140.71768188476562,-89.81990051269531,11.154067993164062
1971,amp180_freq50,180,50,A_dHPC_64-95,32,-118.23344421386719,-135.96046447753906,-77.06399536132812,-65.70939636230469,58.89646911621094
1971,amp180_freq50,180,50,A_dHPC_96-127,31,-78.87108612060547,-81.00560760498047,-87.64127349853516,-52.06243896484375,-6.6356658935546875
1971,amp180_freq50,180,50,B_LEC_128-191,51,-1.5202407836914062,6.880561828613281,6.32171630859375,16.32964324951172,-0.5588455200195312
1971,amp180_freq50,180,50,B_LEC_192-255,32,-7.069099426269531,-1.9417495727539062,2.2147140502929688,0.7151374816894531,4.156463623046875
1972,amp180_freq50,180,50,A_dHPC_0-31,32,-105.69197845458984,-78.73361206054688,103.67453002929688,7.4883880615234375,182.40814208984375
1972,amp180_freq50,180,50,A_dHPC_32-63,32,-114.33348083496094,-51.71216583251953,40.54351806640625,12.74542236328125,92.25568389892578
1972,amp180_freq50,180,50,A_dHPC_64-95,32,-91.44612121582031,-22.480316162109375,28.962127685546875,9.836929321289062,51.44244384765625
1972,amp180_freq50,180,50,A_dHPC_96-127,31,-58.408775329589844,-46.517799377441406,-3.31072998046875,25.52947998046875,43.207069396972656
1972,amp180_freq50,180,50,B_LEC_128-191,51,33.91742706298828,-4.971427917480469,-7.9933929443359375,17.44017791748047,-3.0219650268554688
1972,amp180_freq50,180,50,B_LEC_192-255,32,13.854000091552734,7.2499847412109375,-8.28912353515625,16.717639923095703,-15.539108276367188
1973,amp180_freq10,180,10,A_dHPC_0-31,32,65.75602722167969,64.06217956542969,-6.0163421630859375,-50.16401672363281,-70.07852172851562
1973,amp180_freq10,180,10,A_dHPC_32-63,32,-35.751556396484375,18.561538696289062,2.4195556640625,-43.42889404296875,-16.141983032226562
1973,amp180_freq10,180,10,A_dHPC_64-95,32,-41.383880615234375,16.454391479492188,-53.993011474609375,-15.615402221679688,-70.44740295410156
1973,amp180_freq10,180,10,A_dHPC_96-127,31,-53.61719512939453,-33.67137145996094,-4.794097900390625,-54.563560485839844,28.877273559570312
1973,amp180_freq10,180,10,B_LEC_128-191,51,-47.88522720336914,-18.956680297851562,-44.99636459350586,-26.99254608154297,-26.039684295654297
1973,amp180_freq10,180,10,B_LEC_192-255,32,-20.41557502746582,0.950164794921875,-8.755451202392578,3.166065216064453,-9.705615997314453
1974,amp250_freq10,250,10,A_dHPC_0-31,32,5.213226318359375,13.118515014648438,-20.9415283203125,73.57763671875,-34.06004333496094
1974,amp250_freq10,250,10,A_dHPC_32-63,32,7.0497589111328125,-46.07640075683594,215.97825622558594,-23.039718627929688,262.0546569824219
1974,amp250_freq10,250,10,A_dHPC_64-95,32,26.946395874023438,-16.00341796875,89.28251647949219,12.283767700195312,105.28593444824219
1974,amp250_freq10,250,10,A_dHPC_96-127,31,60.474334716796875,-8.429046630859375,103.89073181152344,-6.2786865234375,112.31977844238281
1974,amp250_freq10,250,10,B_LEC_128-191,51,32.589759826660156,-22.210357666015625,-7.013847351074219,-2.7027816772460938,15.196510314941406
1974,amp250_freq10,250,10,B_LEC_192-255,32,27.276103973388672,-9.102981567382812,-25.10746192932129,-16.05358123779297,-16.004480361938477
1975,amp100_freq26,100,26,A_dHPC_0-31,32,-80.90283203125,22.790512084960938,-91.66864776611328,-33.09294128417969,-114.45915985107422
1975,amp100_freq26,100,26,A_dHPC_32-63,32,-145.340576171875,1.1177520751953125,-83.06407165527344,-11.781936645507812,-84.18182373046875
1975,amp100_freq26,100,26,A_dHPC_64-95,32,-146.8981475830078,-19.404983520507812,-118.64177703857422,-80.48051452636719,-99.2367935180664
1975,amp100_freq26,100,26,A_dHPC_96-127,31,-17.971481323242188,57.171058654785156,1.172515869140625,5.071617126464844,-55.99854278564453
1975,amp100_freq26,100,26,B_LEC_128-191,51,4.3880615234375,-5.115470886230469,2.2977066040039062,5.594017028808594,7.413177490234375
1975,amp100_freq26,100,26,B_LEC_192-255,32,45.66843795776367,15.540412902832031,-7.584564208984375,-16.42902183532715,-23.124977111816406
1976,amp250_freq10,250,10,A_dHPC_0-31,32,-56.42852783203125,-44.510894775390625,-14.8795166015625,-109.51026916503906,29.631378173828125
1976,amp250_freq10,250,10,A_dHPC_32-63,32,-160.7860565185547,-106.96705627441406,-96.87373352050781,-201.7078399658203,10.09332275390625
1976,amp250_freq10,250,10,A_dHPC_64-95,32,-35.210784912109375,-10.25933837890625,0.161529541015625,-58.34770202636719,10.420867919921875
1976,amp250_freq10,250,10,A_dHPC_96-127,31,-6.2760162353515625,-22.351409912109375,-31.70183563232422,-71.78157806396484,-9.350425720214844
1976,amp250_freq10,250,10,B_LEC_128-191,51,-0.9237594604492188,-8.215644836425781,29.543312072753906,-6.3211669921875,37.75895690917969
1976,amp250_freq10,250,10,B_LEC_192-255,32,5.303825378417969,-7.816371917724609,-28.619050979614258,-12.763565063476562,-20.80267906188965
1977,amp100_freq5,100,5,A_dHPC_0-31,32,84.69927978515625,86.80335998535156,19.57159423828125,49.49061584472656,-67.23176574707031
1977,amp100_freq5,100,5,A_dHPC_32-63,32,98.25929260253906,11.313232421875,-58.73982238769531,-18.0614013671875,-70.05305480957031
1977,amp100_freq5,100,5,A_dHPC_64-95,32,96.31683349609375,29.666030883789062,-12.514862060546875,-32.970619201660156,-42.18089294433594
1977,amp100_freq5,100,5,A_dHPC_96-127,31,17.06169891357422,22.697052001953125,-30.584884643554688,-1.2072906494140625,-53.28193664550781
1977,amp100_freq5,100,5,B_LEC_128-191,51,39.87855529785156,4.700752258300781,-1.5810470581054688,-6.49298095703125,-6.28179931640625
1977,amp100_freq5,100,5,B_LEC_192-255,32,-5.660486221313477,2.9610366821289062,-1.7096099853515625,0.039501190185546875,-4.670646667480469
1978,amp180_freq26,180,26,A_dHPC_0-31,32,-18.9342041015625,41.52940368652344,57.2138671875,128.41456604003906,15.684463500976562
1978,amp180_freq26,180,26,A_dHPC_32-63,32,-130.86285400390625,-29.88848876953125,-79.19784545898438,40.02099609375,-49.309356689453125
1978,amp180_freq26,180,26,A_dHPC_64-95,32,-24.89361572265625,4.4517974853515625,-17.187240600585938,52.87907409667969,-21.6390380859375
1978,amp180_freq26,180,26,A_dHPC_96-127,31,-30.93865966796875,8.57244873046875,-28.74420928955078,60.31260681152344,-37.31665802001953
1978,amp180_freq26,180,26,B_LEC_128-191,51,-27.988666534423828,-6.942283630371094,40.56318664550781,33.31751251220703,47.505470275878906
1978,amp180_freq26,180,26,B_LEC_192-255,32,8.172927856445312,-7.8153076171875,-10.001075744628906,12.463092803955078,-2.1857681274414062
1979,amp100_freq10,100,10,A_dHPC_0-31,32,-60.304443359375,-65.75425720214844,134.51280212402344,6.5534210205078125,200.26705932617188
1979,amp100_freq10,100,10,A_dHPC_32-63,32,-146.49737548828125,-53.07286071777344,260.464599609375,40.89912414550781,313.53746032714844
1979,amp100_freq10,100,10,A_dHPC_64-95,32,-61.667930603027344,-17.24005126953125,247.6734619140625,5.029876708984375,264.91351318359375
1979,amp100_freq10,100,10,A_dHPC_96-127,31,-0.43547821044921875,17.8558349609375,74.3258056640625,40.51594543457031,56.469970703125
1979,amp100_freq10,100,10,B_LEC_128-191,51,-28.531925201416016,-0.1588592529296875,-2.0432205200195312,13.356369018554688,-1.8843612670898438
1979,amp100_freq10,100,10,B_LEC_192-255,32,-11.828149795532227,1.5853347778320312,31.053226470947266,10.787155151367188,29.467891693115234
1980,amp180_freq26,180,26,A_dHPC_0-31,32,177.45391845703125,-49.79228210449219,-117.49203491210938,-134.0014190673828,-67.69975280761719
1980,amp180_freq26,180,26,A_dHPC_32-63,32,205.89547729492188,-76.12068176269531,-134.11068725585938,-206.45010375976562,-57.99000549316406
1980,amp180_freq26,180,26,A_dHPC_64-95,32,91.67820739746094,-6.2890777587890625,-17.634674072265625,-76.09835815429688,-11.345596313476562
1980,amp180_freq26,180,26,A_dHPC_96-127,31,26.615493774414062,-40.42804718017578,-47.7696533203125,-89.89196014404297,-7.341606140136719
1980,amp180_freq26,180,26,B_LEC_128-191,51,34.54125213623047,6.0795135498046875,-12.122047424316406,-2.3443603515625,-18.201560974121094
1980,amp180_freq26,180,26,B_LEC_192-255,32,-27.24737548828125,-13.95010757446289,-34.694252014160156,-31.480239868164062,-20.744144439697266
1981,amp180_freq10,180,10,A_dHPC_0-31,32,-12.291275024414062,20.130416870117188,84.993408203125,117.51028442382812,64.86299133300781
1981,amp180_freq10,180,10,A_dHPC_32-63,32,69.40213012695312,0.60516357421875,223.85781860351562,78.22091674804688,223.25265502929688
1981,amp180_freq10,180,10,A_dHPC_64-95,32,60.16337585449219,-1.21826171875,102.05111694335938,67.70051574707031,103.26937866210938
1981,amp180_freq10,180,10,A_dHPC_96-127,31,30.00725555419922,12.077507019042969,93.95369720458984,31.924415588378906,81.87619018554688
1981,amp180_freq10,180,10,B_LEC_128-191,51,14.685279846191406,13.75604248046875,-3.0472640991210938,32.9495849609375,-16.803306579589844
