edge,sample
falling,124535590
falling,124536464
falling,124537088
falling,124538086
falling,124539771
falling,124540395
falling,124543266
falling,124543952
falling,124547072
falling,124547322
falling,124550192
falling,124551690
falling,124553250
falling,124556370
falling,124557806
falling,124559615
falling,124561238
falling,124562548
falling,124566292
falling,124566542
falling,124567852
falling,124568851
falling,124627947
falling,124642300
falling,124690288
falling,124761427
falling,124781459
falling,124787574
falling,124802988
falling,124809103
falling,124813721
falling,124874023
falling,124900545
falling,124916582
falling,124933556
falling,124933681
falling,124991404
falling,124991529
falling,124995273
falling,124996771
falling,124997395
falling,124999891
falling,125001950
falling,125004509
falling,125006006
falling,125021420
falling,125027535
falling,125035273
falling,125047567
falling,125049064
falling,125052247
falling,125073714
falling,125116730
falling,125119039
falling,125121348
falling,125125217
falling,125126028
falling,125136824
falling,125140631
falling,125142877
falling,125146060
falling,125157604
falling,125168962
falling,125252083
falling,125268183
falling,125272177
falling,125383442
falling,125389557
falling,125392740
falling,125411086
falling,125499137
falling,125504192
falling,125515237
falling,125523225
falling,125608031
falling,125614146
falling,125620386
falling,125635675
falling,125644911
falling,125722478
falling,125730528
falling,125750435
falling,125762479
falling,125770466
falling,125843103
falling,125847097
falling,125862948
falling,125866941
falling,125870998
falling,125874929
falling,125886910
falling,125890717
falling,125966350
falling,125986631
falling,125998425
falling,126006475
falling,126074245
falling,126090470
falling,126110439
falling,126118426
falling,126126539
falling,126196056
falling,126199238
falling,126203170
falling,126203856
falling,126205666
falling,126210097
falling,126210783
falling,126211532
falling,126214652
falling,126214902
falling,126218459
falling,126220268
falling,126220892
falling,126224949
falling,126231563
falling,126231813
falling,126235495
falling,126236992
falling,126239176
falling,126240799
falling,126241860
falling,126243919
falling,126244169
falling,126250035
falling,126251532
falling,126313935
falling,126316057
falling,126319240
falling,126321549
falling,126324606
falling,126325418
falling,126326915
falling,126329224
falling,126330722
falling,126332344
falling,126333842
falling,126334092
falling,126339958
falling,126341518
falling,126344139
falling,126346198
falling,126348507
falling,126349256
falling,126353125
falling,126353749
falling,126356869
falling,126358491
falling,126359178
falling,126362298
falling,126363047
falling,126363796
falling,126364607
falling,126366105
falling,126368601
falling,126370722
falling,126371534
falling,126434062
falling,126444670
falling,126450723
falling,126453906
falling,126455341
falling,126458524
falling,126459959
falling,126469194
falling,126470817
falling,126475435
falling,126480053
falling,126484608
falling,126489226
falling,126556559
falling,126564547
falling,126576590
falling,126580647
falling,126600553
falling,126608541
falling,126678932
falling,126683549
falling,126694408
falling,126698963
falling,126699213
falling,126703581
falling,126708199
falling,126709884
falling,126715937
falling,126720554
falling,126725172
falling,126730414
falling,126732099
falling,126803426
falling,126819464
falling,126820899
falling,126835439
falling,126843489
falling,126851476
falling,126921056
falling,126927234
falling,126948701
falling,126957936
falling,126964052
falling,126967234
falling,126973287
falling,127045238
falling,127058093
falling,127085239
falling,127163056
falling,127172291
falling,127178407
falling,127193883
falling,127203118
falling,127212292
falling,127276151
falling,127292313
falling,127324264
falling,127328445
falling,127394093
falling,127397338
falling,127398087
falling,127401956
falling,127403453
falling,127406573
falling,127408071
falling,127408321
falling,127413500
falling,127418118
falling,127419553
falling,127431847
falling,127434156
falling,127438025
falling,127439647
falling,127445700
falling,127446636
falling,127447260
falling,127451067
falling,127453688
falling,127535061
falling,127551099
falling,127555155
falling,127636591
falling,127645827
falling,127650382
falling,127650632
falling,127655063
falling,127659618
falling,127661303
falling,127667356
falling,127671974
falling,127675656
falling,127677403
falling,127683518
falling,127685141
falling,127689759
falling,127762396
falling,127782365
falling,127794471
falling,127802396
falling,127890697
falling,127925830
falling,128002835
falling,128021931
falling,128035160
falling,128043896
falling,128047890
falling,128051884
falling,128081214
falling,128116159
falling,128121588
falling,128122732
falling,128126227
falling,128130283
falling,128135463
falling,128145447
falling,128150814
falling,128156929
falling,128158489
falling,128170845
falling,128236181
falling,128238989
falling,128239426
falling,128242359
falling,128242609
falling,128243857
falling,128244918
falling,128248100
falling,128248475
falling,128251158
falling,128253155
falling,128257211
falling,128260893
falling,128263077
falling,128264700
falling,128268569
falling,128271689
falling,128273873
falling,128283046
falling,128356619
falling,128364794
falling,128396620
falling,128474020
falling,128496735
falling,128594209
falling,128625223
falling,128633398
falling,128634896
falling,128741293
falling,128766005
falling,128851559
falling,128855616
falling,128871466
falling,128887316
falling,128891560
falling,128958206
falling,128962824
falling,128967504
falling,128972060
falling,128973558
falling,128976740
falling,128993589
falling,128998207
falling,128999704
falling,129004322
falling,129075025
falling,129084323
falling,129092435
falling,129107162
falling,129108473
falling,129116398
falling,129123075
falling,129132436
falling,129227101
falling,129321018
falling,129339489
falling,129357961
falling,129374061
falling,129434300
falling,129554052
falling,129563038
falling,129587749
falling,129593803
falling,129597172
falling,129607802
falling,129612419
falling,129678379
falling,129681500
falling,129682248
falling,129684121
falling,129687865
falling,129691484
falling,129693294
falling,129694604
falling,129696040
falling,129696913
falling,129700782
falling,129702966
falling,129706773
falling,129712264
falling,129713013
falling,129714636
falling,129718629
falling,129720938
falling,129723809
falling,129724058
falling,129725993
falling,129727615
falling,129729924
falling,129733232
falling,129798381
falling,129798630
falling,129803248
falling,129807679
falling,129812234
falling,129812484
falling,129816852
falling,129824777
falling,129833825
falling,129838381
falling,129842999
falling,129849114
falling,129917529
falling,129923020
falling,129927638
falling,129931445
falling,129934565
falling,129936749
falling,129940618
falling,129941367
falling,129942864
falling,129945985
falling,129947482
falling,129952911
falling,129957467
falling,129960587
falling,129973692
falling,130038466
falling,130041648
falling,130055252
falling,130062990
falling,130073661
falling,130084395
falling,130088950
falling,130089324
falling,130127453
falling,130171322
falling,130180558
falling,130202087
falling,130297439
falling,130306674
falling,130400466
falling,130401277
falling,130404273
falling,130407455
falling,130408204
falling,130409702
falling,130421995
falling,130427424
falling,130431168
falling,130433540
falling,130435911
falling,130443025
falling,130445334
falling,130450700
falling,130453509
falling,130532261
falling,130541247
falling,130551981
falling,130563026
falling,130567394
falling,130642839
falling,130646833
falling,130670796
falling,130686646
falling,130773262
falling,130797911
falling,130804026
falling,130878432
falling,130889477
falling,130913377
falling,130933221
falling,130994272
falling,131006878
falling,131008375
falling,131012993
falling,131017611
falling,131033025
falling,131037642
falling,131043009
falling,131044569
falling,131052494
falling,131147846
falling,131240078
falling,131244945
falling,131248939
falling,131259984
falling,131280078
falling,131284946
falling,131358144
falling,131367630
falling,131372247
falling,131376678
falling,131378113
falling,131398145
falling,131399642
falling,131404260
falling,131474172
falling,131474859
falling,131475732
falling,131480350
falling,131481910
falling,131484968
falling,131492644
falling,131497261
falling,131501193
falling,131508057
falling,131514922
falling,131518166
falling,131524469
falling,131529649
falling,131533518
falling,131594860
falling,131597294
falling,131602660
falling,131612645
falling,131618074
falling,131624439
falling,131633674
falling,131635983
falling,131642661
falling,131643659
falling,131645781
falling,131646592
falling,131650274
falling,131714798
falling,131736515
falling,131742630
falling,131754986
falling,131773395
falling,131834363
falling,131858825
falling,131954177
falling,131954551
falling,131959543
falling,131963350
falling,131964847
falling,131970277
falling,131974894
falling,131981821
falling,131985690
falling,131989497
falling,131990308
falling,131994052
falling,131996673
falling,132007968
falling,132014083
falling,132074198
falling,132078130
falling,132088738
falling,132093356
falling,132094854
falling,132098037
falling,132100220
falling,132106336
falling,132109519
falling,132114823
falling,132116383
falling,132120938
falling,132123247
falling,132125619
falling,132131048
falling,132194199
falling,132241127
falling,132314221
falling,132315532
falling,132318652
falling,132322521
falling,132323270
falling,132327888
falling,132339682
falling,132340306
falling,132344861
falling,132347108
falling,132357841
falling,132358777
falling,132363270
falling,132364830
falling,132365829
falling,132367888
falling,132440213
falling,132444831
falling,132449449
falling,132455564
falling,132466360
falling,132471227
falling,132477093
falling,132492756
falling,132554410
falling,132565830
falling,132605831
falling,132681047
falling,132685914
falling,132700891
falling,132716741
falling,132724854
falling,132794371
falling,132795681
falling,132809410
falling,132814028
falling,132820143
falling,132824948
falling,132835557
falling,132840175
falling,132844792
falling,132849410
falling,132924731
falling,132928724
falling,132948881
falling,132964731
falling,133039739
falling,133053780
falling,133087727
falling,133159803
falling,133180458
falling,133207728
falling,133275748
falling,133288728
falling,133292784
falling,133308697
falling,133312690
falling,133324734
falling,133332784
falling,133394563
falling,133401677
falling,133408292
falling,133432255
falling,133444298
falling,133445671
falling,133516436
falling,133527731
falling,133532661
falling,133540461
falling,133548574
falling,133556499
falling,133559744
falling,133564674
falling,133572474
falling,133634336
falling,133641513
falling,133644446
falling,133646942
falling,133648377
falling,133649063
falling,133651560
falling,133652995
falling,133656989
falling,133658486
falling,133661419
falling,133662231
falling,133666786
falling,133668284
falling,133671466
falling,133675210
falling,133676770
falling,133678580
falling,133683760
falling,133685444
falling,133689064
falling,133754275
falling,133762887
falling,133790656
falling,133806756
falling,133890501
falling,133899674
falling,133911968
falling,133921203
falling,133927319
falling,133994423
falling,134037169
falling,134049213
falling,134114320
falling,134125178
falling,134234508
falling,134241747
falling,134261653
falling,134265647
falling,134285741
falling,134369423
falling,134370796
falling,134396756
falling,134409424
falling,134412794
falling,134474385
falling,134484744
falling,134489612
falling,134513574
falling,134521437
falling,134522748
falling,134601376
falling,134610736
falling,134617413
falling,134644683
falling,134652796
falling,134737414
falling,134770800
falling,134834472
falling,134837280
falling,134849449
falling,134954410
falling,134959652
falling,134965518
falling,134970323
falling,134974754
falling,134976376
falling,134980994
falling,134984114
falling,134985612
falling,134987047
falling,134991665
falling,134996470
falling,135001088
falling,135002710
falling,135007141
falling,135010261
falling,135013256
falling,135092945
falling,135119591
falling,135127454
falling,135199966
falling,135216066
falling,135235973
falling,135239967
falling,135317097
falling,135320092
falling,135324710
falling,135329328
falling,135330139
falling,135334757
falling,135339375
falling,135341808
falling,135342495
falling,135347050
falling,135355724
falling,135358595
falling,135362401
falling,135364710
falling,135365522
falling,135367830
falling,135372386
falling,135438720
falling,135444773
falling,135445023
falling,135449454
falling,135454071
falling,135458564
falling,135460062
falling,135464680
falling,135467800
falling,135470983
falling,135475725
falling,135480218
falling,135484711
falling,135489329
falling,135491014
falling,135557099
falling,135560219
falling,135563152
falling,135566272
falling,135570890
falling,135575508
falling,135580063
falling,135580313
falling,135584681
falling,135589299
falling,135592669
falling,135597224
falling,135601717
falling,135606210
falling,135610890
falling,135612513
falling,135676164
falling,135677724
falling,135681718
falling,135684089
falling,135686398
falling,135689580
falling,135690829
falling,135693137
falling,135695384
falling,135696882
falling,135697755
falling,135699191
falling,135701499
falling,135703808
falling,135705306
falling,135710049
falling,135712545
falling,135713918
falling,135715415
falling,135716102
falling,135717599
falling,135720720
falling,135722342
falling,135723216
falling,135726149
falling,135728458
falling,135729331
falling,135729955
falling,135732451
falling,135733075
falling,135799285
falling,135803903
falling,135805338
falling,135808521
falling,135809956
falling,135813076
falling,135814761
falling,135819379
falling,135820876
falling,135825619
falling,135831485
falling,135834668
falling,135836103
falling,135839285
falling,135848459
falling,135853014
falling,135920784
falling,135930019
falling,135936073
falling,135939255
falling,135943810
falling,135956166
falling,135960722
falling,135966837
falling,136066495
falling,136069740
falling,136074607
falling,136154442
falling,136161243
falling,136165861
falling,136178217
falling,136178467
falling,136182835
falling,136184270
falling,136188888
falling,136193693
falling,136195191
falling,136202055
falling,136203490
falling,136206673
falling,136208108
falling,136211291
falling,136274630
falling,136285301
falling,136297345
falling,136305457
falling,136321245
falling,136329295
falling,136408297
falling,136413102
falling,136445115
falling,136453165
falling,136516504
falling,136521122
falling,136523493
falling,136528111
falling,136529609
falling,136532791
falling,136537347
falling,136539593
falling,136543712
falling,136548954
falling,136551075
falling,136554195
falling,136555880
falling,136559562
falling,136561185
falling,136562932
falling,136568111
falling,136571980
falling,136668830
falling,136754447
falling,136758628
falling,136760126
falling,136764743
falling,136775789
falling,136780406
falling,136784775
falling,136786459
falling,136801935
falling,136806304
falling,136810921
falling,136898598
falling,136904900
falling,136920127
falling,136998942
falling,137034636
falling,137042936
falling,137048427
falling,137116072
falling,137116197
falling,137122375
falling,137140472
falling,137159193
falling,137263905
falling,137276261
falling,137355388
falling,137376979
falling,137383095
falling,137394140
falling,137396948
falling,137403126
falling,137409242
falling,137474578
falling,137490990
falling,137510959
falling,137530990
falling,137598510
falling,137622473
falling,137638573
falling,137654486
falling,137715266
falling,137728433
falling,137730742
falling,137734549
falling,137739166
falling,137746093
falling,137750711
falling,137754518
falling,137761507
falling,137769182
falling,137772240
falling,137845376
falling,137860727
falling,137869963
falling,137882256
falling,137979917
falling,138001446
falling,138010682
falling,138095300
falling,138096798
falling,138116829
falling,138122945
falling,138194542
falling,138204963
falling,138319847
falling,138335261
falling,138341376
falling,138361408
falling,138367523
falling,138436666
falling,138439287
falling,138441596
falling,138443592
falling,138447524
falling,138452828
falling,138455948
falling,138459068
falling,138463125
falling,138475106
falling,138477477
falling,138479849
falling,138482033
falling,138486963
falling,138489771
falling,138492828
falling,138556625
falling,138565923
falling,138572787
falling,138576719
falling,138581337
falling,138582834
falling,138587452
falling,138590011
falling,138596688
falling,138599746
falling,138602117
falling,138605923
falling,138608232
falling,138677063
falling,138693350
falling,138698405
falling,138729232
falling,138805114
falling,138821214
falling,138917065
falling,138937346
falling,138949452
falling,138957190
falling,139038189
falling,139042807
falling,139055100
falling,139060530
falling,139065085
falling,139067456
falling,139070514
falling,139073572
falling,139076692
falling,139084305
falling,139086614
falling,139092043
falling,139156193
falling,139165117
falling,139274572
falling,139292918
falling,139394594
falling,139400272
falling,139408697
falling,139409570
falling,139411006
falling,139427979
falling,139434781
falling,139437152
falling,139439711
falling,139447137
falling,139531693
falling,139567762
falling,139643332
falling,139664861
falling,139683332
falling,139754597
falling,139803021
falling,139810946
falling,139878404
falling,139883771
falling,139891509
falling,139899122
falling,139903740
falling,139909980
falling,139916095
falling,139921400
falling,139926829
falling,139929200
falling,140010074
falling,140114620
falling,140118364
falling,140136836
falling,140170720
falling,140249286
falling,140354622
falling,140379146
falling,140397680
falling,140474644
falling,140478263
falling,140481321
falling,140489870
falling,140495986
falling,140500604
falling,140508279
falling,140517452
falling,140525253
falling,140530557
falling,140601343
falling,140605149
falling,140607521
falling,140612825
falling,140617443
falling,140622872
falling,140632919
falling,140642903
falling,140652139
falling,140714854
falling,140737132
falling,140757163
falling,140761219
falling,140836977
falling,140851953
falling,140861189
falling,140867242
falling,140870425
falling,140879598
falling,140885713
falling,140954669
falling,140955730
falling,140956541
falling,140960285
falling,140961096
falling,140965714
falling,140968772
falling,140973390
falling,140975074
falling,140980316
falling,140982064
falling,140983436
falling,140984373
falling,140986681
falling,140990363
falling,140991299
falling,140992610
falling,140993546
falling,141000223
falling,141002594
falling,141003405
falling,141005902
falling,141009459
falling,141010270
falling,141012828
falling,141014139
falling,141079662
falling,141083656
falling,141099506
falling,141103562
falling,141111612
falling,141115419
falling,141119662
falling,141197167
falling,141198852
falling,141200537
falling,141201972
falling,141204905
falling,141206590
falling,141211020
falling,141217261
falling,141221816
falling,141222066
falling,141226434
falling,141231052
falling,141231301
falling,141232736
falling,141237167
falling,141238790
falling,141246528
falling,141248025
falling,141251145
falling,141254078
falling,141314734
falling,141330834
falling,141342878
falling,141346934
falling,141358915
falling,141367028
falling,141371022
falling,141438729
falling,141443347
falling,141447715
falling,141447964
falling,141450897
falling,141453830
falling,141456951
falling,141458635
falling,141460071
falling,141464876
falling,141469244
falling,141469494
falling,141473862
falling,141474111
falling,141475547
falling,141478480
falling,141480164
falling,141483097
falling,141489338
falling,141491023
falling,141494704
falling,141560810
falling,141565428
falling,141569983
falling,141573166
falling,141574851
falling,141579219
falling,141580904
falling,141591512
falling,141591762
falling,141596130
falling,141596380
falling,141600748
falling,141603930
falling,141607051
falling,141611668
falling,141613291
falling,141680686
falling,141681061
falling,141684368
falling,141689922
falling,141696162
falling,141705398
falling,141717754
falling,141720874
falling,141730047
falling,141795008
falling,141797130
falling,141801498
falling,141809548
falling,141813542
falling,141829392
falling,141833449
falling,141845368
falling,141849361
falling,141853355
falling,141914822
falling,141916382
falling,141928301
falling,141936538
falling,141944401
falling,141952389
falling,141965244
falling,141968489
falling,142037444
falling,142040564
falling,142042249
falling,142043684
falling,142046617
falling,142048302
falling,142058911
falling,142069644
falling,142086555
falling,142094293
falling,142106899
falling,142157258
falling,142159130
falling,142163561
falling,142166868
falling,142168178
falling,142169614
falling,142174606
falling,142180347
falling,142180659
falling,142185027
falling,142186525
falling,142188459
falling,142191143
falling,142201938
falling,142203498
falling,142212672
falling,142232204
falling,142281065
falling,142285683
falling,142293359
falling,142307961
falling,142329490
falling,142406995
falling,142517198
falling,142519570
falling,142521067
falling,142525706
falling,142531842
falling,142537209
falling,142541827
falling,142544136
falling,142545633
falling,142547193
falling,142550251
falling,142557927
falling,142560298
falling,142564105
falling,142570220
falling,142667257
falling,142684293
falling,142716680
falling,142741579
falling,142742203
falling,142754871
falling,142778833
falling,142812281
falling,142881611
falling,142884669
falling,142888600
falling,142893156
falling,142894653
falling,142899271
falling,142909256
falling,142915433
falling,142920738
falling,142923047
falling,142932345
falling,143017338
falling,143119242
falling,143128477
falling,143139335
falling,143143953
falling,143148571
falling,143154624
falling,143165420
falling,143171535
falling,143238556
falling,143261396
falling,143285421
falling,143360741
falling,143365359
falling,143369977
falling,143380773
falling,143385640
falling,143391506
falling,143399244
falling,143411537
falling,143475188
falling,143477622
falling,143485360
falling,143489978
falling,143494596
falling,143500711
falling,143513005
falling,143516374
falling,143520743
falling,143526858
falling,143534534
falling,143596063
falling,143600681
falling,143606859
falling,143617592
falling,143633006
falling,143639121
falling,143643739
falling,143714816
falling,143717499
falling,143723677
falling,143727546
falling,143729044
falling,143732975
falling,143734473
falling,143738279
falling,143739840
falling,143744457
falling,143752133
falling,143754504
falling,143758248
falling,143759871
falling,143766798
falling,143835940
falling,143842180
falling,143846798
falling,143852914
falling,143859341
falling,143865207
falling,143869825
falling,143874443
falling,143883678
falling,143891354
falling,143955816
falling,143959748
falling,143963617
falling,143967423
falling,143970543
falling,143975161
falling,143978968
falling,143982837
falling,143985895
falling,143989015
falling,143989826
falling,144001308
falling,144005864
falling,144010606
falling,144011355
falling,144080248
falling,144104211
falling,144120311
falling,144127924
falling,144202059
falling,144202870
falling,144207488
falling,144208985
falling,144212168
falling,144214352
falling,144218970
falling,144225085
falling,144231326
falling,144237379
falling,144239688
falling,144251295
falling,144252792
falling,144371920
falling,144445929
falling,144467458
falling,144470579
falling,144485930
falling,144492045
falling,144560501
falling,144561250
falling,144565806
falling,144572795
falling,144577413
falling,144578161
falling,144582093
falling,144582779
falling,144584277
falling,144589644
falling,144590455
falling,144591266
falling,144593637
falling,144602873
falling,144606555
falling,144610486
falling,144682749
falling,144698162
falling,144713513
falling,144794908
falling,144801959
falling,144808075
falling,144812693
falling,144820368
falling,144826484
falling,144831850
falling,144834471
falling,144838777
falling,144841086
falling,144846016
falling,144847264
falling,144854191
falling,144917030
falling,144922709
falling,144931945
falling,144947296
falling,144968825
falling,145038425
falling,145067879
falling,145090344
falling,145177022
falling,145189378
falling,145210907
falling,145278552
falling,145283169
falling,145287787
falling,145296960
falling,145298521
falling,145305385
falling,145309316
falling,145316243
falling,145321547
falling,145330034
falling,145332405
falling,145334589
falling,145410222
falling,145424762
falling,145531284
falling,145546760
falling,145562048
falling,145634956
falling,145660541
falling,145667093
falling,145683006
falling,145763569
falling,145779606
falling,145783662
falling,145874958
falling,145877142
falling,145881011
falling,145891869
falling,145897173
falling,145901105
falling,145907408
falling,145910340
falling,145915582
falling,145922509
falling,145928625
falling,145994980
falling,146001719
falling,146013638
falling,146037788
falling,146045713
falling,146049645
falling,146115106
falling,146151050
falling,146161596
falling,146249522
falling,146281597
falling,146357604
falling,146360849
falling,146369211
falling,146373080
falling,146377697
falling,146379944
falling,146382315
falling,146383896
falling,146384832
falling,146386080
falling,146387141
falling,146389450
falling,146391447
falling,146394068
falling,146396938
falling,146401743
falling,146403054
falling,146408670
falling,146410979
falling,146413288
falling,146485738
falling,146493788
falling,146503585
falling,146533788
falling,146604179
falling,146620216
falling,146648173
falling,146720748
falling,146728673
falling,146741715
falling,146752698
falling,146760748
falling,146772604
falling,146842121
falling,146851295
falling,146851544
falling,146855912
falling,146857410
falling,146862028
falling,146868268
falling,146877442
falling,146877691
falling,146882059
falling,146894415
falling,146962809
falling,146998191
falling,147003059
falling,147014104
falling,147075134
falling,147103091
falling,147119191
falling,147195011
falling,147199816
falling,147208926
falling,147224340
falling,147233638
falling,147239691
falling,147248927
falling,147315157
falling,147315656
falling,147318152
falling,147327326
falling,147328823
falling,147332817
falling,147334252
falling,147341179
falling,147351912
falling,147353535
falling,147360399
falling,147360649
falling,147362771
falling,147367326
falling,147373442
falling,147466547
falling,147493879
falling,147562772
falling,147567827
falling,147582804
falling,147594660
falling,147606766
falling,147675056
falling,147685540
falling,147690158
falling,147699331
falling,147705634
falling,147707069
falling,147711687
falling,147720922
falling,147731781
falling,147795057
falling,147797054
falling,147800362
falling,147801610
falling,147805541
falling,147807788
falling,147810845
falling,147812405
falling,147817772
falling,147820206
falling,147823950
falling,147831126
falling,147833997
falling,147835494
falling,147839301
falling,147840986
falling,147845417
falling,147847850
falling,147848537
falling,147921049
falling,147933093
falling,147937149
falling,147945137
falling,147961049
falling,147965064
falling,148037514
falling,148051430
falling,148057545
falling,148062163
falling,148077826
falling,148083692
falling,148163381
falling,148187406
falling,148299420
falling,148323445
falling,148403383
falling,148435396
falling,148443446
falling,148454616
falling,148519141
falling,148527191
falling,148535240
falling,148548595
falling,148555147
falling,148571185
falling,148585974
falling,148638018
falling,148648190
falling,148650312
falling,148654243
falling,148658299
falling,148660358
falling,148661981
falling,148668783
falling,148672902
falling,148674212
falling,148675710
falling,148679516
falling,148681076
falling,148682636
falling,148684446
falling,148689626
falling,148694930
falling,148756397
falling,148757957
falling,148762637
falling,148765196
falling,148770313
falling,148771810
falling,148775742
falling,148777239
falling,148780359
falling,148782606
falling,148784977
falling,148790282
falling,148796397
falling,148798019
falling,148799517
falling,148805945
falling,148810562
falling,148901608
falling,148920953
falling,148933621
falling,149010814
falling,149025354
falling,149029410
falling,149037397
falling,149041017
falling,149041454
falling,149042826
falling,149043575
falling,149115214
falling,149236962
falling,149255496
falling,149256931
falling,149260862
falling,149274716
falling,149280020
falling,149286947
falling,149294685
falling,149404202
falling,149511972
falling,149525389
falling,149611380
falling,149626731
falling,149636466
falling,149648260
falling,149715177
falling,149718609
falling,149750559
falling,149766784
falling,149835365
falling,149838423
falling,149841356
falling,149853649
falling,149858267
falling,149863134
falling,149867503
falling,149869188
falling,149879796
falling,149884414
falling,149889032
falling,149895334
falling,149955262
falling,149962771
falling,149970759
falling,149982803
falling,149990853
falling,150002896
falling,150006953
falling,150011820
falling,150075284
falling,150082585
falling,150093755
falling,150114535
falling,150122585
falling,150133755
falling,150195306
falling,150202794
falling,150226757
falling,150230751
falling,150318323
falling,150342285
falling,150354329
falling,150442442
falling,150445812
falling,150469650
falling,150474642
falling,150485750
falling,150555225
falling,150559594
falling,150561341
falling,150562776
falling,150564461
falling,150565959
falling,150568829
falling,150573447
falling,150576817
falling,150578252
falling,150582870
falling,150584305
falling,150587488
falling,150588923
falling,150593416
falling,150594976
falling,150596474
falling,150599781
falling,150604399
falling,150608767
falling,150610265
falling,150681092
falling,150687270
falling,150690765
falling,150696943
falling,150702559
falling,150708799
falling,150711982
falling,150718035
falling,150727520
falling,150733511
falling,150804775
falling,150808020
falling,150828738
falling,150836788
falling,150840033
falling,150854011
falling,150919908
falling,150925962
falling,150934012
falling,150942061
falling,150951984
falling,150959909
falling,150968021
falling,151042655
falling,151051516
falling,151052016
falling,151060752
falling,151066992
falling,151073420
falling,151085464
falling,151094637
falling,151160035
falling,151169208
falling,151173826
falling,151175324
falling,151178694
falling,151183062
falling,151190800
falling,151195605
falling,151200223
falling,151204591
falling,151207711
falling,151212329
falling,151275356
falling,151276916
falling,151279911
falling,151283031
falling,151286152
falling,151295325
falling,151299943
falling,151301440
falling,151304810
falling,151307681
falling,151312298
falling,151321721
falling,151326089
falling,151327587
falling,151395294
falling,151398727
falling,151406777
falling,151416137
falling,151434733
falling,151438727
falling,151446777
falling,151452144
falling,151454827
falling,151515358
falling,151522097
falling,151523595
falling,151526715
falling,151528400
falling,151529835
falling,151533018
falling,151534453
falling,151538884
falling,151545124
falling,151545374
falling,151549742
falling,151554297
falling,151554547
falling,151560413
falling,151565218
falling,151569836
falling,151572082
falling,151573580
falling,151656825
falling,151672738
falling,151680788
falling,151769775
falling,151773831
falling,151806780
falling,151813894
falling,151889838
falling,151897826
falling,151913676
falling,151933832
falling,151995549
falling,152005409
falling,152010713
falling,152029309
falling,152033365
falling,152037296
falling,152041353
falling,152049278
falling,152053396
falling,152121478
falling,152129403
falling,152133335
falling,152145254
falling,152157485
falling,152165347
falling,152169528
falling,152173460
falling,152237111
falling,152249404
falling,152253336
falling,152265379
falling,152277486
falling,152285348
falling,152293336
falling,152357174
falling,152361792
falling,152363227
falling,152364975
falling,152366410
falling,152369530
falling,152371028
falling,152372463
falling,152375583
falling,152377268
falling,152381699
falling,152383321
falling,152387876
falling,152388126
falling,152392494
falling,152392744
falling,152397112
falling,152397362
falling,152398797
falling,152403228
falling,152404850
falling,152409468
falling,152414086
falling,152475303
falling,152488221
falling,152492214
falling,152496271
falling,152504321
falling,152512371
falling,152516177
falling,152532215
falling,152596739
falling,152605226
falling,152608846
falling,152620640
falling,152626943
falling,152635991
falling,152642231
falling,152655398
falling,152719798
falling,152721483
falling,152724603
falling,152729221
falling,152730844
falling,152735274
falling,152738394
falling,152739892
falling,152743012
falling,152745945
falling,152747630
falling,152750563
falling,152752185
falling,152755306
falling,152756990
falling,152761359
falling,152761608
falling,152765977
falling,152766226
falling,152767661
falling,152770594
falling,152772279
falling,152835493
falling,152838114
falling,152846476
falling,152851469
falling,152854526
falling,152858520
falling,152862327
falling,152878364
falling,152882421
falling,152890471
falling,152955328
falling,152961132
falling,152961444
falling,152964252
falling,152973425
falling,152979541
falling,152988776
falling,152995017
falling,153004252
falling,153013425
falling,153084939
falling,153088996
falling,153097046
falling,153104908
falling,153105969
falling,153109963
falling,153116765
falling,153120946
falling,153124940
falling,153129994
falling,153197639
falling,153198513
falling,153199199
falling,153201508
falling,153203068
falling,153204067
falling,153206438
falling,153208685
falling,153210120
falling,153213178
falling,153214176
falling,153215424
falling,153218482
falling,153219356
falling,153220791
falling,153223162
falling,153224036
falling,153224660
falling,153227094
falling,153229964
falling,153232585
falling,153233895
falling,153234894
falling,153236267
falling,153237203
falling,153241571
falling,153244691
falling,153248498
falling,153249995
falling,153250807
falling,153252304
falling,153254676
falling,153315539
falling,153320469
falling,153328457
falling,153347053
falling,153371016
falling,153435541
falling,153443341
falling,153459254
falling,153460564
falling,153475354
falling,153478599
falling,153484589
falling,153491516
falling,153494574
falling,153555375
falling,153563675
falling,153565360
falling,153566982
falling,153571413
falling,153575968
falling,153576218
falling,153580586
falling,153585204
falling,153586889
falling,153591507
falling,153593129
falling,153597560
falling,153602115
falling,153606733
falling,153608418
falling,153613036
falling,153614658
falling,153681741
falling,153697592
falling,153709511
falling,153721617
falling,153725611
falling,153733598
falling,153734971
falling,153797125
falling,153800369
falling,153806485
falling,153822023
falling,153837250
falling,153843552
falling,153915378
falling,153917126
falling,153918748
falling,153920308
falling,153921182
falling,153922492
falling,153925051
falling,153926486
falling,153930230
falling,153931728
falling,153935722
falling,153939716
falling,153941213
falling,153942586
falling,153944333
falling,153947266
falling,153948078
falling,153948889
falling,153954131
falling,153958624
falling,153959497
falling,153960433
falling,153961057
falling,153961744
falling,153963366
falling,153963616
falling,153966486
falling,153968171
falling,153969669
falling,153971042
falling,153975098
falling,154040372
falling,154064834
falling,154080310
falling,154089483
falling,154092665
falling,154159499
falling,154164117
falling,154166176
falling,154168860
falling,154170170
